n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.8751207855573316,0.0004015193020008835,1764666862.6536977
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.8735117285644053,0.00039477995665452827,1764667256.557102
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.8639558070695934,0.00032006867989583837,1764668884.023323
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.8748067616755616,0.0004493292781277114,1764669150.7038434
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.8662983518133467,0.0003455018604785428,1764670153.8560543
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.857501944050169,0.0005517975107548948,1764670566.0142424
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.8715522718641437,0.0006030833642185665,1764670897.7954993
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.8754869056517192,0.000477697881805712,1764671106.8180523
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.8704985992860944,0.0004946256556032823,1764671887.537059
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.8749971153928049,0.00043635448761143703,1764673160.343125
620,9,0.2913984296902069,0.9853799677060002,0.998119207604108,4.014475453108265,2.3647525446498268,0.8675710424200769,0.000425555444698103,1764674043.4660244
530,4,0.1200001243313382,0.638171435342103,0.7311129418651131,0.07342432818959412,3.980729717170992,0.872793248084043,0.0004079579651975518,1764674584.7453754
59,12,0.2274997499290675,0.8552701798181281,0.7923985487036217,1.9291438308606248,3.913455120868684,0.8744260494445738,0.0003916854662509032,1764674761.3849585
536,12,0.22959780698572294,0.7437378085373954,0.9498594343732862,0.8113975852727247,1.328083118487803,0.8565500017881901,0.0008631207304439901,1764676094.9170978
838,6,0.16270077647127096,0.63199498949363,0.6646362446378589,0.2519838040331347,2.6315614279952655,0.8743219154451388,0.0004822970928576313,1764677050.3378425
81,12,0.05761017705721988,0.7558148685575885,0.8026970922129122,2.9696809078450297,2.6994197525266648,0.8735692395378665,0.000456297763786878,1764677300.647683
304,5,0.05570267226803746,0.6954715914689553,0.8844029245484843,1.2665259675341447,1.4550470693486652,0.8657567429227043,0.0005566026667630323,1764677672.7871263
371,6,0.2913034507125449,0.6553711879568936,0.6675540468598155,4.874868838673464,6.045541025446668,0.8740677506498505,0.00033966537068681144,1764678219.514774
92,6,0.0918044091381689,0.6408217893755289,0.7003217841810039,5.0,4.277642098586906,0.8601597717535718,0.0007538206514150111,1764678390.2243075
327,4,0.2797526403052207,0.9596707722536293,0.7287962945372797,0.0,3.5167026726201787,0.8741124987942062,0.0004332442755642159,1764678732.3279884
