Motif_4_cliques,Motif_4_cliques_per_Cn4,Motif_4_cycles,Motif_4_cycles_per_Cn4,Motif_induced_connected_per_4set,Motif_square_clustering_proxy,Motif_triangle_edge_frac_ge2,Motif_triangle_edge_frac_zero,Motif_triangle_edge_incidence_mean,Motif_triangle_edge_incidence_median,Motif_triangle_edge_incidence_q90,Motif_triangle_edge_incidence_std,Motif_triangles,Motif_triangles_per_Cn3,Motif_wedges,Motif_wedges_per_max,Motif_5_cliques,Motif_5_cliques_per_Cn5,Motif_5_cycles,Motif_5_cycles_per_Cn5,Motif_5_cycles_per_Kn,Motif_induced5_g_0_5,Motif_induced5_g_0_5_per_Cn5,Motif_induced5_g_10_5,Motif_induced5_g_10_5_per_Cn5,Motif_induced5_g_11_5,Motif_induced5_g_11_5_per_Cn5,Motif_induced5_g_12_5,Motif_induced5_g_12_5_per_Cn5,Motif_induced5_g_13_5,Motif_induced5_g_13_5_per_Cn5,Motif_induced5_g_14_5,Motif_induced5_g_14_5_per_Cn5,Motif_induced5_g_15_5,Motif_induced5_g_15_5_per_Cn5,Motif_induced5_g_16_5,Motif_induced5_g_16_5_per_Cn5,Motif_induced5_g_17_5,Motif_induced5_g_17_5_per_Cn5,Motif_induced5_g_18_5,Motif_induced5_g_18_5_per_Cn5,Motif_induced5_g_1_5,Motif_induced5_g_1_5_per_Cn5,Motif_induced5_g_20_5,Motif_induced5_g_20_5_per_Cn5,Motif_induced5_g_2_5,Motif_induced5_g_2_5_per_Cn5,Motif_induced5_g_3_5,Motif_induced5_g_3_5_per_Cn5,Motif_induced5_g_4_5,Motif_induced5_g_4_5_per_Cn5,Motif_induced5_g_5_5,Motif_induced5_g_5_5_per_Cn5,Motif_induced5_g_6_5,Motif_induced5_g_6_5_per_Cn5,Motif_induced5_g_7_5,Motif_induced5_g_7_5_per_Cn5,Motif_induced5_g_8_5,Motif_induced5_g_8_5_per_Cn5,Motif_induced5_g_9_5,Motif_induced5_g_9_5_per_Cn5,Motif_induced_connected_per_5set,Motif_induced_g_1_4,Motif_induced_g_1_4_per_Cn4,Motif_induced_g_2_4,Motif_induced_g_2_4_per_Cn4,Motif_induced_g_3_4,Motif_induced_g_3_4_per_Cn4,Motif_induced_g_4_4,Motif_induced_g_4_4_per_Cn4,Motif_induced_g_5_4,Motif_induced_g_5_4_per_Cn4,Motif_induced_g_6_4,Motif_induced_g_6_4_per_Cn4,sample_index
0.0,0.0,-0.17603995,0.0,0.0,0.0,0.0,0.12388107,0.0,0.0,0.0,0.0016817559,0.0,0.0,0.0,0.0,0.0,0.0,-0.001803923,0.0,0.0,0.0,0.0,0.0,0.0,-0.025467131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356052,0.0,0.0,0.0,0.0,0.0,0.059114013,0.0,0.003940241,0.0,0.0,0.0,-0.50828093,0.0,0.0,0.0,-0.00178293,0.0,0.056380175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008477526,0.0,0.060385052,0.12684387,0.0,-0.004424822,0.0,-0.086844616,0.0,1.6002823,0.0,0.0,0.0,0.0,0.0,20
0.0,0.0,-0.34735537,0.0,0.0,0.0,0.0,0.13020852,0.0,0.0,0.0,0.0015791198,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032860572,0.0,0.0,0.0,0.0,0.0,0.0,-0.03481078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04442253,0.0,0.0,0.0,0.0,0.0,0.120133534,0.0,-0.00061732647,0.0,0.0,0.0,0.12951215,0.0,0.0,0.0,-0.0044623213,0.0,0.043429237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008477526,0.0,0.024449533,-0.38986075,0.0,-0.013871196,0.0,-0.15809453,0.0,0.08019123,0.0,0.0,0.0,0.0,0.0,21
0.0,0.0,0.045642428,0.0,0.0,0.0,0.0,0.1578098,0.0,0.0,0.0,0.0044053094,0.0,0.0,0.0,0.0,0.0,0.0,-0.00079537235,0.0,0.0,0.0,0.0,0.0,0.0,-0.05921554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04442253,0.0,0.0,0.0,0.0,0.0,0.1446239,0.0,-0.01247136,0.0,0.0,0.0,0.20299774,0.0,0.0,0.0,-0.00178293,0.0,0.10313309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021419688,0.0,0.009929914,0.27327177,0.0,-0.005270698,0.0,0.08518455,0.0,-0.13173161,0.0,0.0,0.0,0.0,0.0,22
0.0,0.0,0.0016046856,0.0,0.0,0.0,0.0,0.12338375,0.0,0.0,0.0,0.0016817559,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014512407,0.0,0.0,0.0,0.0,0.0,0.0,0.04804662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.067184046,0.0,0.0,0.0,0.0,0.0,-0.45966417,0.0,-0.08046606,0.0,0.0,0.0,-0.7069466,0.0,0.0,0.0,-0.005059499,0.0,0.2680358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021419688,0.0,0.009929914,0.16155687,0.0,-0.005270698,0.0,-0.11343444,0.0,-0.53117913,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,-0.0696734,0.0,0.0,0.0,0.0,-0.5648678,0.0,0.0,0.0,0.0044053094,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034846324,0.0,0.0,0.0,0.0,0.0,0.0,-0.03287717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010115268,0.0,0.0,0.0,0.0,0.0,-0.4147396,0.0,-0.08138694,0.0,0.0,0.0,0.15827242,0.0,0.0,0.0,-0.029945273,0.0,-0.042700205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021419688,0.0,-0.029614357,0.14616695,0.0,-0.007686536,0.0,-0.2729936,0.0,-0.95963365,0.0,0.0,0.0,0.0,0.0,24
0.0,0.0,0.0016046856,0.0,0.0,0.0,0.0,0.17596188,0.0,0.0,0.0,0.0044053094,0.0,0.0,0.0,0.0,0.0,0.0,-0.00079537235,0.0,0.0,0.0,0.0,0.0,0.0,0.06081128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013074565,0.0,0.0,0.0,0.0,0.0,-0.20590827,0.0,0.32600808,0.0,0.0,0.0,0.29088205,0.0,0.0,0.0,0.02775134,0.0,0.08829336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021419688,0.0,0.009929914,0.26427418,0.0,-0.005270698,0.0,-0.17941572,0.0,-0.3517742,0.0,0.0,0.0,0.0,0.0,25
0.0,0.0,-0.028100744,0.0,0.0,0.0,0.0,0.14014612,0.0,0.0,0.0,0.0044053094,0.0,0.0,0.0,0.0,0.0,0.0,-0.011811335,0.0,0.0,0.0,0.0,0.0,0.0,-0.060517162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01219481,0.0,0.0,0.0,0.0,0.0,-0.20590827,0.0,0.3250872,0.0,0.0,0.0,0.22991657,0.0,0.0,0.0,-0.09916724,0.0,-0.11176495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021419688,0.0,-0.029614357,0.13490596,0.0,-0.0032120636,0.0,0.18291017,0.0,-0.8472429,0.0,0.0,0.0,0.0,0.0,26
0.0,0.0,-0.17692202,0.0,0.0,0.0,0.0,0.12859742,0.0,0.0,0.0,0.0016817559,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011480547,0.0,0.0,0.0,0.0,0.0,0.0,-0.0052551804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106031716,0.0,0.0,0.0,0.0,0.0,-0.18796541,0.0,-0.014787853,0.0,0.0,0.0,-0.4989194,0.0,0.0,0.0,-0.0066755987,0.0,-0.043441124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008477526,0.0,0.060385052,0.12771259,0.0,-0.0053953268,0.0,-0.086844616,0.0,1.9664154,0.0,0.0,0.0,0.0,0.0,27
0.0,0.0,-0.34735537,0.0,0.0,0.0,0.0,0.094457775,0.0,0.0,0.0,0.0016817559,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032860572,0.0,0.0,0.0,0.0,0.0,0.0,0.033963695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.067184046,0.0,0.0,0.0,0.0,0.0,-0.39676976,0.0,-0.1352866,0.0,0.0,0.0,-0.60579455,0.0,0.0,0.0,-0.00178293,0.0,0.045769107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008477526,0.0,0.014015996,0.1459266,0.0,-0.004424822,0.0,-0.1790559,0.0,0.0019523993,0.0,0.0,0.0,0.0,0.0,28
0.0,0.0,-0.34735537,0.0,0.0,0.0,0.0,0.098516114,0.0,0.0,0.0,0.0016817559,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032860572,0.0,0.0,0.0,0.0,0.0,0.0,-0.038234126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23593466,0.0,0.0,0.0,0.0,0.0,-0.39676976,0.0,-0.1352866,0.0,0.0,0.0,-0.55398506,0.0,0.0,0.0,-0.00178293,0.0,0.045769107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008477526,0.0,0.014015996,0.12970813,0.0,-0.004424822,0.0,-0.15829313,0.0,0.0057194033,0.0,0.0,0.0,0.0,0.0,29
