threshold,precision,recall,f1,balanced_accuracy
0.01,0.649002849002849,1.0,0.7871035940803383,0.5
0.02,0.649002849002849,1.0,0.7871035940803383,0.5
0.03,0.649002849002849,1.0,0.7871035940803383,0.5
0.04,0.649002849002849,1.0,0.7871035940803383,0.5
0.05,0.649002849002849,1.0,0.7871035940803383,0.5
0.060000000000000005,0.649002849002849,1.0,0.7871035940803383,0.5
0.06999999999999999,0.649002849002849,1.0,0.7871035940803383,0.5
0.08,0.649002849002849,1.0,0.7871035940803383,0.5
0.09,0.649002849002849,1.0,0.7871035940803383,0.5
0.09999999999999999,0.649002849002849,1.0,0.7871035940803383,0.5
0.11,0.649002849002849,1.0,0.7871035940803383,0.5
0.12,0.649002849002849,1.0,0.7871035940803383,0.5
0.13,0.649002849002849,1.0,0.7871035940803383,0.5
0.14,0.649002849002849,1.0,0.7871035940803383,0.5
0.15000000000000002,0.649002849002849,1.0,0.7871035940803383,0.5
0.16,0.649002849002849,1.0,0.7871035940803383,0.5
0.17,0.649002849002849,1.0,0.7871035940803383,0.5
0.18000000000000002,0.649002849002849,1.0,0.7871035940803383,0.5
0.19,0.649002849002849,1.0,0.7871035940803383,0.5
0.2,0.649002849002849,1.0,0.7871035940803383,0.5
0.21000000000000002,0.649002849002849,1.0,0.7871035940803383,0.5
0.22,0.649002849002849,1.0,0.7871035940803383,0.5
0.23,0.649002849002849,1.0,0.7871035940803383,0.5
0.24000000000000002,0.649002849002849,1.0,0.7871035940803383,0.5
0.25,0.649002849002849,1.0,0.7871035940803383,0.5
0.26,0.6542336182336183,1.0,0.7908688211013792,0.5111111111111111
0.27,0.6542336182336183,1.0,0.7908688211013792,0.5111111111111111
0.28,0.6542336182336183,1.0,0.7908688211013792,0.5111111111111111
0.29000000000000004,0.6594643874643875,1.0,0.7946340481224203,0.5222222222222221
0.3,0.6594643874643875,1.0,0.7946340481224203,0.5222222222222221
0.31,0.6594643874643875,1.0,0.7946340481224203,0.5222222222222221
0.32,0.6594643874643875,1.0,0.7946340481224203,0.5222222222222221
0.33,0.6643076923076923,1.0,0.7982281284606867,0.5322222222222223
0.34,0.6752051282051282,1.0,0.8059422521135511,0.5544444444444444
0.35000000000000003,0.6752051282051282,1.0,0.8059422521135511,0.5544444444444444
0.36000000000000004,0.6777692307692308,0.9882352941176471,0.8039002782054399,0.559673202614379
0.37,0.6777692307692308,0.9882352941176471,0.8039002782054399,0.559673202614379
0.38,0.6895953177257524,0.9882352941176471,0.8119955163006779,0.5818954248366014
0.39,0.6846875443397182,0.9647058823529411,0.8002444218666567,0.5701307189542483
0.4,0.6846875443397182,0.9647058823529411,0.8002444218666567,0.5701307189542483
0.41000000000000003,0.6866014199378043,0.9411764705882353,0.7916974133196482,0.5694771241830064
0.42000000000000004,0.6866014199378043,0.9411764705882353,0.7916974133196482,0.5694771241830064
0.43,0.6866014199378043,0.9411764705882353,0.7916974133196482,0.5694771241830064
0.44,0.6809082125603865,0.9176470588235294,0.7789547038327527,0.5577124183006535
0.45,0.6872323232323232,0.9176470588235294,0.7830572679353167,0.5688235294117646
0.46,0.6925656565656566,0.9176470588235294,0.7867738765299741,0.5788235294117646
0.47000000000000003,0.6927777777777778,0.8941176470588236,0.7779715604105847,0.5781699346405229
0.48000000000000004,0.6902415458937198,0.8823529411764707,0.7721179018739993,0.5722875816993463
0.49,0.6978687127024722,0.8588235294117647,0.7661815945890551,0.5816339869281044
0.5,0.7099899248236843,0.8588235294117647,0.7741865977160094,0.6038562091503267
0.51,0.7003603813066729,0.823529411764706,0.7528150281091458,0.5862091503267973
0.52,0.7131779984721162,0.823529411764706,0.7609661752076612,0.6073202614379085
0.53,0.7337662337662338,0.811764705882353,0.764854093886352,0.6336601307189542
0.54,0.7516816516816517,0.811764705882353,0.773473657684184,0.6558823529411765
0.55,0.7567032967032967,0.8,0.7718177507651192,0.6611111111111111
0.56,0.7722222222222223,0.7764705882352942,0.7677099042616284,0.6715686274509803
0.5700000000000001,0.7775025799793601,0.7647058823529412,0.7651555852367211,0.6767973856209151
0.5800000000000001,0.7782544596786083,0.7411764705882353,0.7532378023511963,0.6750326797385621
0.59,0.7782544596786083,0.7411764705882353,0.7532378023511963,0.6750326797385621
0.6,0.7910667935435737,0.7294117647058824,0.7514972440589138,0.6802614379084967
0.61,0.8006256170729855,0.7294117647058824,0.7561318251640832,0.6913725490196079
0.62,0.8071820671588472,0.7058823529411764,0.7438502673796792,0.6907189542483658
0.63,0.8022285067873302,0.6823529411764706,0.7301247771836008,0.6789542483660129
0.64,0.803489010989011,0.6470588235294118,0.7116324535679375,0.6724183006535946
0.65,0.8143223443223443,0.6470588235294118,0.7165566959921799,0.6835294117647058
0.66,0.8276923076923076,0.611764705882353,0.7004310344827587,0.6858823529411764
0.67,0.8457342657342657,0.5764705882352941,0.6838095238095239,0.6904575163398693
0.68,0.8385936285936287,0.5411764705882354,0.6552243414312381,0.6728104575163398
0.6900000000000001,0.8313714063714064,0.5176470588235293,0.6333212075281042,0.6610457516339869
0.7000000000000001,0.8383333333333333,0.49411764705882355,0.6171954022988506,0.6592810457516339
0.7100000000000001,0.8597619047619048,0.49411764705882355,0.6211954022988506,0.6703921568627451
0.72,0.8797619047619047,0.49411764705882355,0.6263236074270558,0.6803921568627451
0.73,0.88982683982684,0.48235294117647054,0.6187571049640015,0.6856209150326797
0.74,0.8817460317460318,0.4588235294117647,0.5978779840848807,0.6738562091503268
0.75,0.9011904761904763,0.4588235294117647,0.6021856763925729,0.6849673202614379
0.76,0.9282467532467532,0.4470588235294118,0.597666507405638,0.6901960784313725
0.77,0.9282467532467532,0.4470588235294118,0.597666507405638,0.6901960784313725
0.78,0.9264285714285714,0.4235294117647059,0.5776811594202899,0.6784313725490196
0.79,0.9242063492063493,0.3882352941176471,0.5437725752508362,0.6607843137254902
0.8,0.9242063492063493,0.3764705882352941,0.5303338400729706,0.6549019607843137
0.81,0.9242063492063493,0.3764705882352941,0.5303338400729706,0.6549019607843137
0.8200000000000001,0.9464285714285715,0.31764705882352945,0.47000865800865804,0.6366013071895424
0.8300000000000001,0.9714285714285715,0.2,0.3221052631578948,0.5888888888888889
0.8400000000000001,0.95,0.1411764705882353,0.2414703425229741,0.5594771241830065
0.85,0.95,0.1411764705882353,0.2414703425229741,0.5594771241830065
0.86,0.95,0.12941176470588237,0.2215873015873016,0.5535947712418301
0.87,0.55,0.09411764705882353,0.15924812030075186,0.5359477124183007
0.88,0.55,0.0823529411764706,0.13936507936507936,0.5300653594771242
0.89,0.2,0.023529411764705882,0.042105263157894736,0.5117647058823529
0.9,0.2,0.023529411764705882,0.042105263157894736,0.5117647058823529
0.91,0.2,0.011764705882352941,0.02222222222222222,0.5058823529411764
0.92,0.0,0.0,0.0,0.5
0.93,0.0,0.0,0.0,0.5
0.9400000000000001,0.0,0.0,0.0,0.5
0.9500000000000001,0.0,0.0,0.0,0.5
0.9600000000000001,0.0,0.0,0.0,0.5
0.97,0.0,0.0,0.0,0.5
0.98,0.0,0.0,0.0,0.5
0.99,0.0,0.0,0.0,0.5
