n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.8853159621567175,0.007334619848829551,1764616924.7558591
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.8828005579019047,0.008179149617351673,1764616931.6788797
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.8842795818427817,0.007172799123813673,1764616958.0231414
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.8877254088442378,0.008004801549239863,1764616967.4145234
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.886291239454572,0.008580915142082575,1764616983.5374076
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.8818203579858302,0.008046069354074658,1764616989.6720996
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.8918023549392643,0.006450848394799686,1764616997.3322647
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.8882404577102397,0.0080871333341215,1764617004.7647223
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.8861421193941872,0.00801937782704064,1764617020.6982524
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.891167494787741,0.006869091561164731,1764617051.7640133
630,9,0.01024624179029826,0.7307896493459916,0.7291014198999672,1.1227157911397392,3.7517076498774604,0.8916027216897019,0.006137636435260473,1764617084.2599332
551,12,0.03060270491748672,0.9994213108975549,0.7014571391984521,2.3811541458556134,4.46669362483272,0.892671207145343,0.0061420192147971595,1764617130.1795945
755,11,0.23120567107998166,0.9963881804467769,0.9851100857026532,0.013258185118334433,0.1472744728975273,0.8889179123619797,0.007047505428495098,1764617151.6914475
910,3,0.29937628110685927,0.9728070486375298,0.8456818052150654,0.6134006043617652,2.859672644432955,0.8850509242011226,0.006758327178327342,1764617164.0432951
336,4,0.034708662170081526,0.9907289957399876,0.8957033243366128,0.10056694886923236,0.8699801300927436,0.882139811659774,0.007711993523193326,1764617170.1685545
1000,9,0.05731187937739903,0.9987728206771673,0.707228151338516,4.439832374527532,0.2216676196619727,0.8914073508461315,0.006643819939840188,1764617198.8197427
63,4,0.043326085766732365,0.8743941985266449,0.682937672050648,1.534836274204425,9.582457682164527,0.8601915463441199,0.007850472865071135,1764617201.3218942
738,7,0.29524617140021403,0.758991614812606,1.0,3.6414793270582124,3.8211844618060393,0.8828208473034943,0.007812314948829207,1764617219.4201112
697,10,0.26835542672334295,0.8512529016233508,0.8163149093971318,1.8665898623228747,0.08013927964056951,0.8857628113790337,0.004815765077249513,1764617237.670298
450,12,0.3,0.6139311962626206,0.7765544489238707,3.727842964486813,0.0,0.8751862891684148,0.007806929419323181,1764617252.0072374
