n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.8505815078862072,0.021788342512247906,1764616584.0443294
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.8433634000692285,0.023791593417689463,1764616586.039033
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.8414104967354892,0.020776608583490792,1764616590.113688
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.8375796333493923,0.03208115990570214,1764616591.9389567
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.8465229736018568,0.025205966165990884,1764616594.4852242
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.8469037680015707,0.023369578986726033,1764616596.6113753
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.8571903353487119,0.0236892852998158,1764616599.4053698
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.8433942464648903,0.028079386304722603,1764616601.0606818
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.8516963934075621,0.016518707355882758,1764616603.6877754
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.8546719644408081,0.021164187545114874,1764616609.2362547
349,5,0.2100843140779316,0.8784570375331742,0.9154811116428208,3.525912522368879,4.729282867054171,0.848399350115859,0.01961434504437269,1764616611.551884
430,9,0.24495337225420605,0.991056742765434,0.8165107760342031,0.022897636628234633,2.5156492290754136,0.847560726832927,0.02261378163867451,1764616614.5609193
950,11,0.18054450526876603,0.9305113832569203,0.865786917997202,0.03870858700694536,0.03683626238311311,0.8544127997591531,0.021122854785874445,1764616618.3290677
380,9,0.2358786615959719,0.9997657819872369,0.910750512133387,4.9409048327400305,8.351304880491414,0.8445996498330951,0.021796849469442,1764616620.3733904
51,10,0.09797343974769775,0.770111446337693,0.7628630772514241,0.009022191715811203,6.990247591181227,0.8450877196414274,0.025884133960249526,1764616621.9828806
591,3,0.02375687351064779,0.9173064199010833,0.6047167129608092,2.8268338989515707,0.23523601552420398,0.8559536990151881,0.021748740904903367,1764616624.5949018
313,6,0.27952590534157146,0.8128411060013028,0.6169133666004628,2.1320850679184082,9.943460418942063,0.8501399335584565,0.020043489924390128,1764616626.9915109
168,6,0.18048872389364137,0.9167224816625352,0.9684838856402392,2.582382853751921,9.920133507179578,0.8506886575432502,0.021506463793171882,1764616629.3563726
345,4,0.29785169766840514,0.882878929852748,0.6092273251717623,2.739780922735495,7.792078559055556,0.8504296232706364,0.0173002952348487,1764616631.4447596
989,5,0.01461026152915243,0.8145411199444178,0.9713994632381455,2.544408655317868,0.68863579975863,0.8531001163248646,0.022619435558646116,1764616638.8513534
