threshold,precision,recall,f1,balanced_accuracy
0.01,0.5954102673674927,0.9986301369863014,0.7459730289684325,0.6472228699115904
0.02,0.622229852123916,0.9903920642418516,0.7641589853699898,0.6829467919993453
0.03,0.6337173785315009,0.9862824752007558,0.7715225045231062,0.6972597786338125
0.04,0.6407212687077865,0.9849126121870573,0.776281297618552,0.7058200345636401
0.05,0.6454744201697238,0.9752952290977799,0.7767177620354716,0.7095371788852628
0.060000000000000005,0.6533695688619833,0.9684459140292867,0.7802010480662166,0.7174955000744205
0.06999999999999999,0.6610804370362675,0.9643363249881908,0.7843018565654702,0.7254001787048351
0.08,0.6678137108807418,0.9629664619744922,0.7885154828051479,0.7325369290622208
0.09,0.668183332803417,0.9506376948512045,0.784556319817384,0.7299287765036164
0.09999999999999999,0.673525553247538,0.9451393481341521,0.7863322620090972,0.7342971310072989
0.11,0.6771584452862683,0.9437694851204533,0.7883278621170298,0.7378877820739046
0.12,0.6818282995870519,0.9437694851204533,0.791485874375224,0.7428827162177749
0.13,0.6824699323939271,0.9355503070382616,0.7890449589702074,0.7416150724654327
0.14,0.6845559464179132,0.9328105810108644,0.7894528519857948,0.7430871547404878
0.15000000000000002,0.687719423281936,0.9286915446386397,0.7900867370748873,0.7452880215594414
0.16,0.6886359940450097,0.9232120925838452,0.7886551425349368,0.7446759551065123
0.17,0.6936860388558458,0.9177137458667927,0.7899618546831219,0.7483350897520387
0.18000000000000002,0.6967065322826389,0.9122342938119982,0.7898560864509203,0.7498658804419666
0.19,0.698139173932858,0.9122342938119982,0.7907901334226998,0.7512893860144084
0.2,0.7025095135259362,0.9026452527161076,0.7898978430308355,0.7528879759021267
0.21000000000000002,0.70197174337596,0.8971563533301842,0.7874585675078815,0.7508527460673211
0.22,0.7033338556469013,0.8930467642890884,0.7866766392808311,0.7509408086896302
0.23,0.7038475443908742,0.8889182805857345,0.7854451511863876,0.7502950065542654
0.24000000000000002,0.7067054223607109,0.8848086915446387,0.7855845436486308,0.7518015088928867
0.25,0.712291326694017,0.8848086915446387,0.7889659473214125,0.7567863113244977
0.26,0.7153332919733215,0.8779499291450165,0.788146621322358,0.7576223809858822
0.27,0.7225606005072976,0.8779499291450165,0.7925333348182232,0.764025623133805
0.28,0.7236309303498503,0.8752007557864904,0.7920357921933063,0.7640796078831134
0.29000000000000004,0.7250287559515751,0.8738308927727918,0.792274650374904,0.7648232478048357
0.3,0.7282883782777319,0.8697213037316958,0.7924615940276248,0.766324684287327
0.31,0.7306121887000583,0.8683514407179971,0.7932341262990333,0.767782609923335
0.32,0.7301699095477862,0.8628530940009448,0.7907155394712588,0.7657426564229648
0.33,0.7309966054988487,0.8587435049598489,0.7893991901749966,0.7651063016187288
0.34,0.7303547733466658,0.8559943316013227,0.7878733630739269,0.7637317149394658
0.35000000000000003,0.7340891662938005,0.8532546055739253,0.788843610020991,0.7659231487849365
0.36000000000000004,0.7345299659013573,0.8477751535191308,0.7866897929781331,0.7646018624738511
0.37,0.7332628130717808,0.8422862541332072,0.7836160619384624,0.7618574127808893
0.38,0.7359187924174326,0.8354274917335852,0.7821884172921966,0.7619842625841179
0.39,0.7367368431543875,0.8313084553613604,0.7808740543731382,0.7613431841143175
0.4,0.7373588805422562,0.8299291450165329,0.7806166785874736,0.7613678146561895
0.41000000000000003,0.7406876874695556,0.8244402456306095,0.7799750964281531,0.7621745301101375
0.42000000000000004,0.7429699445407587,0.8175814832309871,0.778050777599365,0.7615972259113396
0.43,0.7438332299386807,0.8134718941898914,0.7766498083137315,0.7609659369632334
0.44,0.7432358244467417,0.8066131317902693,0.7731077652007884,0.7582457756215785
0.45,0.7481800888873981,0.8052338214454415,0.7753084935015677,0.7618114395981008
0.46,0.750396884299162,0.8024846480869154,0.7752102340060365,0.7625645124933058
0.47000000000000003,0.7521020999019179,0.796995748700992,0.7735808293883372,0.7619527882309418
0.48000000000000004,0.7530706518930532,0.792867264997638,0.7721436605678969,0.7613120519517066
0.49,0.7530849660235907,0.7887482286254134,0.7701697758063357,0.7599617536237503
0.5,0.7537691765499066,0.7873783656117148,0.7698614137530073,0.7599911078311866
0.51,0.7558381930209528,0.7832593292394898,0.7689666993919957,0.7600693809318017
0.52,0.7579648033126294,0.7750401511572982,0.7660741877643222,0.7588068030355892
0.53,0.7580557124035385,0.7709116674539442,0.7640651413481981,0.7574568468981981
0.54,0.7560702464830701,0.7626830420406236,0.7589847231950342,0.7533425341915377
0.55,0.757780361248952,0.757184695323571,0.7570795573241136,0.7527210204074796
0.56,0.7587697886904434,0.7530751062824752,0.7555694987637536,0.7520897314593734
0.5700000000000001,0.7630459456852597,0.7530751062824752,0.7576737321623582,0.7549367426042568
0.5800000000000001,0.7640784779707259,0.7489655172413794,0.7560875214760142,0.754300387800021
0.59,0.7690988679257973,0.7434766178554558,0.755785360338984,0.7558163231121251
0.6,0.7748121723611543,0.7352290977798772,0.7541635673687459,0.7566773655059468
0.61,0.7744888152917351,0.7297307510628248,0.7511542541940899,0.7546374120055765
0.62,0.7735110759346228,0.725621162021729,0.7484734869445128,0.7525826174850285
0.63,0.7804490462673591,0.721502125649504,0.749497290868337,0.7555028358743974
0.64,0.780693836157192,0.717392536608408,0.7473232920080092,0.7541623270681351
0.65,0.7831049659131024,0.7132829475673123,0.746173844572637,0.7542351921220553
0.66,0.7856164959071936,0.7091639111950874,0.7451019254754303,0.7543033335104109
0.67,0.7880943883872034,0.7091639111950874,0.7461834522211906,0.7557268390828528
0.68,0.7889873971870537,0.7023051487954654,0.7427976160267314,0.7537260293116131
