loop,colset,n_features,auc,auc_mean,oof_auc_train,oof_auc_train_mean,average_precision,uniqueness_ratio,n_rows,n_unique_rows,duplicate_rows,holdout_auc
11,motifs_eig_centrality,98,0.948452572290962,0.9484537968814248,0.9463578472270552,0.9463589280523796,0.8827568964516928,1.0,1697302,1697302,0,0.9483033804384422
11,motifs_eig,84,0.9152401644585293,0.915240825235219,0.9144294627253058,0.9144302776754543,0.8204943955237669,1.0,1697302,1697302,0,0.9151897483730311
11,eig,10,0.8821117339152604,0.8821137049894322,0.8814940905736004,0.8814952559384427,0.7539439134661337,1.0,1697302,1697302,0,0.8824464327162873
11,motifs,74,0.8760405470795759,0.8760437081543817,0.8754854501308649,0.8754869056517192,0.7580492850194286,1.0,1697302,1697302,0,0.8758873213173735
