n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.65,0.3391164991562634,1764616392.6484697
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.5,0.0,1764616393.5376763
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.5,0.0,1764616394.7361314
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.65,0.18371173070873836,1764616395.469964
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.5,0.0,1764616396.4072728
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.5,0.0,1764616397.3094692
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.6,0.3391164991562634,1764616398.1433089
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.5,0.0,1764616398.8678038
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.5,0.0,1764616399.8602734
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.65,0.3391164991562634,1764616401.1100676
50,4,0.06958879597306013,0.886378967518634,0.9720164709600042,1.6808017710725933,8.219948837670755,0.625,0.3535533905932738,1764616402.0315585
50,5,0.27897064231910296,0.9690717651135986,0.8802588067458472,0.2828985924904879,9.18737265502223,0.625,0.3535533905932738,1764616402.939613
1000,10,0.04679857441792613,0.8073712197203216,0.9952119308750178,0.3117896170061049,3.2163810665446926,0.65,0.3391164991562634,1764616404.3676314
1000,12,0.07925539208710036,0.672520794304267,0.7611933678215463,1.8851144148358912,3.8725381075818706,0.65,0.3741657386773941,1764616405.7547874
653,6,0.01,0.644136226944549,0.6882862590839346,0.5793217240651845,6.313461879073971,0.6,0.3391164991562634,1764616406.9600823
865,11,0.3,0.6187430644347881,0.9879879809897365,0.9207187742179852,2.2051634784072625,0.6,0.3391164991562634,1764616408.270122
779,10,0.14019233215740445,0.6113525794729168,0.6240731952350843,0.32919902651424965,6.604900423469689,0.65,0.3391164991562634,1764616409.585578
933,10,0.3,0.7852228314581725,0.788766933175419,1.8750212654427145,2.199274699973789,0.6,0.3391164991562634,1764616410.9355695
493,12,0.01,0.8601106129390985,0.9807117944468096,0.08502164009594004,6.838144601629511,0.6,0.3391164991562634,1764616412.0993593
1000,4,0.3,0.9860074158900665,0.9588890569345114,0.23613152675910618,2.2726846433425076,0.625,0.3535533905932738,1764616413.5355504
