Motif_4_cliques,Motif_4_cliques_per_Cn4,Motif_4_cycles,Motif_4_cycles_per_Cn4,Motif_induced_connected_per_4set,Motif_square_clustering_proxy,Motif_triangle_edge_frac_ge2,Motif_triangle_edge_frac_zero,Motif_triangle_edge_incidence_mean,Motif_triangle_edge_incidence_median,Motif_triangle_edge_incidence_q90,Motif_triangle_edge_incidence_std,Motif_triangles,Motif_triangles_per_Cn3,Motif_wedges,Motif_wedges_per_max,Motif_5_cliques,Motif_5_cliques_per_Cn5,Motif_5_cycles,Motif_5_cycles_per_Cn5,Motif_5_cycles_per_Kn,Motif_induced5_g_0_5,Motif_induced5_g_0_5_per_Cn5,Motif_induced5_g_10_5,Motif_induced5_g_10_5_per_Cn5,Motif_induced5_g_11_5,Motif_induced5_g_11_5_per_Cn5,Motif_induced5_g_12_5,Motif_induced5_g_12_5_per_Cn5,Motif_induced5_g_13_5,Motif_induced5_g_13_5_per_Cn5,Motif_induced5_g_14_5,Motif_induced5_g_14_5_per_Cn5,Motif_induced5_g_15_5,Motif_induced5_g_15_5_per_Cn5,Motif_induced5_g_16_5,Motif_induced5_g_16_5_per_Cn5,Motif_induced5_g_17_5,Motif_induced5_g_17_5_per_Cn5,Motif_induced5_g_18_5,Motif_induced5_g_18_5_per_Cn5,Motif_induced5_g_1_5,Motif_induced5_g_1_5_per_Cn5,Motif_induced5_g_20_5,Motif_induced5_g_20_5_per_Cn5,Motif_induced5_g_2_5,Motif_induced5_g_2_5_per_Cn5,Motif_induced5_g_3_5,Motif_induced5_g_3_5_per_Cn5,Motif_induced5_g_4_5,Motif_induced5_g_4_5_per_Cn5,Motif_induced5_g_5_5,Motif_induced5_g_5_5_per_Cn5,Motif_induced5_g_6_5,Motif_induced5_g_6_5_per_Cn5,Motif_induced5_g_7_5,Motif_induced5_g_7_5_per_Cn5,Motif_induced5_g_8_5,Motif_induced5_g_8_5_per_Cn5,Motif_induced5_g_9_5,Motif_induced5_g_9_5_per_Cn5,Motif_induced_connected_per_5set,Motif_induced_g_1_4,Motif_induced_g_1_4_per_Cn4,Motif_induced_g_2_4,Motif_induced_g_2_4_per_Cn4,Motif_induced_g_3_4,Motif_induced_g_3_4_per_Cn4,Motif_induced_g_4_4,Motif_induced_g_4_4_per_Cn4,Motif_induced_g_5_4,Motif_induced_g_5_4_per_Cn4,Motif_induced_g_6_4,Motif_induced_g_6_4_per_Cn4,count
0,0.0,23,0.0464646464646464,0.2565656565656565,2.0,0.6153846153846154,0.0,1.6153846153846154,2.0,2.0,0.4865042554105199,14,0.0636363636363636,46,0.0696969696969697,0,0.0,42,0.053030303030303,0.053030303030303,0.0,0.0,1.0,0.0012626262626262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0012626262626262,0.0,0.0,1.0,0.0012626262626262,1.0,0.0012626262626262,0.0,0.0,8.0,0.0101010101010101,0.0,0.0,1.0,0.0012626262626262,5.0,0.0063131313131313,2.0,0.0025252525252525,0.0,0.0,0.0,0.0,3.0,0.0037878787878787,0.029040404040404,64.0,0.1292929292929293,6.0,0.0121212121212121,7.0,0.0141414141414141,34.0,0.0686868686868686,16.0,0.0323232323232323,0.0,0.0,2
0,0.0,31,0.0626262626262626,0.204040404040404,2.0,0.9230769230769232,0.0769230769230769,1.8461538461538465,2.0,2.0,0.5329387100211931,16,0.0727272727272727,40,0.0606060606060606,0,0.0,52,0.0656565656565656,0.0656565656565656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0025252525252525,2.0,0.0025252525252525,0.0,0.0,5.0,0.0063131313131313,0.0,0.0,0.0,0.0,5.0,0.0063131313131313,1.0,0.0012626262626262,0.0,0.0,1.0,0.0012626262626262,3.0,0.0037878787878787,0.0239898989898989,46.0,0.0929292929292929,8.0,0.0161616161616161,7.0,0.0141414141414141,16.0,0.0323232323232323,24.0,0.0484848484848484,0.0,0.0,2
