n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.730718954248366,0.065411743807565,1764616463.7025485
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.7589542483660131,0.06054757468333623,1764616464.713449
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.7488888888888889,0.0583662692394967,1764616466.216978
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.7705882352941177,0.056693459979611616,1764616467.0735655
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.7605228758169934,0.026499540367923822,1764616468.1662083
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.7729411764705882,0.04836177335241925,1764616469.3221104
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.760653594771242,0.049525752947828454,1764616470.4180248
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.7630065359477125,0.05381367696769849,1764616471.2407272
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.7390849673202615,0.04725160223158669,1764616472.421906
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.7143790849673202,0.0599599735486521,1764616474.1469154
559,11,0.01,0.7471155747741892,0.8369484031545146,5.0,7.924241105185103,0.7768627450980392,0.05261271462475019,1764616475.8233426
50,8,0.01,0.8774145610520482,0.7950349230343121,3.4855011890666816,7.629713424039486,0.7330718954248366,0.04352293421744819,1764616476.775743
353,10,0.06144710325350139,0.6808801636678812,1.0,4.6315904755945665,10.0,0.7720261437908496,0.05000645009445022,1764616478.0889993
1000,11,0.01,0.7072366357945183,1.0,5.0,9.884455359857144,0.7691503267973856,0.04130057033091287,1764616480.3670359
50,7,0.01,1.0,0.9294471604274906,0.0,9.142011826989492,0.68640522875817,0.057278772592811285,1764616481.4227762
50,9,0.01,0.932852240704256,0.6192051893000313,5.0,3.3039101033416767,0.7471895424836601,0.04444905781515849,1764616482.536527
120,11,0.050767834819312824,0.6,1.0,3.0506685420233866,10.0,0.7793464052287582,0.06012730879787332,1764616483.6703124
86,10,0.2968139273140199,0.6,0.9216640360875514,4.221646172856483,8.095916924969494,0.7508496732026144,0.04023596511902954,1764616484.6982703
488,7,0.01,0.6439616046287286,1.0,3.077557734925728,2.917968663985052,0.7733333333333333,0.04936678798189673,1764616486.4851007
50,5,0.01,0.7987452855512261,0.96231423394261,1.8854361970616365,0.2572340506631734,0.7648366013071894,0.04854304291297097,1764616487.5629392
