Motif_4_cliques,Motif_4_cliques_per_Cn4,Motif_4_cycles,Motif_4_cycles_per_Cn4,Motif_induced_connected_per_4set,Motif_square_clustering_proxy,Motif_triangle_edge_frac_ge2,Motif_triangle_edge_frac_zero,Motif_triangle_edge_incidence_mean,Motif_triangle_edge_incidence_median,Motif_triangle_edge_incidence_q90,Motif_triangle_edge_incidence_std,Motif_triangles,Motif_triangles_per_Cn3,Motif_wedges,Motif_wedges_per_max,Motif_5_cliques,Motif_5_cliques_per_Cn5,Motif_5_cycles,Motif_5_cycles_per_Cn5,Motif_5_cycles_per_Kn,Motif_induced5_g_0_5,Motif_induced5_g_0_5_per_Cn5,Motif_induced5_g_10_5,Motif_induced5_g_10_5_per_Cn5,Motif_induced5_g_11_5,Motif_induced5_g_11_5_per_Cn5,Motif_induced5_g_12_5,Motif_induced5_g_12_5_per_Cn5,Motif_induced5_g_13_5,Motif_induced5_g_13_5_per_Cn5,Motif_induced5_g_14_5,Motif_induced5_g_14_5_per_Cn5,Motif_induced5_g_15_5,Motif_induced5_g_15_5_per_Cn5,Motif_induced5_g_16_5,Motif_induced5_g_16_5_per_Cn5,Motif_induced5_g_17_5,Motif_induced5_g_17_5_per_Cn5,Motif_induced5_g_18_5,Motif_induced5_g_18_5_per_Cn5,Motif_induced5_g_1_5,Motif_induced5_g_1_5_per_Cn5,Motif_induced5_g_20_5,Motif_induced5_g_20_5_per_Cn5,Motif_induced5_g_2_5,Motif_induced5_g_2_5_per_Cn5,Motif_induced5_g_3_5,Motif_induced5_g_3_5_per_Cn5,Motif_induced5_g_4_5,Motif_induced5_g_4_5_per_Cn5,Motif_induced5_g_5_5,Motif_induced5_g_5_5_per_Cn5,Motif_induced5_g_6_5,Motif_induced5_g_6_5_per_Cn5,Motif_induced5_g_7_5,Motif_induced5_g_7_5_per_Cn5,Motif_induced5_g_8_5,Motif_induced5_g_8_5_per_Cn5,Motif_induced5_g_9_5,Motif_induced5_g_9_5_per_Cn5,Motif_induced_connected_per_5set,Motif_induced_g_1_4,Motif_induced_g_1_4_per_Cn4,Motif_induced_g_2_4,Motif_induced_g_2_4_per_Cn4,Motif_induced_g_3_4,Motif_induced_g_3_4_per_Cn4,Motif_induced_g_4_4,Motif_induced_g_4_4_per_Cn4,Motif_induced_g_5_4,Motif_induced_g_5_4_per_Cn4,Motif_induced_g_6_4,Motif_induced_g_6_4_per_Cn4,sample_index
0.0,0.0,0.0,0.0,-0.006863242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00226149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49757776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031976,0.0,-0.0979426,-0.004724221,-0.0055059437,0.0,0.0,0.0,0.0,0.0,0.00094636506,0.0,0.015546331,-0.005260246,0.0,0.0,0.0,0.004987101,0.0,-0.0062045096,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,-0.00088469917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.52266616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031976,0.0,0.053373307,0.0039244937,0.0062870043,0.0,0.0,0.0,0.0,0.0,0.00094636506,0.0,0.02101203,0.00030778907,0.0,0.0,0.0,0.0064914427,0.0,-0.006422582,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,-0.101264134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20003112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075427026,0.0,0.058843415,0.0016809065,-0.0055059437,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,-0.051014543,0.007439118,0.0,0.0,0.0,0.0064914427,0.0,-0.00928948,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0745199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23001142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055826344,0.0,0.05992434,0.0039244937,-0.001995081,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,0.013434035,0.00072838296,0.0,0.0,0.0,0.004009046,0.0,0.008491619,0.0,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,-0.10119288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18978441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075427026,0.0,-0.04068562,-0.004724221,-0.0055059437,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,0.015459321,0.007439118,0.0,0.0,0.0,0.0064914427,0.0,-0.012138714,0.0,0.0,0.0,0.0,0.0,14
0.0,0.0,0.0,0.0,0.07404241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005237135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21030264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075427026,0.0,0.059969146,0.0039244937,0.0022780984,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,0.02101203,0.007439118,0.0,0.0,0.0,-0.005905741,0.0,0.008491619,0.0,0.0,0.0,0.0,0.0,15
0.0,0.0,0.0,0.0,-0.0870136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005237135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20871535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055826344,0.0,-0.039195392,-0.004724221,0.0062870043,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,0.015459321,0.007439118,0.0,0.0,0.0,0.0064914427,0.0,-0.012138714,0.0,0.0,0.0,0.0,0.0,16
0.0,0.0,0.0,0.0,-0.07752868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5716933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023663336,0.0,0.042389344,0.0016809065,0.0062870043,0.0,0.0,0.0,0.0,0.0,0.00094636506,0.0,-0.051014543,0.0030083025,0.0,0.0,0.0,-0.00987968,0.0,-0.006422582,0.0,0.0,0.0,0.0,0.0,17
0.0,0.0,0.0,0.0,0.07404241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075427026,0.0,0.059969146,0.0039244937,0.0022780984,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,0.02101203,0.007439118,0.0,0.0,0.0,-0.005905741,0.0,0.008491619,0.0,0.0,0.0,0.0,0.0,18
0.0,0.0,0.0,0.0,-0.09351443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18978441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075427026,0.0,-0.10317814,-0.004724221,-0.0055059437,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,0.011620017,0.007439118,0.0,0.0,0.0,-0.0077736257,0.0,-0.012138714,0.0,0.0,0.0,0.0,0.0,19
0.0,0.0,0.0,0.0,-0.103853524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18836202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075427026,0.0,-0.041787304,-0.004724221,-0.0055059437,0.0,0.0,0.0,0.0,0.0,-0.0048563527,0.0,0.015459321,0.007439118,0.0,0.0,0.0,-0.00987968,0.0,-0.012138714,0.0,0.0,0.0,0.0,0.0,20
0.0,0.0,0.0,0.0,0.07404241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22989872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055826344,0.0,0.059969146,0.0039244937,0.0022780984,0.0,0.0,0.0,0.0,0.0,-0.0048563527,0.0,0.02101203,0.007439118,0.0,0.0,0.0,-0.005905741,0.0,0.008491619,0.0,0.0,0.0,0.0,0.0,21
0.0,0.0,0.0,0.0,-0.008600352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21700215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055826344,0.0,-0.10548423,-0.0020234394,0.0062870043,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,-0.034909442,0.007439118,0.0,0.0,0.0,-0.0077736257,0.0,-0.00487364,0.0,0.0,0.0,0.0,0.0,22
0.0,0.0,0.0,0.0,0.078315586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005237135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23027734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055826344,0.0,0.059969146,0.0039244937,-0.001995081,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,0.02101203,0.007439118,0.0,0.0,0.0,-0.005905741,0.0,0.008491619,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,0.0,0.0,0.08194802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22107443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055826344,0.0,-0.03467822,-0.004724221,-0.001995081,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,0.016955195,0.007439118,0.0,0.0,0.0,-0.005905741,0.0,0.01256577,0.0,0.0,0.0,0.0,0.0,24
0.0,0.0,0.0,0.0,-0.074868016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51335347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031976,0.0,0.049093936,0.0039244937,0.0062870043,0.0,0.0,0.0,0.0,0.0,0.00094636506,0.0,0.019516155,0.00030778907,0.0,0.0,0.0,0.0064914427,0.0,-0.006422582,0.0,0.0,0.0,0.0,0.0,25
0.0,0.0,0.0,0.0,-0.00842645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22071496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055826344,0.0,0.06757921,0.0039244937,-0.0055059437,0.0,0.0,0.0,0.0,0.0,-0.0048563527,0.0,0.013434035,-0.012970855,0.0,0.0,0.0,0.0064914427,0.0,-0.0020244056,0.0,0.0,0.0,0.0,0.0,26
0.0,0.0,0.0,0.0,-0.070134684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5470096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023663336,0.0,-0.0765812,-0.0020234394,-0.0055059437,0.0,0.0,0.0,0.0,0.0,0.00094636506,0.0,-0.036405314,0.0030083025,0.0,0.0,0.0,0.004987101,0.0,-0.009271816,0.0,0.0,0.0,0.0,0.0,27
0.0,0.0,0.0,0.0,-0.014509961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22183631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055826344,0.0,0.06872569,0.0039244937,-0.0055059437,0.0,0.0,0.0,0.0,0.0,0.002357583,0.0,0.02101203,-0.0057064644,0.0,0.0,0.0,0.0064914427,0.0,-0.0020244056,0.0,0.0,0.0,0.0,0.0,28
0.0,0.0,0.0,0.0,-0.069548756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5470096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023663336,0.0,-0.074072495,-0.0020234394,0.0062870043,0.0,0.0,0.0,0.0,0.0,0.00094636506,0.0,-0.036405314,0.0030083025,0.0,0.0,0.0,-0.0077736257,0.0,-0.009271816,0.0,0.0,0.0,0.0,0.0,29
0.0,0.0,0.0,0.0,-0.066595994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010437646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5716933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023663336,0.0,0.04387957,0.0016809065,0.0062870043,0.0,0.0,0.0,0.0,0.0,0.00094636506,0.0,-0.051014543,0.0030083025,0.0,0.0,0.0,-0.00987968,0.0,-0.006422582,0.0,0.0,0.0,0.0,0.0,30
