n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,6,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.9997491581800291,4.592488919658672,0.795,0.30182776545573137,1761425111.7658792
367,5,0.19875765715516736,0.6225646316108401,0.88879950890673,9.385527090157504,0.007787658410143285,0.5,0.0,1761425112.137512
993,13,0.18737941654160148,0.6028265220878869,0.6092249700165663,5.247746602583892,3.998609717152556,0.5,0.0,1761425112.987573
94,20,0.07750368872478823,0.6362425738131283,0.847354403733235,3.8246199126716283,9.832308858067885,0.6799999999999999,0.2227105745132009,1761425113.083791
493,18,0.20728918619045614,0.7801997007878172,0.6053059844639466,9.42201755684853,5.632882178455394,0.5,0.0,1761425113.4970329
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,6.09996657782621,8.331949117361646,0.5,0.0,1761425113.853023
215,10,0.06284846545853807,0.9021445641270611,0.7700623497964979,2.079416628681889,5.677003278199916,0.8150000000000001,0.2624880949681337,1761425114.171602
80,17,0.14042869867723207,0.7580600944007259,0.9706635463175177,7.27271995856421,3.2654076880583545,0.5,0.0,1761425114.25737
592,12,0.2887398870613113,0.9378135394712607,0.8989280440549523,5.3969213238907985,5.8675116566384835,0.5,0.0,1761425114.750817
967,13,0.09003976278653758,0.718509402281633,0.666106775625201,0.15636406741193934,4.234014807063698,0.73,0.37629775444453556,1761425115.769706
50,18,0.3,0.6503196382367693,1.0,1.6273414131826933,10.0,0.8,0.22135943621178655,1761425115.954409
1000,6,0.03170118875669407,1.0,0.7410040046697832,2.040574660924568,0.0,0.7725,0.296268459340511,1761425117.090857
50,11,0.0867386806718097,0.9019069846744736,0.6,1.4908755098393813,0.0,0.8425,0.18500000000000003,1761425117.271134
50,20,0.01,0.7409468496703391,1.0,1.3666270796697417,10.0,0.78,0.2580697580112788,1761425117.450172
50,3,0.29382539227520993,0.6692019962620612,0.6,1.2740257973656641,0.0,0.8699999999999999,0.19390719429665315,1761425117.658806
121,3,0.09416930268875316,0.7622893797654685,0.6750386684386102,0.09526389263499581,1.9756358403643777,0.75,0.2932575659723036,1761425117.920683
50,3,0.3,0.6,0.6,1.7359048495610665,2.217459314770949,0.7849999999999999,0.29899832775452106,1761425118.1297421
74,9,0.15141958918801723,0.7756834708188302,0.7420725775060275,2.5744416347447348,0.2541081531978751,0.8,0.22135943621178655,1761425118.329768
87,20,0.27830712838815874,0.9616250599756037,0.8068173675947593,1.4844637715318978,0.0024131974376195857,0.8324999999999999,0.18296174463531986,1761425118.535012
61,5,0.24577632164635743,0.7963233435493202,0.7302553613329128,0.9807527347020508,0.013833446218709524,0.795,0.30182776545573137,1761425118.711093
