Spectral_algebraic_connectivity,Spectral_algebraic_connectivity_over_avgdeg,Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,Spectral_laplacian_heat_trace_t0.1,Spectral_laplacian_heat_trace_t0.1_per_node,Spectral_laplacian_heat_trace_t1.0,Spectral_laplacian_heat_trace_t1.0_per_node,Spectral_laplacian_heat_trace_t5.0,Spectral_laplacian_heat_trace_t5.0_per_node,Spectral_laplacian_mean,Spectral_laplacian_skew,Spectral_laplacian_std,Spectral_spectral_gap,Spectral_spectral_gap_rel,Spectral_adjacency_energy,Spectral_adjacency_estrada_index,Spectral_adjacency_moment_2,Spectral_adjacency_moment_3,Spectral_adjacency_moment_4,Spectral_kirchhoff_index,Spectral_laplacian_heat_trace_t0.5,Spectral_laplacian_heat_trace_t2.0,sample_index
-0.58064574,-6.703886,-0.112013966,-0.1377462,-0.11099146,-0.15215407,-0.46356967,0.43805385,-0.7967779,0.06437102,-0.07287494,-0.2105033,-0.09963939,0.07628404,-0.41550064,-0.13657747,-0.15145671,-0.08252755,-0.00037956104,0.60485613,-0.041593276,-0.0070662405,-1.2991998,0.044854444,0.7327939,-4.4289685e-05,0.15639512,0.06541897,-0.52196074,-0.6107477,-0.520811,10
-0.20788056,0.23742497,0.0975007,-0.027196186,0.10509099,-0.07928418,-0.37931156,-0.10451183,0.22548403,0.26637065,0.16925597,0.005422871,-0.07378516,0.008693005,0.1287125,0.04301936,-0.22730906,-0.06952838,-0.00055125606,-0.2263765,0.04417826,0.0014137005,0.071266554,-0.52065253,-0.28664047,-4.445315e-05,-0.84169245,-0.71242076,0.031452537,0.05681061,-0.024919,11
0.07789947,-0.0913489,-0.23382814,-0.04106277,-0.18361685,-0.18890718,-0.16291137,-0.33482897,-0.0024118857,-0.028035942,-0.16505378,0.24346225,-0.36171165,-0.10288874,0.45025876,0.037352867,-0.05657763,-0.0033707211,-0.11262351,0.31831157,0.06375358,0.00104779,0.022547556,-0.14688349,0.8819012,-0.00019341364,-2.4534204,-1.0631294,0.24939568,-0.19696051,-0.06492116,12
-0.3764333,-2.0690322,-0.037716422,0.048867036,-0.19503145,-0.053638767,-0.13134395,-0.030082986,-0.048632327,-0.1674128,-0.7705981,-0.17815173,-0.025698941,0.02301642,-0.9225632,-0.3214718,-0.331169,-0.07042813,-0.017695354,-0.24271312,0.15981963,-0.004447283,-0.5830963,-0.02848432,0.88393664,-0.0005519572,-3.3166049,-1.5402303,-0.19556475,-0.119100325,-0.2882704,13
0.5556559,0.8522637,0.6906838,0.079033144,0.15771298,0.15262946,0.08236389,0.35524422,0.28046468,0.08549185,-0.03880296,0.46610603,0.06233862,-0.012972885,0.24273622,0.0025162632,0.37072718,0.121539325,-0.00022383514,0.011871166,0.054397304,0.006389675,0.17743933,0.070687056,-0.1110976,-4.3363685e-05,-0.2161829,-0.79220784,0.26796946,0.15637867,0.38416347,14
0.5459702,0.6020532,0.19365673,0.006090059,-0.20041853,0.34665567,0.1659433,0.20701696,0.37300333,0.8241515,0.30869415,0.33213663,0.19532917,0.06622947,0.36821803,-0.031007376,0.12355365,0.04765049,-0.0011503135,0.3281574,0.15325235,0.0008515216,0.14197388,0.0033234395,0.9742771,-4.0736e-05,-0.259061,0.05869526,0.238445,0.10360567,0.15853094,15
0.34750295,0.82823455,0.17718677,0.017572865,0.13930914,-0.15074846,0.021390101,-0.15317975,0.20201768,0.03658167,0.32850996,0.10069898,-0.0010571647,0.034596182,0.04210917,0.024911057,0.03740988,0.13515805,-0.00025088043,0.040318154,-0.056784358,0.000890039,0.23672874,0.13417977,0.1628222,-4.489859e-05,0.16618022,0.1428184,0.016347108,0.0020017521,0.11332709,16
-0.42348012,-3.6403928,-0.13984418,-0.048884064,-0.017991496,-0.5751891,-0.24292399,-0.0046618474,-0.76427716,0.103501916,0.11198082,-0.2757841,-0.055253025,-0.042368963,-0.44655734,-0.3022617,-0.25727758,-0.10796529,-0.00074109266,0.11296454,-0.17920117,-0.0039830883,-0.94021285,0.09382084,-0.289766,-4.427744e-05,0.24439862,-0.19736,-0.26748112,-0.026399236,-0.34003043,17
-0.15222813,-0.4745047,-0.34469035,-0.10103628,0.09929303,0.023344576,-0.338937,0.18558128,-0.2517426,-0.15416668,-0.37805727,-0.10410282,0.013939283,0.045305625,-0.22722805,-0.13382182,-0.11765505,-0.004951424,-0.0006806568,-0.0691147,-0.040736735,-0.0016242872,-0.10396817,-0.38088703,0.36441705,-4.3722943e-05,0.22201803,0.9060481,-0.19214709,-0.015366925,-0.1470296,18
-0.16979752,-0.068165995,0.13598117,-0.0082609,-0.11387425,0.4391778,-0.044748403,0.06435819,-0.10063408,0.21364869,0.3561589,0.17423576,0.11319279,0.015056305,-1.5590562,-0.320811,0.02087848,0.018127607,-0.0013251965,0.16821319,0.012251828,-0.0070950147,-0.008078667,0.04591111,0.3304426,-0.00055388664,-3.9688396,-1.0487401,0.17003028,0.06892888,-0.06150603,19
-0.053118344,0.4166994,-0.045870334,0.021382876,0.500354,0.51805747,0.69240797,0.229783,0.27684864,-0.32479206,-0.007825825,-0.028073035,-0.009189064,0.011236909,0.14420418,-0.05523044,-0.079760656,-0.008383385,-0.00032575877,0.089336544,0.14196725,-0.00027614707,0.102022566,0.4015839,0.7248857,-4.3573677e-05,0.44764405,0.17556418,0.16793805,-0.096936636,0.10080303,20
0.33716,0.6991572,0.10552933,-0.025007572,-0.002777251,0.34654316,0.04088806,-0.2259627,-0.48173964,0.043889154,0.017512498,-0.36132437,0.11845362,0.049018014,-0.26803982,-0.11796893,0.16148207,0.0696196,-0.0010652487,0.022552738,0.07733819,0.0019953097,0.23575036,0.25445837,0.84699076,-4.3359847e-05,0.29821804,0.999265,0.07035077,-0.006552512,0.15502134,21
0.4411309,0.9294463,0.0923777,0.034124244,0.24104261,-0.061635386,0.17109723,-0.2168078,-0.1114281,-0.14529471,0.22340591,0.022371247,0.005736343,0.013411057,-0.05829835,-0.021297809,0.2799908,0.08977572,-0.00033290262,-0.082960606,-0.01666943,0.0010133211,0.2710095,0.02311454,0.14946161,-4.4664946e-05,0.07108824,0.34366667,-0.10579289,0.046033558,0.049113188,22
-0.31219554,-1.7871506,0.020678122,0.03543476,-0.26323047,-0.09981301,0.112855345,-0.31440994,-0.14271899,-0.07913287,-0.35773247,-0.3657464,-0.18581785,0.022029165,-0.3496192,-0.17761405,-0.4103134,-0.0541963,-0.0028967424,-0.513522,-0.04472449,-0.013273413,-0.46139148,0.036729667,-0.6241846,-4.4559056e-05,0.15370955,-1.6904784,-0.23103647,-0.09020016,-0.17118017,23
0.2795686,0.75918895,-0.14123031,-0.041005407,0.14943253,-0.120677754,-0.24140231,-0.013100486,-0.30047297,0.012003357,-0.06412777,-0.33404508,-0.041885268,-0.066942774,-0.29501593,-0.19890992,0.13820052,0.07361014,-0.0008039702,-0.018620953,0.097033,0.0020764428,0.16030946,-0.08749023,-0.3896674,-4.4445875e-05,0.10675725,-0.1533898,-0.038783666,-0.06436745,-0.062966384,24
-0.62946117,-6.9188952,-0.13521814,-0.048585415,-0.32933453,-0.080506824,0.2507238,0.1596488,-0.63952255,-0.5000226,0.16418296,-0.2095621,-0.1391077,-0.024328211,-0.5571598,-0.13267285,-0.40605468,0.018100968,-0.00030117383,-0.019144818,-0.05168366,-0.004550714,-1.2412894,0.12779582,1.0924796,-4.4569617e-05,0.018242525,0.098186195,-0.5936166,-0.52766633,-0.55880874,25
-0.27585286,-0.6868637,0.0919571,0.0024793867,-0.1383618,-0.042703442,0.11984793,0.09662517,0.1687978,0.42818952,0.01799857,0.12442155,0.14200096,0.028354868,0.12542433,2.1701402e-05,-0.17856461,0.005483848,-0.0069498667,0.007545765,0.07829647,-0.012154948,-0.3264816,0.25111398,0.16711839,-4.5289187e-05,-0.37983707,-1.2503026,0.016607618,-0.01888272,0.12670855,26
-0.019499812,0.54715204,-0.0010929768,-0.021214815,-0.20604283,-0.6217018,0.050186776,-0.16406673,-0.11168042,0.06983765,0.14641218,-0.08407556,-0.052246086,-0.03455388,-0.20925334,-0.05261068,-0.21295097,-0.0125374785,-0.00068643095,0.08396733,-0.1962554,0.0027959724,0.11753834,0.22360381,0.04019652,-4.426456e-05,0.22230296,0.3473758,-0.21010575,-0.120170586,-0.22053984,27
-0.35390517,-2.1040964,0.023243714,0.044870686,-0.6734511,-0.2731122,-0.12096909,-0.58862907,-0.20749936,0.019758036,-0.25190872,-0.29485953,-0.21724132,0.042529445,-0.1238971,-0.12278357,-0.22300215,-0.15950331,-0.0029444708,-0.18828806,-0.061212175,-0.0047669685,-0.4803451,0.21248871,-0.05325657,-4.4232016e-05,0.3849588,0.28500655,-0.46038994,-0.4587049,-0.53853756,28
0.11309703,0.5217443,0.30898893,-0.006840724,0.22698134,0.20176509,-0.11715028,0.34320718,0.15341471,0.019081004,-0.42574617,0.009222077,-0.012715928,-0.0127240615,-0.30349535,-0.10125114,-0.119220704,-0.04049294,-0.0001283792,-0.063555986,0.029553946,0.0013846224,0.10097751,0.37091377,0.12607904,-4.5552308e-05,0.24173914,0.013022534,-0.023883587,-0.01341978,-0.009337698,29
-0.33806843,-5.8107862,0.017736176,-0.007199904,-0.25973576,0.3911108,0.14920165,0.15234494,0.6241723,-0.16562961,-0.1471238,0.39891973,0.24145342,0.11054825,0.3033821,0.069716446,0.008029521,-0.031241477,-0.000961691,0.1225628,-0.024993073,0.002712687,-1.0304937,0.24747576,0.23013575,-5.940365e-05,-0.53890043,-1.3514636,-0.0738185,0.18661277,-0.14733781,30
0.023512265,0.35041642,-0.24764472,0.0029734883,-0.10593042,-0.032173228,-0.087471224,0.2971045,0.2324966,-0.21755075,-0.014800802,-0.13705216,-0.075335205,-0.047887444,-0.27742144,0.0140252365,-0.13574716,-0.033750862,-4.0007282e-05,-0.114530966,0.17983215,0.0012350867,0.0816494,-0.17400296,0.5203979,-4.450123e-05,-0.24133231,-1.1436424,0.19397098,0.043201003,-0.05212404,31
0.28969762,0.633948,0.20215148,-0.06571391,0.3968541,0.59141815,0.41268918,-0.08938811,0.3985833,-0.23943037,0.023009663,-0.5933455,-0.03834692,0.010062877,-0.032453854,0.05816842,-0.06736713,-0.009860247,5.6159533e-05,-0.21463083,0.04750357,-0.00065182213,0.18364786,0.29217124,0.18702729,-4.4249336e-05,0.20770347,0.8467421,-0.071306095,-0.024197033,0.012975594,32
-0.59709907,-6.1437497,-0.00018204525,-0.11388,-0.46851125,-0.176138,-0.11443169,-0.1294149,-0.40314257,-0.39422658,-1.5013046,0.10467638,-0.18097761,-0.031862076,-0.042644713,-0.062764585,-0.3713622,-0.041963115,-0.00024856534,-0.19331945,-0.003426538,-0.00029974652,-1.1287403,-0.28989813,0.7496949,-4.525593e-05,0.06473433,-0.83580124,-0.4700169,-0.16426876,-0.63572073,33
-0.13729781,0.4140297,-0.05487493,-0.081186466,0.22199036,-0.2697533,-0.010570151,-0.24673782,-0.1799925,0.16825595,-0.301868,0.010829721,-0.11684816,0.041908156,-0.3276578,-0.118211985,-0.14669666,-0.07679937,-0.0003252992,-0.049546186,-0.06615765,0.00038560154,0.11018186,0.34552497,0.049212933,-4.4651184e-05,0.22741617,0.3256086,-0.20950258,-0.09691421,-0.08148124,34
0.5616332,0.54889274,0.1329895,0.0025946382,0.066189915,-0.021356924,-0.06337139,0.62830794,0.4652279,0.093770675,0.2106289,0.21131304,-0.12430698,-0.041868526,2.7574847,0.47368905,0.22323273,0.054133873,-0.037408758,-0.27130878,-0.040806767,0.0012583362,0.14489585,0.21892048,1.0162637,-0.00011098123,-1.2421337,-1.3683181,0.8700976,-0.30540842,0.57055813,35
-0.33170027,0.18123028,-0.070006594,-0.06520768,-0.5053574,0.06263853,0.00583834,-0.09979477,-0.3702277,0.15014142,-0.060359657,-0.14276315,0.02265443,0.014418522,-0.1411183,-0.0026099607,-0.23012818,-0.09922927,-0.00044661862,-0.009724387,0.11447637,0.0011886671,0.06074827,0.08577412,-0.33295894,-4.365814e-05,0.100708656,-0.5258946,0.10890874,-0.032980133,-0.18005694,36
0.48617545,0.7830456,-0.0015188282,0.011399452,0.08903872,0.1765185,0.06753521,-0.04470981,0.13601382,0.25857845,-0.045828093,0.44269416,0.056594327,-0.0051705567,-0.33745867,-0.041294344,0.12442415,0.01794972,-0.00151001,0.23218566,0.073580965,0.00600158,0.23907414,0.039584186,-0.4013297,-4.372084e-05,0.14761153,0.027658863,0.0097994525,0.20148233,0.15571903,37
0.2957644,0.1538597,-0.17437215,0.010904098,-0.57932013,-1.0124735,-0.59068257,-0.11889089,-0.15486686,0.1020233,-0.32150972,0.22919017,-0.5781584,-0.060736142,-0.9615815,-0.052942734,0.057703637,0.038393646,-0.09264908,-0.2783171,-0.2026164,0.003612186,-0.01503416,0.06917547,1.4329133,-0.0005520681,-3.1767821,-1.1365819,0.10915625,-0.25320193,-0.22541216,38
-0.29919243,-0.698342,-0.24366647,-0.034392215,-0.020584965,-0.08677085,0.22126009,-0.07993273,-0.27162692,-0.014472078,-0.049080893,-0.22589181,0.016206095,0.005453759,-0.1805876,-0.09276847,-0.31951553,-0.11767997,-0.0011118783,-0.06243126,0.03089323,-0.0055178287,-0.1669507,-0.087671876,-0.31518555,-4.445036e-05,0.045407355,0.3315013,-0.0753423,0.11891916,-0.3271529,39
-0.5252801,-6.0762954,-0.112729535,-0.06922323,-0.60608,-0.5691032,-0.34814855,-0.24068204,-0.5001825,-0.23866403,-0.69182056,-0.023697875,-0.002307343,-0.030669514,-0.6289093,-0.24010602,-0.38738015,-0.08639657,-0.0003413263,-0.28787386,0.042461794,-0.005268158,-1.1662741,0.081143014,0.78749406,-4.54446e-05,-1.3954797,-1.5224606,-0.4749895,-0.29393432,-0.66195446,40
0.2830161,0.7004228,-0.17339322,0.016722688,0.099021085,-0.26501468,-0.090839714,-0.36589524,0.081951804,-0.07981919,0.28835952,-0.13316867,-0.019232413,0.004951415,-0.3909898,-0.085201986,0.121093065,0.044464786,-0.0007708115,-0.16994283,0.0586189,0.002095708,0.21410978,-0.931562,-0.4332405,-4.4670727e-05,0.09750786,-0.018603848,0.041550696,-0.1635284,-0.11130617,41
0.03402632,0.2569248,0.12174908,-0.013508576,-0.3465526,-0.20522581,-0.31412315,-0.13161129,-0.43676826,-0.32743496,-0.19376172,0.14974701,-0.03118626,-0.028800678,-0.17751214,-0.049651586,-0.2378701,-0.039087698,-0.00169722,-0.21883081,0.059661347,0.00085672556,0.08182357,-0.3090722,0.0013009509,-4.521682e-05,-0.4169756,-1.1268792,0.10475787,-0.11274069,-0.07332795,42
-0.41428283,-2.2114575,0.1476446,-0.043618552,-0.54832375,-0.20078455,-0.39384797,-0.07630528,0.52657926,-0.35817024,0.17524214,-0.017844144,-0.051908415,-0.03925932,-0.4857813,-0.11809753,-0.51839185,-0.02477801,-0.00078229536,1.1949323,-0.16874528,0.024082711,-0.6185436,0.19914684,-0.43239358,-4.4784105e-05,-0.03918857,-1.049888,-0.39426807,0.04593591,-0.39023778,43
0.28548428,0.7947196,0.1829798,0.01225621,0.4681309,0.039222747,0.06342088,0.25394347,-0.055029113,0.5861338,0.10627051,0.3817396,-0.03192815,0.0008684541,-0.01961227,0.02442291,0.009931324,0.015797224,-0.00058600924,-0.09030536,0.043474138,0.002488239,0.17176737,0.3646797,-0.07202787,-4.4565168e-05,-0.3157289,-0.42146078,0.13643213,0.107801326,0.097012125,44
0.92149526,0.9262324,-0.15292978,0.037282743,0.061228577,0.1185565,0.16657443,0.47770292,0.47114748,-0.2736262,-0.12525903,0.6094674,0.030778244,0.025710117,0.45229113,0.011558311,0.4108759,0.11607091,-0.0005247031,0.36647615,0.13083124,-0.023150688,0.25984356,0.043846108,1.11368,-4.055777e-05,0.100493796,0.28151673,0.784559,-0.035222642,0.5585139,45
-0.63793975,-0.8527286,-0.17090671,-0.1807351,0.39389083,0.02354868,0.841504,1.0135611,-0.14513722,-0.23078823,-0.4099018,-0.051256284,0.2003156,0.14031129,-0.26663303,-0.14315285,-0.09131411,0.03381354,0.012490232,-0.10966774,0.12015956,-0.008923309,-0.19907382,0.53114533,0.8581866,-4.3966116e-05,0.26588708,1.4294919,-0.3717471,0.028305918,0.031759966,46
0.19798407,0.65521395,-0.2729075,0.019869922,0.25951698,-0.07950705,0.046915967,-0.01325429,-0.1242991,-0.18663906,-0.1614902,-0.48248464,-0.1322793,0.011010872,-0.39523953,-0.100321285,0.126934,0.01347191,-0.0010558453,0.67691565,0.063372105,0.0010110937,0.14916955,-0.357731,-0.20900762,-4.4859527e-05,0.06191934,-0.6514023,-0.016942494,-0.09101344,-0.08311142,47
0.56521946,0.8680614,0.15135019,0.016120808,0.10279454,0.43525684,0.28315693,0.19993153,0.5299236,0.07046179,-0.18663383,-0.099459276,0.019414824,-0.008503317,-0.12297915,0.01812425,0.24162406,0.045740694,-0.00079438114,-0.057137683,0.0724887,0.000121632285,0.25822556,0.24997589,0.47877884,-4.4200853e-05,0.13443142,0.50863236,0.029240068,0.08937104,-0.0068126903,48
-0.20935105,-0.6220041,-0.17572242,-0.0035278737,-0.021010993,0.14931354,-0.21053039,0.15831842,-0.3162694,-0.25734198,-1.1406666,-0.18393214,-0.1465594,-0.015708618,-0.08451828,0.051466137,-0.46559152,-0.051130287,-0.0011552639,-0.13997017,0.021417104,-0.0011977905,-0.1740769,0.09268914,-0.84342235,-4.437181e-05,0.10125481,-1.2689353,0.0018988805,-0.122357965,-0.15426783,49
-0.07336379,0.039785963,-0.14798452,-0.023352673,0.02975326,-0.29020497,0.18037795,0.05452145,-0.07709358,-0.5374995,0.06514752,0.068623155,-0.0801915,-0.022391045,-0.21029241,-0.08206316,-0.17899272,0.0063832896,-0.0002757548,-0.062385947,0.06442027,-0.0007457131,0.067358755,-0.4664849,0.23849684,-4.5244633e-05,-0.3248972,-1.2180122,0.26731533,-0.010873452,-0.14003979,50
-0.08961595,0.03417719,-0.17305982,0.040476587,-0.07649981,-0.10820391,-0.09394553,-0.18995176,-0.08228675,-0.12214055,0.36318585,0.0039027138,0.0015941442,-0.004660853,-0.13720901,0.079683654,0.027098099,0.019413732,-0.0013207758,-0.05566499,0.072594225,-0.0011003729,-0.056772865,0.18574908,-0.72209203,-4.5097284e-05,0.19946267,-0.81066287,-0.08065438,-0.0027691366,-0.026844654,51
-0.22612359,-0.20669936,0.016306302,0.056556042,-0.004535936,1.2469854,0.42309222,0.41328532,0.21144268,0.23705517,0.32933253,0.18064386,0.4701007,0.12198559,0.19493242,0.05941605,0.00024250553,-0.048395537,0.00017744524,0.050861944,0.10820824,-0.002809815,-0.1008801,0.17978793,0.5080103,-4.4227996e-05,-0.20919074,-1.0559615,0.2256851,0.26278698,0.010142405,52
0.3378402,0.6770228,0.15055445,-0.037440557,-0.09605171,0.25754246,0.3041435,-0.032959573,0.021579824,0.22540294,-0.4265709,-0.025514426,-0.07425915,0.0011125094,-0.19202213,-0.036187332,0.31412226,0.030127961,-0.0008449122,-0.104323104,0.156718,-0.00087297696,0.20977853,0.17740156,1.2815493,-4.4177807e-05,0.2023512,0.23609935,-0.11636952,0.15428402,0.063179255,53
-0.22393017,0.46752506,0.08661734,-0.0048805345,-0.0030549895,-0.2159042,-0.16311502,0.5789945,0.19355834,0.1893459,0.29765868,0.24131684,0.031843018,0.010916091,-0.034582775,0.0144351525,-0.058338407,-0.064618215,-8.502274e-05,-0.007036957,0.029751115,-0.0020268871,0.121157594,-0.22510327,0.20243433,-4.546523e-05,0.11188217,0.14467764,0.19945368,-0.12433064,0.083256505,54
0.38268957,0.7810426,0.104745306,-0.0063093263,0.83941823,-0.034498524,0.06001052,0.09654881,0.50592536,-0.10730826,0.5092756,-0.339603,0.018877918,-0.022770286,-0.11824715,-0.030510321,0.0949829,0.027106369,-0.0008412286,-0.05476607,0.0566567,0.00238752,0.16468872,-0.17356464,0.16748597,-4.468297e-05,0.2543582,-0.38960484,0.12042332,0.021288067,-0.008207366,55
0.37229604,0.60183495,-0.16999213,-0.03848764,-0.006627506,-0.27320588,0.009846276,-0.25677088,-0.12907685,-0.035550866,-0.107731715,-0.0895672,-0.13621598,-0.02067553,-0.24349868,0.054923236,0.06501733,0.09817711,7.192191e-05,-0.20868139,-0.17298119,0.0017378256,0.14910433,-0.58977735,0.022528976,-4.351765e-05,0.08594306,0.08602305,-0.19503854,-0.025760392,-0.15744211,56
-0.342475,-5.9683323,-0.0802408,-0.060122013,-0.2541139,0.26662436,0.13924022,-0.24005277,-0.62217796,0.26156822,0.18771304,-0.42799848,0.008482195,0.057258468,0.11992714,-0.16981623,-0.2864562,-0.02305281,-0.0003864874,0.31854504,0.15108426,-0.0029446778,-0.98921406,0.2858828,0.6002056,-4.622898e-05,0.1744407,-1.3977845,-0.08621597,0.17823522,-0.43912318,57
-0.32014835,-0.40061203,0.22645563,-0.065403484,-0.37652278,0.09454624,-0.6454321,-0.011567811,-0.5139652,-0.5321231,-0.029797276,0.07048187,-0.030182442,-0.029603468,-1.449485,-0.32013592,-0.03904439,-0.023916433,-0.0011832209,-0.13427566,0.10518752,-0.0001457954,-0.11898398,-0.26674908,0.7104943,-0.0005549795,-3.8300567,-1.3081431,-0.26711917,-0.1863712,-0.20635705,58
0.29910868,0.67886055,0.098671965,0.031347767,0.054944098,0.10800361,0.6906413,-0.40571654,0.53377235,0.06343875,0.29231727,0.21873505,0.16746539,-0.0107826395,0.10477688,0.016206753,0.19930291,0.048269235,-0.001856584,-0.028434115,0.08710132,0.0059576463,0.18479761,-0.21590798,0.124923244,-6.0562077e-05,-0.38707373,-0.9257213,0.43658894,0.08095781,0.296435,59
-0.56256586,-6.690534,-0.34923854,-0.12403952,-0.1402979,-0.17076911,-0.36288965,0.25580868,-0.4596933,0.3620054,-0.28662083,-0.08692348,0.061024334,0.026358848,-0.33595756,-0.08368946,-0.21741691,-0.08267562,-0.0004973804,0.27424225,-0.042925462,-0.005951501,-1.2242602,0.1409537,0.33645818,-4.460017e-05,0.30381718,0.050131503,-0.5024391,-0.3465313,-0.359005,60
