n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,6,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.9997491581800291,4.592488919658672,0.844011544011544,0.055883759089031745,1761807826.804132
367,5,0.19875765715516736,0.6225646316108401,0.88879950890673,9.385527090157504,0.007787658410143285,0.7867506231142595,0.06057559502726668,1761807827.198003
993,13,0.18737941654160148,0.6028265220878869,0.6092249700165663,5.247746602583892,3.998609717152556,0.8460448642266822,0.048449427777929224,1761807828.060786
94,20,0.07750368872478823,0.6362425738131283,0.847354403733235,3.8246199126716283,9.832308858067885,0.8150400104945559,0.05429017870109158,1761807828.308575
493,18,0.20728918619045614,0.7801997007878172,0.6053059844639466,9.42201755684853,5.632882178455394,0.8016069788797061,0.048542415820504205,1761807828.72944
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,6.09996657782621,8.331949117361646,0.8374393283484192,0.052212106682215265,1761807829.229661
215,10,0.06284846545853807,0.9021445641270611,0.7700623497964979,2.079416628681889,5.677003278199916,0.8352617079889807,0.06107850932533194,1761807829.81172
80,17,0.14042869867723207,0.7580600944007259,0.9706635463175177,7.27271995856421,3.2654076880583545,0.7994162403253313,0.04651193049803784,1761807829.961768
592,12,0.2887398870613113,0.9378135394712607,0.8989280440549523,5.3969213238907985,5.8675116566384835,0.8294700249245703,0.0719048651859718,1761807830.466322
967,13,0.09003976278653758,0.718509402281633,0.666106775625201,0.15636406741193934,4.234014807063698,0.8316082906991997,0.04399185058299392,1761807832.1238651
1000,3,0.3,1.0,0.6,3.99913015160768,10.0,0.8462154007608552,0.0568125964674292,1761807832.86516
1000,3,0.22656701918155497,0.6607384174787396,0.6,3.398400504905199,0.0,0.8555424373606192,0.05196530563757862,1761807833.699313
1000,3,0.01,0.6035252705596156,0.705714677367508,3.858051528463583,5.942725967801904,0.8349271940181031,0.04632672293654722,1761807836.258579
511,4,0.01,1.0,0.8914963846337021,3.477147092331139,5.91258361607667,0.8367899776990686,0.0741771334115281,1761807837.532322
1000,3,0.16631262044402678,0.916171617151774,1.0,4.096504202381613,5.589298695084359,0.8502623638987276,0.0688518068306326,1761807838.517857
391,4,0.23834232870175814,0.8225183845711461,0.6356796470680747,0.0,1.6985039354374032,0.8355503082775808,0.056240306451948066,1761807839.1365619
1000,20,0.3,0.6309541867023573,0.9613263590852881,2.4097612142717475,0.0,0.8370720188902008,0.056980654417618425,1761807840.068131
421,3,0.1745788768214551,0.7288254857603009,0.6,3.3766268750375277,8.772252275735415,0.8537321264593991,0.05970710434090517,1761807840.849062
207,20,0.27949277654111326,0.9697058834783037,0.6191742984985364,0.15921262965323185,3.531674710623671,0.8508789190607372,0.050379650136642966,1761807841.349767
50,13,0.2650032380416483,0.7196898945055988,0.6,2.7493099736367603,0.0,0.8342253705890069,0.04961766440613465,1761807841.586921
