n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.6,0.3,1764616369.8105588
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.5,0.0,1764616370.6767385
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.5,0.0,1764616371.8601308
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.7083333333333333,0.2006932429798716,1764616372.574584
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.5,0.0,1764616373.4963405
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.5,0.0,1764616374.3652053
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.6,0.3391164991562634,1764616375.1392295
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.5,0.0,1764616375.7990303
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.5,0.0,1764616376.7737672
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.6,0.3,1764616377.9521894
50,8,0.2440308793254728,1.0,1.0,1.713573050735408,10.0,0.6166666666666667,0.24636242498490807,1764616378.800478
485,12,0.028353644550501052,0.6876727372939672,0.6808223419883423,0.9947657014283312,10.0,0.6,0.3391164991562634,1764616379.944416
187,9,0.01,0.6417026923558885,0.6348442464010288,1.8224252818074949,8.137492901790372,0.6833333333333333,0.1855921454276674,1764616380.9506037
968,7,0.01,0.9508843779405354,0.747461395745071,2.015823527943613,2.3885340509145383,0.6,0.3391164991562634,1764616382.4505935
50,10,0.044924893519912974,0.6232588938588893,0.9410528976676253,2.0762248724081354,4.374305199582855,0.6583333333333333,0.16541194367732673,1764616383.4926796
50,4,0.08646278809012511,0.6463665544405313,0.7261489040007002,1.7554106464536985,6.350133635756895,0.7583333333333333,0.17159383568311667,1764616384.4325435
50,3,0.09060217039050728,0.6801024370948618,0.9822983032230447,1.6150108201529079,6.608774123370598,0.65,0.3741657386773941,1764616385.342662
50,12,0.039998809794735274,1.0,0.7312178610073401,1.7413677101075793,0.7078820403331338,0.6416666666666667,0.2522124325070259,1764616386.2705963
1000,4,0.26144274463292017,0.6,0.6,1.597593641405257,4.255379557287841,0.55,0.33166247903554,1764616387.7335532
50,11,0.23196646117583122,0.6,0.7256625756438595,1.2915914402204844,6.534881402742379,0.65,0.3741657386773941,1764616388.7034044
