Spectral_algebraic_connectivity,Spectral_algebraic_connectivity_over_avgdeg,Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,Spectral_laplacian_heat_trace_t0.1,Spectral_laplacian_heat_trace_t0.1_per_node,Spectral_laplacian_heat_trace_t1.0,Spectral_laplacian_heat_trace_t1.0_per_node,Spectral_laplacian_heat_trace_t5.0,Spectral_laplacian_heat_trace_t5.0_per_node,Spectral_laplacian_mean,Spectral_laplacian_skew,Spectral_laplacian_std,Spectral_spectral_gap,Spectral_spectral_gap_rel,Spectral_adjacency_energy,Spectral_adjacency_estrada_index,Spectral_adjacency_moment_2,Spectral_adjacency_moment_3,Spectral_adjacency_moment_4,Spectral_kirchhoff_index,Spectral_laplacian_heat_trace_t0.5,Spectral_laplacian_heat_trace_t2.0,sample_index
0.58446103,0.41952923,-0.37873018,0.021323873,0.80556273,-0.7146108,0.0,0.0,-0.06711085,-0.34277964,0.14602396,-0.31032056,0.0012504265,-0.0026047542,-0.47893474,-0.0045524905,-0.018844552,0.0,0.0,-0.31179553,-0.1310348,0.0,0.0,-0.43575424,-0.32999226,0.0,0.0,-0.21214278,0.025514036,0.0018763563,-0.030507846,10
0.6975451,0.463737,0.2019762,0.07668729,0.8646734,0.56351537,0.0,0.0,0.21591888,0.22098133,0.14602396,0.18848008,-0.0014619137,0.0026365407,-0.41093576,0.007151361,0.017174691,0.0,0.0,-0.31179553,-0.1310348,0.0,0.0,0.46731544,0.24349557,0.0,0.0,0.22043952,0.025514036,0.0018763563,0.10763881,11
-1.0537183,-0.016675461,0.7126412,-0.19514295,0.8646734,0.56351537,0.0,0.0,0.023428956,0.22098133,0.14602396,-0.17158559,-0.0014619137,0.0026365407,-0.3416644,0.003967099,0.017174691,0.0,0.0,-0.31179553,-0.09718318,0.0,0.0,0.21026544,-0.32999226,0.0,0.0,-0.21214278,-0.024416259,-0.001941782,0.0047959033,12
0.4238567,0.463737,0.45545173,0.021323873,0.5498233,-0.7146108,0.0,0.0,-0.06711085,0.079411924,-0.099202216,0.18848008,0.0012504265,-0.0026047542,0.4706715,-0.0045524905,-0.018844552,0.0,0.0,0.29156402,0.26524642,0.0,0.0,-0.43575424,0.3049981,0.0,0.0,0.22043952,0.025514036,0.0018763563,-0.030507846,13
0.59376657,0.463737,0.5609488,0.08646721,0.8646734,-0.7146108,0.0,0.0,0.21591888,0.22098133,0.14602396,-0.31032056,-0.0014619137,0.0026365407,-0.24003631,0.003967099,0.017174691,0.0,0.0,0.29156402,-0.09718318,0.0,0.0,0.46731544,-0.32999226,0.0,0.0,-0.21214278,-0.024416259,-0.001941782,0.10763881,14
0.4849152,-0.016675461,0.45545173,0.07668729,-0.9094096,0.56351537,0.0,0.0,0.013611131,0.20979401,-0.1506473,0.18848008,0.0012504265,-0.0026047542,0.4706715,-0.0045524905,-0.018844552,0.0,0.0,0.29156402,0.26524642,0.0,0.0,0.46731544,0.3049981,0.0,0.0,0.22043952,0.025514036,0.0018763563,-0.030507846,15
0.6356488,-0.016675461,0.2019762,0.14147656,-0.9960216,0.56351537,0.0,0.0,-0.041571774,0.20979401,-0.099202216,-0.17569919,0.0012504265,0.0026365407,-0.41093576,0.007151361,0.017174691,0.0,0.0,-0.31179553,-0.1310348,0.0,0.0,0.46731544,0.16307908,0.0,0.0,0.22043952,0.025514036,0.0018763563,0.10763881,16
-1.1904949,-0.84226155,0.13221966,-0.19514295,-0.9960216,-0.7146108,0.0,0.0,-0.041571774,0.15743883,0.14602396,-0.036964215,-0.0014619137,0.0026365407,-0.3416644,0.003967099,0.017174691,0.0,0.0,0.29156402,-0.09718318,0.0,0.0,0.21026544,-0.32999226,0.0,0.0,-0.21214278,-0.024416259,-0.001941782,0.0047959033,17
0.60944504,-0.69534147,-0.25086087,0.14147656,-0.9094096,0.56351537,0.0,0.0,0.013611131,-0.21519426,-0.1506473,0.18848008,0.0012504265,-0.0026047542,0.59894466,-0.0045524905,0.017174691,0.0,0.0,0.29156402,0.26524642,0.0,0.0,0.37615126,0.3049981,0.0,0.0,0.22043952,0.025514036,0.0018763563,0.10763881,18
0.68767434,-0.016675461,0.2019762,0.14147656,0.8646734,0.56351537,0.0,0.0,0.023428956,0.22098133,0.14602396,0.18848008,-0.0014619137,0.0026365407,-0.41093576,0.007151361,0.017174691,0.0,0.0,-0.31179553,-0.1310348,0.0,0.0,0.46731544,0.3049981,0.0,0.0,0.22043952,0.025514036,0.0018763563,0.0047959033,19
-1.1904949,-0.84226155,-0.41139248,-0.19514295,-0.9960216,0.56351537,0.0,0.0,-0.041571774,0.14625151,-0.1506473,-0.036964215,-0.0014619137,0.0026365407,-0.58056283,0.003967099,0.017174691,0.0,0.0,-0.31179553,-0.1310348,0.0,0.0,0.21026544,0.24349557,0.0,0.0,0.22043952,-0.024416259,0.0018763563,0.0047959033,20
0.56958765,0.463737,-0.25086087,0.07668729,-0.9094096,0.56351537,0.0,0.0,0.013611131,0.13380224,-0.1506473,0.18848008,0.0012504265,-0.0026047542,0.59894466,-0.0045524905,-0.018844552,0.0,0.0,0.29156402,0.26524642,0.0,0.0,0.3772559,0.3049981,0.0,0.0,0.22043952,0.025514036,0.0018763563,-0.030507846,21
0.68767434,0.001425155,-0.34163594,0.14147656,0.80556273,0.56351537,0.0,0.0,-0.016415916,0.22098133,-0.1506473,0.18848008,-0.0014619137,0.0026365407,-0.42528918,0.007151361,0.017174691,0.0,0.0,0.29156402,0.26524642,0.0,0.0,0.3772559,0.3049981,0.0,0.0,0.22043952,0.025514036,-0.001941782,0.10763881,22
0.4849152,0.463737,0.45545173,0.07668729,0.8646734,0.56351537,0.0,0.0,0.023428956,0.22098133,-0.1506473,0.18848008,0.0012504265,-0.0026047542,0.4706715,-0.0045524905,-0.018844552,0.0,0.0,0.29156402,0.26524642,0.0,0.0,0.3772559,0.3049981,0.0,0.0,0.22043952,0.025514036,0.0018763563,-0.030507846,23
0.4238567,0.41952923,0.45545173,0.021323873,-0.9094096,0.56351537,0.0,0.0,0.013611131,-0.34277964,-0.1506473,0.18848008,0.0012504265,-0.0026047542,0.4706715,-0.0045524905,-0.018844552,0.0,0.0,0.29156402,0.26524642,0.0,0.0,-0.43575424,0.3049981,0.0,0.0,0.22043952,0.025514036,0.0018763563,-0.030507846,24
0.68537694,0.463737,-0.37873018,0.14147656,0.8646734,-0.7146108,0.0,0.0,0.023428956,0.22098133,0.14602396,-0.31032056,-0.0014619137,0.0026365407,-0.30803528,0.003967099,0.017174691,0.0,0.0,0.29156402,-0.09718318,0.0,0.0,0.46731544,-0.32999226,0.0,0.0,-0.21214278,-0.024416259,-0.001941782,0.0047959033,25
0.53270805,0.463737,0.5609488,0.08646721,0.8646734,0.2709041,0.0,0.0,0.21591888,0.079411924,0.14602396,-0.31032056,0.0012504265,0.0026365407,-0.41093576,0.007151361,0.017174691,0.0,0.0,-0.31179553,-0.1310348,0.0,0.0,-0.1333387,0.20509242,0.0,0.0,0.15948665,0.025514036,0.0018763563,0.10763881,26
-1.1904949,-0.016675461,-0.47228152,-0.19514295,0.8646734,-0.7146108,0.0,0.0,0.023428956,0.22098133,0.14602396,-0.17158559,-0.0014619137,0.0026365407,-0.40966338,0.003967099,0.017174691,0.0,0.0,0.29156402,-0.09718318,0.0,0.0,0.21026544,-0.32999226,0.0,0.0,-0.21214278,-0.024416259,-0.001941782,0.0047959033,27
0.58446103,0.463737,-0.34163594,0.07668729,0.80556273,0.56351537,0.0,0.0,-0.016415916,0.20979401,0.14602396,-0.17569919,0.0012504265,-0.0026047542,-0.47893474,-0.0045524905,-0.018844552,0.0,0.0,-0.31179553,-0.1310348,0.0,0.0,-0.15287893,0.24349557,0.0,0.0,0.15948665,0.025514036,0.0018763563,0.10763881,28
-1.1904949,-0.84226155,0.13221966,-0.19514295,-0.9960216,-0.7146108,0.0,0.0,-0.041571774,0.15743883,-0.099202216,-0.17158559,-0.0014619137,0.0026365407,-0.3416644,0.003967099,0.017174691,0.0,0.0,0.29156402,-0.09718318,0.0,0.0,0.21026544,-0.32999226,0.0,0.0,-0.21214278,-0.024416259,-0.001941782,0.0047959033,29
-1.3465717,-0.84226155,-0.41139248,-0.19514295,-0.9960216,0.56351537,0.0,0.0,-0.041571774,0.15743883,-0.1506473,0.11911261,-0.0014619137,0.0026365407,-0.45839334,0.003967099,0.017174691,0.0,0.0,0.29156402,0.19672251,0.0,0.0,0.21026544,0.3049981,0.0,0.0,0.22043952,-0.024416259,-0.001941782,0.0047959033,30
