threshold,precision,recall,f1,balanced_accuracy
0.01,0.6042623273769483,0.9904015115729807,0.7505364674678185,0.6587671185017892
0.02,0.627232489254568,0.9876617855455834,0.7671868832601515,0.6894033345154462
0.03,0.6434089202052503,0.9849220595181862,0.7783267123970614,0.7093708575199846
0.04,0.6515929330042233,0.9794331601322626,0.7824974236101487,0.7179992548381678
0.05,0.6533122404714056,0.9657250826641472,0.7792383220119945,0.7168392383938771
0.060000000000000005,0.6593905476233076,0.960245630609353,0.7817202125229586,0.7226253482327412
0.06999999999999999,0.6646715157542813,0.9561360415682569,0.7840259406339098,0.727688081574402
0.08,0.6699485687665838,0.9506471421823335,0.7858115121007655,0.73204596217526
0.09,0.6779534957795826,0.945167690127539,0.7893350366495963,0.7392606434426956
0.09999999999999999,0.6806038984508394,0.9396787907416154,0.7892301848226704,0.740786710467059
0.11,0.6882034901310377,0.9341993386868209,0.7923587029251742,0.7472972377324683
0.12,0.6902876947290429,0.9300803023145962,0.7921827519913285,0.7480796648351097
0.13,0.6934730068747961,0.9287104393008974,0.7937805916064085,0.7509458984751701
0.14,0.6961427923484507,0.9218611242324044,0.7930080677375199,0.7517866918021191
0.15000000000000002,0.6974688140279083,0.912272083136514,0.7902674983320145,0.7505484022572133
0.16,0.6980823996953858,0.9026830420406237,0.7870430129083482,0.7486110245664109
0.17,0.6991257193154726,0.8971941426547,0.7856066321740467,0.7480043661601767
0.18000000000000002,0.7019342930708635,0.8903448275862068,0.7847305748688528,0.7488552911993851
0.19,0.7068332517278939,0.8821067548417572,0.7845186427237945,0.7511546945434724
0.2,0.713779513104533,0.8807368918280586,0.7881568983977109,0.7568780710406756
0.21000000000000002,0.7185881736306341,0.8738686820973076,0.7883553179996917,0.7591329226089374
0.22,0.7185768397850174,0.8697496457250826,0.7866462804369595,0.7577826242809811
0.23,0.7202366776254834,0.8670099196976853,0.7865532210839268,0.7585454866978801
0.24000000000000002,0.7241911306151267,0.8629003306565896,0.7871588518135247,0.7607612088946575
0.25,0.7257255244000771,0.8587907416154936,0.7863009566485348,0.7608340739485775
0.26,0.7270757817814841,0.857420878601795,0.7865066242169316,0.7615777138702996
0.27,0.730872318862211,0.8560415682569674,0.7882553135155235,0.7644392238447958
0.28,0.7332167887235216,0.850552668871044,0.7872106840788897,0.7645417852967176
0.29000000000000004,0.7356188795074001,0.8423145961265941,0.7851102432133041,0.7639840457836619
0.3,0.7364034111794224,0.8382050070854984,0.7837281270339368,0.7633476909794259
0.31,0.73869191614068,0.8368351440717998,0.7844596694227063,0.7647954849031745
0.32,0.7378802265551899,0.8258573452999528,0.7792008450720358,0.760725025233563
0.33,0.7439281209958116,0.824487482286254,0.7819058658074007,0.765035027870584
0.34,0.7470447826475074,0.8217477562588569,0.7823528393510897,0.7665172418578986
0.35000000000000003,0.7457628914817647,0.8162683042040623,0.7790945410301725,0.7637775158305012
0.36000000000000004,0.7474097815921554,0.8148984411903637,0.7793020131446214,0.7645211557522235
0.37,0.7474097815921554,0.8148984411903637,0.7793020131446214,0.7645211557522235
0.38,0.7512228706715807,0.8107888521492678,0.7794034778082973,0.7660225922347149
0.39,0.7512228706715807,0.8107888521492678,0.7794034778082973,0.7660225922347149
0.4,0.7518392827242291,0.8053094000944734,0.7771609891789021,0.7647063717797595
