n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,6,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.9997491581800291,4.592488919658672,0.838961894328682,0.008788011197122398,1761841790.106666
367,5,0.19875765715516736,0.6225646316108401,0.88879950890673,9.385527090157504,0.007787658410143285,0.8354268408536291,0.007846703801042946,1761841790.873307
993,13,0.18737941654160148,0.6028265220878869,0.6092249700165663,5.247746602583892,3.998609717152556,0.8382712915516259,0.008826622038762996,1761841793.62517
94,20,0.07750368872478823,0.6362425738131283,0.847354403733235,3.8246199126716283,9.832308858067885,0.8350458439639737,0.007753238741991171,1761841794.20143
493,18,0.20728918619045614,0.7801997007878172,0.6053059844639466,9.42201755684853,5.632882178455394,0.8328033447572338,0.008105997000655441,1761841795.6204538
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,6.09996657782621,8.331949117361646,0.8327191012687851,0.008810041429453996,1761841796.3350668
215,10,0.06284846545853807,0.9021445641270611,0.7700623497964979,2.079416628681889,5.677003278199916,0.8446917700536833,0.006001608623237314,1761841797.602606
80,17,0.14042869867723207,0.7580600944007259,0.9706635463175177,7.27271995856421,3.2654076880583545,0.8320175364289375,0.01084044543493513,1761841798.140021
592,12,0.2887398870613113,0.9378135394712607,0.8989280440549523,5.3969213238907985,5.8675116566384835,0.8379943732384962,0.0034111961459907204,1761841799.601318
967,13,0.09003976278653758,0.718509402281633,0.666106775625201,0.15636406741193934,4.234014807063698,0.8425688700388949,0.00542691222811698,1761841803.615072
716,9,0.024909076026095472,0.9993540598502976,0.9509377913296055,0.309796434680576,2.2149810363146045,0.8455750620130663,0.006210290011883607,1761841807.62704
179,3,0.016431485005156777,0.9968630769273692,0.7913479038929678,7.843674981163751,1.4534508478268673,0.8164605351381852,0.007295729144102011,1761841808.022691
120,5,0.28882004340285106,0.6078330360963577,0.8338349738899924,0.07840792125942132,8.137509876596102,0.835309979186199,0.011086171432703691,1761841808.464256
617,10,0.2982019573149501,0.6122376742164353,0.6909233999111116,7.614317972830767,7.907010373665624,0.8339254043711375,0.008877545430608196,1761841810.130631
643,20,0.13544627964325093,0.9885092093184444,0.879778156907381,0.029320266300356675,8.338775403920591,0.8456412005097922,0.010057372943225737,1761841813.4233541
576,6,0.17008534309033316,0.9965669590204695,0.6030305118281278,3.249630934538927,6.799571713601329,0.8423828451972956,0.00709525393609389,1761841814.424713
149,5,0.2958281184458581,0.9889700160215757,0.8684081062796765,0.25793514376013965,5.1837115626956844,0.8429413576302991,0.0077916562743389475,1761841814.9317162
754,16,0.011402064487337969,0.6474349499158822,0.7788851266016812,9.896432415295111,8.818270898780652,0.8270968911388916,0.0076171537900372914,1761841818.705774
647,19,0.010952670153828295,0.6408583229874991,0.7492937794214916,0.515473198301596,5.775012499197069,0.8440392198246549,0.006054235273311949,1761841823.055122
777,10,0.2992695677519027,0.9970267510467794,0.7553275591046075,2.8969032823213485,3.27582682495051,0.8392843359516894,0.006859239113466567,1761841824.140033
