n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.8813735045987274,0.002725242763257036,1762092632.5183816
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.878576442010797,0.0030607378367312277,1762092653.491365
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.8697126866019873,0.0018893784530179742,1762092759.99021
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.8822218355725908,0.0024715156935707634,1762092776.5277255
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.8739716344664685,0.0021283329246265543,1762092841.6251616
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.8672425510093662,0.0026911243268475456,1762092862.21017
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.8787889276833567,0.002782552253197377,1762092879.3016474
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.8821151354182533,0.0025373822028823393,1762092892.1437836
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.8743829745586851,0.002787777536012963,1762092943.9975998
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.8812948564838008,0.0023726089426104255,1762093019.938538
939,11,0.2903918668958405,0.6324174975237807,0.9313281668198116,4.015226595492046,0.16294195326594155,0.8653219948846583,0.002197458550227232,1762093133.3766096
217,12,0.26210588794780987,0.6035783133020499,0.7748686264046029,0.0244920335251985,0.7308311789923038,0.8658447831017628,0.0022487697654543846,1762093166.5931017
965,11,0.07597677994294535,1.0,0.8906637854462341,0.946673582033098,3.4367479998692896,0.8825848317429893,0.002246317233501227,1762093273.3166835
689,3,0.2998492784907509,0.6261529714246716,0.7707665005937694,3.9745255179246906,0.28337298820505424,0.878007447719152,0.0032210486492129497,1762093305.9561217
944,10,0.010043648518809256,0.9685423064466732,0.7573014912686874,4.198885993883922,0.6778428936102705,0.8836386995252543,0.0026917867043667293,1762093401.21674
582,12,0.010043235039297866,0.8885500829206437,0.6637484866846227,2.572952277221601,4.801205486560074,0.8841908579719838,0.00266026098838208,1762093487.5914557
213,3,0.2836537668315468,0.9986929331125397,0.7774379686684834,3.84008520499332,4.938426758486628,0.8731747944752541,0.00278952199312255,1762093499.6422527
679,10,0.010225015073711121,0.6708255562781997,0.6382949577798999,1.7370985377097512,3.177727050175043,0.8826774377206151,0.002700501710716028,1762093573.9370742
768,6,0.2994549368706981,0.6296756867563754,0.814692979034894,0.6086842090975165,7.72430577944398,0.8707207035816369,0.002903986832885734,1762093624.2276313
601,7,0.16917517196255077,0.9961191708169044,0.9095454179400151,4.8102634570081015,3.6129196017844163,0.8830764657034218,0.002810009780611354,1762093667.8949196
