n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,6,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.9997491581800291,4.592488919658672,0.68,0.1469693845669907,1762011159.591912
367,5,0.19875765715516736,0.6225646316108401,0.88879950890673,9.385527090157504,0.007787658410143285,0.5,0.0,1762011159.83484
993,13,0.18737941654160148,0.6028265220878869,0.6092249700165663,5.247746602583892,3.998609717152556,0.5,0.0,1762011160.459403
94,20,0.07750368872478823,0.6362425738131283,0.847354403733235,3.8246199126716283,9.832308858067885,0.6,0.12649110640673517,1762011160.536709
493,18,0.20728918619045614,0.7801997007878172,0.6053059844639466,9.42201755684853,5.632882178455394,0.5,0.0,1762011160.8437812
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,6.09996657782621,8.331949117361646,0.5,0.0,1762011161.119333
215,10,0.06284846545853807,0.9021445641270611,0.7700623497964979,2.079416628681889,5.677003278199916,0.54,0.1854723699099141,1762011161.3840199
80,17,0.14042869867723207,0.7580600944007259,0.9706635463175177,7.27271995856421,3.2654076880583545,0.5,0.0,1762011161.4555142
592,12,0.2887398870613113,0.9378135394712607,0.8989280440549523,5.3969213238907985,5.8675116566384835,0.5,0.0,1762011161.852624
967,13,0.09003976278653758,0.718509402281633,0.666106775625201,0.15636406741193934,4.234014807063698,0.72,0.19390719429665318,1762011162.688994
84,5,0.13598395845641578,0.6,1.0,0.44763392542307595,2.36441527072493,0.6599999999999999,0.3072458299147443,1762011162.830636
1000,18,0.239340502235163,0.622747641456825,0.9594633100249028,0.4586122848911477,3.825858610068255,0.765,0.19209372712298547,1762011163.700122
1000,20,0.3,0.6,1.0,0.043649677348768894,5.666929135048403,0.725,0.23769728648009425,1762011164.493362
1000,3,0.3,1.0,0.7419780376858127,0.42820098680962226,10.0,0.7125,0.16620770138594662,1762011165.590647
1000,20,0.18102878226513863,0.9061576062310263,0.8750423926413518,0.6385241199375925,9.174304097865296,0.68,0.1469693845669907,1762011166.64186
1000,10,0.3,0.9074163982545337,0.7973979072730126,0.0,0.0,0.7050000000000001,0.12288205727444511,1762011167.472096
986,11,0.24962354345788515,0.6072576872063361,0.8481374997008451,0.9980318195332154,1.2795044528867139,0.74,0.2154065922853802,1762011168.205628
1000,5,0.2547027241759753,0.6,0.6743963832813595,1.875210214162424,2.4298261721217584,0.66,0.21540659228538017,1762011168.978166
1000,17,0.01,0.6,0.7954819251763852,0.5461094389002913,0.04588062055143355,0.74,0.2154065922853802,1762011170.045246
1000,3,0.14946017709771162,0.6,0.8128893897943205,0.43039639765462384,0.4634295642951735,0.745,0.17058722109231983,1762011170.875608
