threshold,precision,recall,f1,balanced_accuracy
0.01,0.5272019337982352,0.9930209603728579,0.6887442692184245,0.8117733775638929
0.02,0.5598871483087278,0.9859779598928796,0.7142101464787146,0.8322107087541675
0.03,0.5817192567884658,0.9798084814611656,0.7300199722833405,0.8437561677533882
0.04,0.598491602086643,0.9738089571660081,0.7413547119816934,0.8513830403730406
0.05,0.612181656931216,0.968003141628985,0.7500306519547626,0.8567912893631094
0.060000000000000005,0.6239145517581373,0.9624348951003185,0.7570551504378382,0.8608720964827723
0.06999999999999999,0.6342262593124735,0.957098733203629,0.7629075606851684,0.8640450254617822
0.08,0.6433374749403806,0.951912423538459,0.7677801442331944,0.8664816289466607
0.09,0.6516912578042454,0.9467535269721814,0.7719887950695952,0.8684087960054498
0.09999999999999999,0.6592569064325476,0.9417536186951047,0.775581796515515,0.8699033073021549
0.11,0.6662402808269958,0.9367482279785871,0.778669607717078,0.871026981609997
0.12,0.672789757967673,0.9317866951245002,0.781385374992793,0.8718859931328726
0.13,0.6788383472045908,0.9270700425060354,0.7837688330106316,0.8725505258960157
0.14,0.6846306715513559,0.9224557257125495,0.7859456671919028,0.8730812309857836
0.15000000000000002,0.6902499098007974,0.9177975511568232,0.787923833621336,0.8734611166699053
0.16,0.6955013682800241,0.9132672986240126,0.7896453915792686,0.8736900197579842
0.17,0.7005546175366726,0.9086292261068983,0.7911391585952504,0.8737471160377404
0.18000000000000002,0.7053337451784758,0.9042287224478625,0.7924921434738863,0.8737512691727826
0.19,0.7098807853135497,0.8998629386065444,0.7936607376567206,0.8736419963671734
0.2,0.7143527897338435,0.8954185760498096,0.7947023527498525,0.8734346754619183
0.21000000000000002,0.7185483745427865,0.8909212165506478,0.7955040573550304,0.8730696910171748
0.22,0.7226395960265412,0.8866705632362784,0.796295323510713,0.8727389738147006
0.23,0.7264808923755045,0.8823139176734551,0.796849984745615,0.8722468408169721
0.24000000000000002,0.7303493829346371,0.8779152395628417,0.7973621521596486,0.871718906929787
0.25,0.7341905776671404,0.8736061079352719,0.7978536065592104,0.871192530139721
0.26,0.737895784399941,0.8694212425583598,0.7982769163835164,0.8706479195451589
0.27,0.7413752862060696,0.8650627678904599,0.7984571025051499,0.8699312092299699
0.28,0.7449719154169705,0.8608212527543946,0.7987173229286794,0.8692801812519143
0.29000000000000004,0.7482975698869421,0.8565523245862299,0.798773510438228,0.8685089227868452
0.3,0.7514824387807337,0.8522395384888417,0.7986955547466332,0.867654701868849
0.31,0.7548371068985154,0.8478061403267457,0.7986248391897884,0.86678225396707
0.32,0.7581482599103155,0.8435335570542394,0.7985647182109921,0.8659462390646766
0.33,0.7613408617916692,0.8392956958202704,0.7984197089767335,0.8650707217760948
0.34,0.7644518152119453,0.8351492074860488,0.7982378930115342,0.8641931257543473
0.35000000000000003,0.7676499790318143,0.83088393473948,0.7980158935443606,0.8632724382711994
0.36000000000000004,0.7706842616502774,0.8265053599365313,0.7976190796591598,0.8622374782244104
0.37,0.7737351261978276,0.8223058757452504,0.7972812198265808,0.8612696971368334
0.38,0.7766681456288309,0.8181319748130788,0.7968608126754708,0.8602642888439144
0.39,0.7796086591317193,0.8138922860102443,0.7963814826183958,0.8592172676120103
0.4,0.7825497598881578,0.8095849808327833,0.7958376129274825,0.8581258236859574
0.41000000000000003,0.7852503795050755,0.8050474167387567,0.7950253887834905,0.8568525304057915
0.42000000000000004,0.7880552202721727,0.8006688428040925,0.7943116684867736,0.8556644187335369
0.43,0.7907402842061426,0.7961093501211542,0.7934153889770064,0.8543505922252693
0.44,0.7934418182258474,0.7915169642042024,0.792477921292415,0.8530134954946165
0.45,0.7961362076459496,0.7870250867270359,0.791554197293778,0.8517065613491223
0.46,0.7988277335628365,0.782567931104728,0.7906140880915338,0.8504018245266645
0.47000000000000003,0.801549447626493,0.7780449880291973,0.7896222211345627,0.8490626775983303
0.48000000000000004,0.8041480149323682,0.7733886405747954,0.7884683279495828,0.8476204358280063
0.49,0.8067616038127958,0.7687268106642549,0.7872849975613397,0.846167492056549
0.5,0.8093099184435804,0.7641033567778331,0.7860570668087554,0.8447041671982397
0.51,0.8120090460046088,0.7595438637943369,0.784900540298635,0.8432944308456312
0.52,0.8146682177224603,0.7547541130297332,0.7835673799979327,0.8417589512379051
0.53,0.8173839978538027,0.750011874697571,0.7822497803114159,0.8402460904358465
0.54,0.8200088663380036,0.745110648861019,0.7807674515559958,0.8386279578723975
0.55,0.8227516330865665,0.7401966298753977,0.779293683711745,0.8370189714885914
0.56,0.8253991431291701,0.735220479309004,0.7777042204264075,0.8353478338232891
0.5700000000000001,0.8278834230787986,0.7302863590361787,0.7760282250108428,0.8336480507464504
0.5800000000000001,0.8305851490034719,0.7252352817695938,0.7743433060186845,0.8319314889450548
0.59,0.8331160905238282,0.7199027762295869,0.7723826812803694,0.8300370622459567
0.6,0.8357480597726159,0.7147164683844899,0.7705081844546695,0.8282199044513042
0.61,0.8384326843534365,0.709637978987492,0.7686775441361545,0.826451727654916
0.62,0.8410343080346614,0.7042597881831609,0.766593877761526,0.8245166411335113
0.63,0.8435885125630203,0.6989218006545569,0.7644710771316386,0.8225789109619409
0.64,0.8462686990939113,0.6934266535744745,0.7622613274704856,0.8205826926062528
0.65,0.8488527263058583,0.6875861172011649,0.7597557222411686,0.8183955833215052
0.66,0.8516230028420511,0.6818680203946298,0.7573493434340114,0.8162897856115215
0.67,0.8544615437473808,0.6760256564023484,0.754841592078938,0.8141267824281059
0.68,0.8571535047644158,0.6701120229849492,0.7521788946708846,0.8118898565459707
