n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,6,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.9997491581800291,4.592488919658672,0.76,0.1854723699099141,1762025161.3979394
367,5,0.19875765715516736,0.6225646316108401,0.88879950890673,9.385527090157504,0.007787658410143285,0.5,0.0,1762025161.7896605
993,13,0.18737941654160148,0.6028265220878869,0.6092249700165663,5.247746602583892,3.998609717152556,0.5,0.0,1762025163.0356624
94,20,0.07750368872478823,0.6362425738131283,0.847354403733235,3.8246199126716283,9.832308858067885,0.6,0.12649110640673517,1762025163.154452
493,18,0.20728918619045614,0.7801997007878172,0.6053059844639466,9.42201755684853,5.632882178455394,0.5,0.0,1762025163.6884577
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,6.09996657782621,8.331949117361646,0.5,0.0,1762025164.1194031
215,10,0.06284846545853807,0.9021445641270611,0.7700623497964979,2.079416628681889,5.677003278199916,0.77,0.16,1762025164.460373
80,17,0.14042869867723207,0.7580600944007259,0.9706635463175177,7.27271995856421,3.2654076880583545,0.5,0.0,1762025164.5894804
592,12,0.2887398870613113,0.9378135394712607,0.8989280440549523,5.3969213238907985,5.8675116566384835,0.5,0.0,1762025165.2071989
967,13,0.09003976278653758,0.718509402281633,0.666106775625201,0.15636406741193934,4.234014807063698,0.55,0.33466401061363027,1762025166.5669255
149,5,0.29578800700940855,0.9426174480167974,0.8192415308764931,1.5117814565094931,6.537559162391696,0.645,0.30512292604784713,1762025166.981621
1000,20,0.3,0.613687924236983,0.7727617643180202,3.5947675390946716,0.0,0.74,0.16248076809271922,1762025168.7158322
568,3,0.01,0.7337635626238785,0.7538809795945676,10.0,10.0,0.5,0.0,1762025169.6689117
183,20,0.07106308256781439,0.8039064718899779,0.7602686071481664,0.4667622485411679,4.412279529935226,0.7300000000000001,0.25219040425836986,1762025170.4091096
799,3,0.2465365956912489,0.7421215315431724,0.7595596646990187,1.898749190971472,9.419063031342802,0.67,0.24819347291981714,1762025171.9823678
50,20,0.047996214733976424,0.9982786988603509,0.773700049151114,0.0,0.6836426639663629,0.72,0.11661903789690603,1762025172.5007184
189,10,0.08078103319739822,0.6723980840906337,0.7666604936651562,1.9315963991076206,1.6598963130812485,0.6425,0.22073740054644117,1762025173.1364458
700,20,0.048563276718406566,0.8392456001474411,0.7924157594813669,0.0,8.524902642836604,0.77,0.2749545416973504,1762025174.6526465
974,7,0.057538890773873336,0.889535523808774,0.7646190440648689,0.0,5.8411885465146005,0.72,0.3709447398198282,1762025176.4405143
1000,20,0.1879974119378538,0.6654188189694198,0.7893271249395403,0.0,0.5236132603504363,0.38500000000000006,0.2947880594596735,1762025177.9867523
