Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,count
-1.3955620737962197e-15,0.5980109227791782,2.574191619453749,3.9999999999999982,4.05375132034757,4.413083656042302,4.547724475525906,4.935676158957675,5.245385178671485,5.759117945637393,4
-1.2617462261051684e-16,0.3190480381632885,3.0,3.0412592138852683,4.0,4.2329190242900285,4.381966011250111,4.999999999999999,5.087119899022054,5.590282770104188,4
2.479938338942943e-15,0.4533931237989426,2.462071122337641,3.5101585289821946,3.999999999999998,4.000000000000002,4.516281015655663,4.55933572126966,5.160406563724082,5.697800642759519,4
-1.1357811675123526e-15,0.6044819697203951,3.02941946351622,3.4102840734760567,3.9999999999999982,4.000000000000002,4.435179605029352,5.018832029072714,5.597476753105722,6.000000000000001,4
-1.1385323168257176e-15,0.438110274809785,2.470698401665399,3.42483012052561,3.6477595130089497,4.000000000000001,4.289315368122058,4.712851925711092,5.164474502703932,5.581581501721665,4
5.699913780245826e-16,0.6129327218879487,3.09562429560579,3.5619237210618477,4.146076524504198,4.4604104715743285,4.610311853318908,4.815906987254026,5.585138903946858,6.163366226031815,4
-5.201269382025803e-16,0.5137327451881037,2.9147804926442773,3.732614180750923,4.000000000000002,4.000000000000002,4.468083125243855,4.909716155397351,5.634674497246403,6.0,4
-1.1511528322492729e-15,0.4439841016113806,2.7017956496337447,3.2291831057570173,3.9999999999999982,4.000000000000006,4.535680734261037,4.607048929692587,4.927765045493884,5.6680018769976,4
2.649083363881717e-15,0.588732432582245,2.8376640180447468,3.4842294244584564,3.638907346349192,4.2873219614868665,4.5395627324280285,4.837210671013224,5.629449710235512,5.999999999999998,4
1.9292641726444978e-15,0.4581802746120587,2.635809540376578,3.124478608290754,3.9999999999999982,4.079929340491844,4.550874764648829,4.709998224563539,5.229010449048043,5.59766352500449,4
7.719259036566904e-16,0.6118331044125515,3.098235934009823,3.455819506690716,3.5865610285661305,4.186022061228235,4.550727270671884,5.021958820603339,5.59678976803742,5.9222334299384585,4
1.8899295266054266e-15,0.3832570484809995,2.42847354608295,3.703827473426552,4.000000000000002,4.381966011250106,4.4078779421858485,4.60518637504335,5.140530472001576,5.254319991358732,4
-1.3247288386510754e-15,0.3826590067965716,2.815475487329657,3.10576871260892,3.3819660112501064,3.8502213524179103,4.426685649286727,4.5879038475944505,5.424363932367449,5.618033988749898,4
8.3619974124932415e-16,0.3260896906411863,2.335387439549089,3.000000000000003,3.9999999999999982,4.000000000000003,4.462493452216707,4.718894060898632,5.000000000000002,5.375647050340128,4
-1.557435315029025e-15,0.542191835784388,2.881688226580147,3.1514612386794187,3.687580075864555,3.9999999999999982,4.43647108666184,4.999999999999999,5.446714645051812,5.59013382895215,4
7.79278454715733e-16,0.5161221144551537,3.1839397678968764,3.381966011250101,3.6797222416591726,4.224804075989983,4.511540402377942,5.261594002470749,5.618033988749897,5.716254470807407,4
-1.915650296211342e-15,0.5153814028187933,2.737703029963465,3.245794309252634,3.6010290152618025,4.224481459441054,4.50670849847501,4.833791860743813,5.353263627478715,5.634678387167892,4
-1.5467470204533742e-15,0.2619302964794806,2.696002906178959,3.585786437626909,3.999999999999997,4.184382182868347,4.381966011250104,4.999999999999998,5.1522273415649495,5.813613283486533,4
1.877550194168165e-15,0.4152506934750111,2.4147858849908435,3.000000000000002,3.2458311642369093,4.000000000000002,4.288459669499579,4.49610882161562,5.186170908672667,5.502389139623412,4
1.875171811723801e-15,0.6128800880459745,2.979135264176808,3.0959987092860017,4.000000000000001,4.000000000000003,4.489900214008305,5.01894000823964,5.483367191796639,6.0,4
1.8432222970010648e-15,0.6252857407458298,3.033808900211259,3.758082875936667,3.999999999999995,4.201280410054045,4.569948840821817,5.018994432400272,5.659381812258992,6.0,4
1.8302340396184783e-15,0.4602939593095038,2.87413920479611,3.549480617594994,3.9999999999999982,4.080615434965355,4.551459951516392,4.91590479876701,5.568418446452024,5.771714897480537,4
-1.4511937518254154e-15,0.4603901807802259,2.7469527958443227,4.000000000000002,4.000000000000004,4.206559895123606,4.427239005441914,4.743410741873067,5.552873941789678,6.000000000000001,4
-1.385494702047237e-15,0.5734353777939165,2.9662471391207963,3.0912110551400267,3.6081257847231294,4.25870858805636,4.588812445988463,4.615616205166782,5.48977813335923,5.594971057140292,4
-1.3996140032728217e-15,0.1799106256252114,2.5857864376269024,3.381966011250104,3.381966011250108,3.5406370586061806,4.381966011250105,4.381966011250108,5.414213562373096,5.618033988749895,4
1.790947763014823e-15,0.3972597193389955,2.7984245279291926,3.153488513865369,4.0,4.190658184356474,4.494454063509534,4.809880478806769,5.296050761992837,5.572932182680441,4
6.490110283997863e-16,0.344956341768397,2.706739279567712,3.5176570975062225,3.9999999999999982,4.000000000000001,4.274705162233771,4.716686447086472,5.314788307864268,5.999999999999999,4
1.5646103819550678e-15,0.3689134251197879,2.428013281280447,3.3667585286211503,4.0,4.000000000000002,4.397993524627955,4.541619067016994,5.000000000000001,5.383530799548705,4
-1.918544793555615e-15,0.3447187530217508,2.897204477899478,3.381966011250104,3.999999999999998,4.381966011250108,4.523740553571479,4.999999999999998,5.618033988749895,5.787817206902566,4
-1.8908135510128085e-15,0.4564310407357063,2.8615485792706803,3.0931628920627268,3.839527997306416,4.0,4.481867428910338,4.775978585055522,5.424050581637842,5.735095617628536,4
6.542648022016088e-16,0.3860552121477079,2.5186203994166143,3.184318365569248,4.0,4.000000000000001,4.2689360004515216,4.547578677210949,5.088058612093049,5.6091836520070535,4
-1.837642550098256e-15,0.6100368313244635,3.02356059911673,3.515055257209287,3.648369684902765,4.26090273903094,4.606435677011583,4.810321154918511,5.508735764446767,5.795955171291287,4
-1.832997062236633e-15,0.5949904676349012,2.83297892875678,3.438826761851439,3.999999999999999,4.2495887243683645,4.414157119580617,4.842403493285032,5.713188625701574,5.833634014268858,4
-1.312822204414509e-15,0.529211380531645,2.8313835928550355,3.106044980818086,3.532128060223377,4.094095767689433,4.5280113600744105,4.606181220506014,5.537709749691495,5.645856971657159,4
2.073568335610072e-15,0.6644895688837751,2.681988953617126,3.578736177300817,4.239220841503353,4.409857379266006,4.558467417559486,4.932765775515939,5.364849269146534,6.029262146320602,4
2.068597220806003e-15,0.6647942626872573,2.954271058088496,3.2601060256023926,3.9999999999999982,4.000000000000001,4.484443938704319,5.095642069628923,5.711226947885297,5.9999999999999964,4
1.6246764196307145e-15,0.578263550943179,2.64598408835692,3.480323164320839,4.113487331845658,4.39774782000576,4.4393414407405976,4.8417295409570045,5.310923210474581,5.875799338411314,4
-1.7422019631500717e-15,0.3166724953890908,2.621899470641198,3.9999999999999982,4.000000000000001,4.000000000000001,4.381966011250103,4.46298815516011,5.511874632810589,5.999999999999999,4
7.172440464353239e-16,0.3992222988737247,3.0264755917773205,3.381966011250104,3.3819660112501078,3.914710809175241,4.436512586268136,5.258985754275964,5.618033988749897,5.6180339887499,4
-1.2538275337926986e-15,0.5115206172204281,2.964434770394388,3.115411577933616,3.614893217772331,4.260567814340215,4.477532326441741,4.734681163369594,5.500292174434694,5.599501086432929,4
-1.6693588391545022e-15,0.6711330603349007,2.745186347744753,3.339766187530841,3.6472653530090176,4.264444489922135,4.674494161485992,4.833912917747404,5.608100542595719,5.642365367843643,4
1.9538280978409524e-15,0.4609919207353517,3.027182221896642,3.1025302100468566,3.609251608281225,4.343545680314415,4.543671078817122,5.0,5.2436463146069645,5.602309145842533,4
2.0869509804181e-15,0.3253727969219971,2.302426006544937,3.459455065634837,3.9999999999999982,4.000000000000002,4.223784994625909,4.714826504484606,5.000000000000003,5.33863854912242,4
1.1235732696393453e-15,0.419140993837352,2.8133259682307528,3.3819660112501087,3.7434446275312623,4.0,4.47801737067927,4.761440888499716,5.232672907116517,5.618033988749894,4
1.9013565750136632e-16,0.4101983082987581,2.830047394780004,3.375629708560918,4.0,4.000000000000001,4.418427167552226,4.5544895181476654,5.58074179791897,6.000000000000001,4
4.631040695911437e-16,0.5200677777297843,2.750451196834799,3.449015104928544,3.591927039968358,4.0,4.385810145032914,5.02166777437525,5.5741181306816365,5.899161852956016,4
1.008985433691555e-15,0.4818715612480743,3.199115928563174,3.381966011250109,4.049969115016346,4.3819660112501015,4.533050720779474,5.312143590054831,5.618033988749895,6.000000000000001,4
-9.57914373095796e-16,0.5138091114540799,2.952394947819766,3.18477107690695,3.672593105453217,3.999999999999998,4.453135454303078,4.852719826211298,5.577657161756799,5.711231889809904,4
4.3692293724745005e-16,0.2659859743903513,2.8552874186763115,3.3819660112501,3.874740626349301,4.000000000000001,4.381966011250104,4.883107221690178,5.549227295640354,5.6180339887498905,4
3.2139982705811937e-15,0.6681834799343486,2.7508030606396545,3.558270274282178,3.9999999999999982,4.000000000000001,4.416410514661814,5.097646848617682,5.688063343628741,6.0,4
-8.225587703521427e-16,0.6467521078999621,2.630852780070865,3.1903621985557717,3.5795686679107166,4.201063948105629,4.461795524120285,4.772943684495566,5.505537637035199,5.594388512974833,4
1.0238427610326524e-15,0.3933343029225001,2.4097718722728607,3.3083393074636933,3.999999999999999,4.000000000000002,4.319801067663999,4.52928538856886,5.046668871711065,5.62444757358544,4
-6.473497530202284e-16,0.5156661106522162,3.0000000000000013,3.381966011250105,3.5196466113542453,4.000000000000001,4.433775838093511,5.000000000000004,5.463850553160066,5.618033988749898,4
3.295630598772852e-16,0.5049775428874542,2.7050388060167374,3.3819660112501038,3.628492620921,4.189471559350943,4.494067558325111,4.539967329419576,5.618033988749895,5.713560735442527,4
3.0328243055661436e-16,0.6167219921937261,3.010956914379898,3.263765256238544,3.604907463510477,4.284803180161747,4.655329279777143,5.23603312295443,5.355047929966645,5.635892715183619,4
9.291575648204167e-17,0.5429452767940973,2.8215907052854625,3.5109968472162447,4.140902426299006,4.398310645182773,4.460427688804169,4.811367680758737,5.348296100084929,5.734710001317401,4
3.578373932094361e-15,0.614986319777663,2.932515985170019,3.520067157103384,3.695611158884926,4.284894313428632,4.470742708372673,5.022007185444344,5.589249642086299,5.941220263122094,4
1.0494524666747052e-16,0.2597472303326339,2.458254228301797,3.381966011250105,3.7214446633478295,3.999999999999994,4.381966011250099,4.517482590962684,5.158950267215522,5.618033988749894,4
3.602452442425798e-15,0.6999886212576012,3.1648820083578912,3.456916774852155,4.0,4.275679622026643,4.585786437626904,5.10029113451858,5.764586045547102,5.999999999999999,4
1.658513065644016e-16,0.6544567176240442,2.966287063005736,3.381966011250105,3.641227004066256,4.307388997972458,4.609129858438054,4.999999999999999,5.520890901751949,5.618033988749896,4
-6.891644175398617e-16,0.4836836126455563,2.79348554073372,3.190328418937795,3.5875593771643586,4.256666333544095,4.613053689367991,5.000000000000002,5.236251905296124,5.602378282996633,4
1.5886481234648622e-16,0.2062049907572081,2.651382291203032,3.364841606544908,3.999999999999999,4.000000000000002,4.000000000000003,4.497063276826885,5.492855315506714,5.999999999999999,4
3.758012405623799e-15,0.4601934502156883,2.437058640232467,3.7280311653535296,3.999999999999999,4.000000000000004,4.415569909655725,4.60866822702889,5.152566664464407,5.903685912896889,4
1.3803836580186054e-16,0.4558976833069312,2.721757082886395,3.036670900851515,3.607912007015071,4.000000000000001,4.391055213113782,4.612302837007974,5.23810938239952,5.5104785351456265,4
-3.3359338179421138e-15,0.5353435840040679,2.83177623771566,3.0022345091511147,3.999999999999998,4.0,4.414078422262186,4.617348769351988,5.51421266713657,5.821447419308602,4
-8.586725381456357e-16,0.5080760498476176,2.6844285473278977,3.439329305809036,3.590435413185282,4.203198497200371,4.403352502788897,4.60258079255114,5.560549118563019,5.698385870516664,4
3.510847085724512e-16,0.4183463383856841,2.725401389618062,3.4415987169740583,3.9999999999999982,4.000000000000002,4.299983410889529,4.8881284593864445,5.509552481096065,5.999999999999999,4
-7.08038327801931e-16,0.4159862557212047,2.701942578297201,3.1410602211213727,4.000000000000002,4.3136164778879005,4.58839445182976,5.0,5.13733273377313,5.309090413729472,4
-1.0323699690764037e-15,0.3782947222791717,2.400351346088882,2.896474162256282,3.600638026622759,3.9999999999999982,4.289294124145641,4.525594547726714,5.129451196655753,5.238244944398485,4
-2.332954413246364e-17,0.3698927751483953,2.4629113836368832,2.925686706948059,3.9999999999999982,4.1650003818755295,4.451441116965944,4.557563522143842,4.999999999999998,5.438418580025643,4
2.6155773151016043e-16,0.4452544403262908,2.4885156744920764,3.454945156603409,4.000000000000001,4.319985803686454,4.381966011250109,4.627336017588493,5.206479642920091,5.794543641751031,4
-6.090266305521232e-16,0.5125024592307561,2.686633668549562,3.4087219185057585,3.9999999999999982,4.0,4.4049866115309015,4.575428063987754,5.580624802599561,5.792329006185955,4
-5.619855628696727e-16,0.6051780836259502,2.8645876510435406,3.381966011250106,4.000000000000004,4.081028876144283,4.5592132048646965,5.186561312420115,5.618033988749893,5.689603932017167,4
2.846031628958545e-16,0.5263878181172361,2.6040333705193315,3.1881986389657766,4.000000000000004,4.207207816682903,4.381966011250107,4.616273891979423,5.43474986296457,6.000000000000002,4
-3.4007954152024923e-17,0.7103100465677779,3.093704865880228,3.3398302888657843,3.6829133494487136,4.357562452622408,4.726660518683198,5.251624711249646,5.60820346206359,5.6444533283613705,4
1.3427222035286293e-17,0.4253640512298933,2.909754502283123,3.999999999999999,4.0,4.000000000000001,4.445140959000999,4.67722445310031,5.999999999999998,6.0,4
4.769577535491163e-16,0.4661753211381765,3.078480498783133,3.381966011250101,3.467570429885364,4.0,4.441975869181013,4.814559645821984,5.578007983418176,5.618033988749895,4
1.4494744839214672e-15,0.4122356609459107,2.6774957220353066,3.4041364033382577,3.999999999999999,4.0,4.292996758145804,4.838505491525221,5.3851004626050525,6.0,4
1.3793280312944204e-15,0.4087134641570169,2.4324456250493967,3.9999999999999982,4.0,4.0,4.381966011250101,4.606539979483719,5.0472558600574375,6.000000000000001,4
6.779168469828097e-18,0.5094073391575691,2.7492187443068654,2.9742248764391883,3.458285414313694,3.866773028447191,4.376287147049087,4.689260067708565,5.385930205610408,5.591046884189789,4
-1.5691509382294848e-15,0.1901485781869412,2.880562767576914,3.381966011250104,3.3819660112501078,3.836544933125394,4.381966011250106,4.9999999999999964,5.489114745451126,5.618033988749895,3
-9.943432710062533e-16,0.3551897076417045,2.214202380740199,3.3443357675045093,3.658746260997223,3.999999999999999,4.000000000000004,4.5507413293010845,5.15723991137895,5.184976455713898,3
-5.424444529863062e-16,0.5455211800064099,2.8548973087995773,4.000000000000003,4.381966011250106,4.444291358991347,4.476023602918136,4.8158966201885685,5.381966011250101,6.000000000000002,3
8.563888085660677e-16,0.3196346554582054,2.999999999999999,3.381966011250104,3.381966011250107,3.5614602047574606,4.381966011250106,4.814309833106973,5.45448818141971,5.618033988749891,3
-3.652576295668148e-16,0.193914142181815,2.6774818729972583,3.3751919621309394,3.999999999999997,3.9999999999999982,4.0,4.564631667182409,5.30358524955017,5.999999999999998,3
3.2384552905765313e-16,0.1925424960567643,2.363096476749432,3.149108047867497,4.0,4.0,4.000000000000002,4.322286896720166,5.038933877283733,5.588209465520371,3
8.458301989006697e-16,0.5567526770031923,2.2660703156428053,3.9999999999999982,4.000000000000001,4.436169071522253,4.457237528979979,4.690237970060048,5.164103994629247,5.225060620601585,3
5.371368330537618e-16,0.5403744962066316,2.794053884948905,3.399840726537549,3.6623736997797898,4.237454400729512,4.413009694756236,4.806232628370928,5.328504567274047,5.586990305243766,3
9.662505202484989e-16,0.5009373992578564,3.381966011250104,3.5255493209718742,3.697224362268003,4.591019104250054,5.000000000000002,5.000000000000006,5.618033988749895,5.798160857285801,3
-2.791524351206312e-16,0.4472365753705256,2.8548973087995786,3.9999999999999982,4.381966011250104,4.381966011250104,4.476023602918131,4.678803284536735,5.999999999999998,6.360181021062221,3
-3.261970631370154e-15,0.6919258289733116,3.381966011250105,3.436221406781642,3.697224362268008,4.31310327648252,4.811461974194367,5.000000000000002,5.618033988749895,5.774265324914447,3
5.8299301368050755e-16,0.4054719398311237,2.585786437626903,2.62594653874679,3.381966011250106,4.235341505272565,4.381966011250106,4.4890080332712055,5.105322910919753,5.414213562373094,3
-1.920274206736702e-15,0.6886055184990616,2.2826553875735587,3.9999999999999982,4.000000000000001,4.180836891614695,4.702525509696877,4.84861355942208,5.168545042030628,5.30893834001325,3
9.478086868329934e-16,0.5411023680344423,2.585786437626901,3.062894244796764,3.3819660112501064,4.247891707461792,4.381966011250108,4.882596448067709,5.414213562373097,5.428486262712229,3
8.739621166306001e-16,0.3614138351688625,2.2679491924311237,3.3922621806791144,3.9999999999999982,3.999999999999999,4.000000000000002,4.938106250094487,4.999999999999996,5.732050807568877,2
8.217896462099918e-16,0.6978175270097644,2.397812702988121,2.9163449397274,3.471523315311271,4.0,4.341988028594953,4.9518116233775125,5.268379643837047,5.692293942476352,2
8.114393774379909e-16,0.8402849839187638,2.666970599605431,3.282504574428162,3.544192924836232,4.089987381329382,4.392169794221815,5.426467166516872,5.745694358576026,6.0,2
1.1483328390588838e-15,0.4946975360853838,2.79895380083562,3.1860822500843984,4.000000000000001,4.257307806231088,4.381966011250105,4.612312049295467,5.426630739762705,5.664812076694953,2
8.801127127331379e-16,0.6491951990802711,2.9041240208489776,3.291747550672104,3.6050643177170953,4.500168149938443,4.591583154842748,4.903932895078929,5.450849151040778,5.655174672571595,2
8.783389083002653e-16,0.7793384042300855,2.388574128820322,3.1249303936888917,3.6173222537949257,4.0,4.360898899028608,5.366902999735703,5.583481701825422,5.773547281424503,2
8.553268454302834e-16,0.3896181247354935,2.608338464922233,3.084603685794405,3.58606466217982,4.167745628862006,4.483299432654384,4.827327568878926,5.000000000000002,5.601550427690582,2
1.0871937292136017e-15,0.650702491593792,2.4520284860158954,3.419515132095244,3.653434894347314,4.000000000000001,4.356915558284921,5.093105455093161,5.540917322443151,5.816718262433279,2
8.536292562157496e-16,0.5455211800064066,2.3819660112501,2.854897308799577,3.3819660112501118,4.444291358991345,4.476023602918135,4.618033988749896,4.8158966201885685,5.618033988749896,2
8.526896185427124e-16,0.8448555720216375,2.234444792489138,3.309251794478958,4.053780142498821,4.364945976853004,4.594185763660387,4.999999999999998,5.055267035705636,6.000000000000002,2
1.1456463178936596e-15,0.6410911198158571,2.244206063692486,3.1089531450649317,3.574224635653909,3.9999999999999982,4.362991451559402,4.734821189994039,5.421252426325202,5.593555859361752,2
8.505180924125727e-16,0.5594543550233855,2.8619754785505966,3.266060139922815,4.3819660112501015,4.41365263212434,4.561781191236854,4.691554477194559,5.63876404523754,6.097468636294801,2
1.1452854634383107e-15,0.5429853322456937,2.7311659862060957,3.406380372126085,4.0,4.000000000000002,4.000000000000006,4.721991758191542,5.594665686422795,5.999999999999998,2
1.1329149945772262e-15,0.3893177861373187,2.8548973087995773,3.2480043270099905,4.381966011250104,4.381966011250106,4.476023602918135,4.623491664970422,5.426515282982854,5.999999999999999,2
8.355099801769281e-16,0.8291232701265949,2.583009378834383,3.2400362978314297,3.999999999999998,4.0,4.523574795410007,4.879931685350612,5.660734294320923,5.999999999999998,2
1.0940179552403333e-15,0.7287306273899784,2.470218261854368,3.112639586743719,4.0,4.512905133753392,4.605287612013322,4.999999999999997,5.000000000000001,5.874274793509228,2
1.1302351616170338e-15,0.4752260828242222,2.632258468489915,3.381966011250106,3.447268123301338,4.0,4.399002966175932,4.620023867401935,5.13542194076808,5.618033988749894,2
1.0985521234056789e-15,0.7639320225002109,2.5857864376269046,3.999999999999998,4.0,4.000000000000001,4.585786437626904,4.763932022500211,5.23606797749979,5.414213562373095,2
1.118702595673438e-15,0.7827997979388701,2.3511107061425194,3.374073912965906,3.523836983639723,4.175158907427021,4.4849821497438445,5.0,5.299407064962501,5.482275912336624,2
8.789121528281432e-16,0.6928053664899663,2.865489375323917,3.485085367443803,4.0,4.000000000000002,4.453015788088882,4.999999999999998,5.583295850418,5.999999999999999,2
9.35462181545612e-16,0.5608196489793856,2.134101164743552,3.381966011250105,3.499497866291428,4.000000000000003,4.340902154355428,4.957379091698147,5.437998305292815,5.618033988749896,2
9.3777933784793e-16,0.6253541606229778,2.748739754443892,3.999999999999997,4.071931018415965,4.2871013033064775,4.572762755378311,4.945032913074474,5.55636428099646,6.12582754321935,2
1.0143617242075749e-15,0.8009046705007623,2.3616034937837376,3.0729491206245827,3.665624887301924,4.173951153620767,4.400164051184886,5.000000000000002,5.204070988440728,5.953450835644255,2
9.434848945764817e-16,0.6972236646903083,2.89901267323237,3.151613061004075,3.72249542260013,4.150584300031918,4.541778482860621,5.019592028149981,5.566567784802634,5.697018356741819,2
9.45865585384022e-16,0.5873689426485699,2.662233627676048,2.979583959483996,3.9999999999999982,4.000000000000002,4.388266145012193,4.900224602918866,5.50338193991565,5.791194314671116,2
9.978866417832492e-16,0.6525781768094674,2.913663528735226,3.3849463575995418,3.797450702111284,4.415450005929122,4.463448756492077,4.8547250430293225,5.337935717034265,5.884839230505857,2
9.94201429338073e-16,0.6049117539806449,2.596574694421779,2.822758095746265,3.5185235017904315,4.280136891017138,4.420080803955014,4.740204300282016,5.113108981752285,5.5429070681157615,2
9.468639092408407e-16,0.5764253785605185,3.015021820447281,3.115710460163017,4.143527714150012,4.452752019541639,4.609469172024412,4.622027129141331,5.503783875460704,5.864512536347177,2
1.1575395625952186e-15,0.5455211800064076,2.8548973087995777,3.139194146888298,4.381966011250109,4.444291358991342,4.476023602918134,4.745898311634943,4.815896620188566,5.999999999999998,2
9.554587495939612e-16,0.3934288705994156,2.585786437626905,3.6304525544176847,4.381966011250103,4.381966011250106,4.381966011250106,4.643240227615706,5.414213562373096,6.332878347367191,2
9.908225252558589e-16,0.4754381947958077,2.8876092374811235,3.3819660112501047,3.875414870192325,4.3008829181923,4.381966011250097,5.124297736234015,5.618033988749895,5.647829332427853,2
9.888808157145956e-16,0.7041609733327366,2.7518172502517806,2.9626313927320047,3.6980671878969136,4.0,4.384500672517409,5.178839678254607,5.368100441368257,6.000000000000002,2
