n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,6,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.9997491581800291,4.592488919658672,0.32999999999999996,0.2749545416973504,1761424474.618133
367,5,0.19875765715516736,0.6225646316108401,0.88879950890673,9.385527090157504,0.007787658410143285,0.5,0.0,1761424474.991622
993,13,0.18737941654160148,0.6028265220878869,0.6092249700165663,5.247746602583892,3.998609717152556,0.5,0.0,1761424475.8323991
94,20,0.07750368872478823,0.6362425738131283,0.847354403733235,3.8246199126716283,9.832308858067885,0.5,0.0,1761424475.92913
493,18,0.20728918619045614,0.7801997007878172,0.6053059844639466,9.42201755684853,5.632882178455394,0.5,0.0,1761424476.341389
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,6.09996657782621,8.331949117361646,0.5,0.0,1761424476.682335
215,10,0.06284846545853807,0.9021445641270611,0.7700623497964979,2.079416628681889,5.677003278199916,0.5349999999999999,0.2754995462791182,1761424476.967382
80,17,0.14042869867723207,0.7580600944007259,0.9706635463175177,7.27271995856421,3.2654076880583545,0.5,0.0,1761424477.0549178
592,12,0.2887398870613113,0.9378135394712607,0.8989280440549523,5.3969213238907985,5.8675116566384835,0.5,0.0,1761424477.534394
967,13,0.09003976278653758,0.718509402281633,0.666106775625201,0.15636406741193934,4.234014807063698,0.35,0.27568097504180444,1761424478.770685
50,5,0.02121725295562068,0.787299338644719,0.8081987141838323,1.2548323819144338,9.125363779141168,0.635,0.2118962010041709,1761424478.990262
50,7,0.03518497083779559,0.7112997267359713,0.9630101138710829,0.0,4.89075994170065,0.715,0.2211334438749598,1761424479.140127
1000,7,0.28149637953605383,0.8481928129724309,0.9102936372224434,10.0,8.108180266087372,0.5,0.0,1761424480.020582
164,12,0.20463144486155335,0.6114978719685701,0.7074648231170932,0.0,3.4786957346872516,0.43,0.4354308211415448,1761424480.292394
50,20,0.01,0.9694567204641912,0.7026064034212172,0.0,0.0,0.45,0.1732050807568877,1761424480.505427
50,3,0.01,0.8419028312956682,1.0,0.5344058467726478,8.426230545752524,0.6,0.23664319132398465,1761424480.703509
583,13,0.032831693241625916,0.605959901757904,0.9048724388934175,0.9070878434777042,8.365773562615047,0.6799999999999999,0.2315167380558045,1761424481.66313
950,14,0.03699416399101934,0.7667480179407712,1.0,5.635478613796848,0.0,0.5,0.0,1761424482.6582148
177,5,0.01,0.8286142796759728,0.9384305644089168,0.0,3.3508293638705804,0.475,0.21563858652847825,1761424483.075727
68,16,0.03771784838295784,0.6127507455318416,0.9771835548235772,2.1851772743664966,6.013738537505367,0.7050000000000001,0.1053565375285274,1761424483.2540932
