n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.935043659910564,0.00038502454716286117,1764627631.440287
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.9233839799340295,0.0007950596660849588,1764627698.1953528
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.9355593825907713,0.0006686956670477434,1764628052.2018304
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.9250653353371877,0.0012423218954087185,1764628123.7656066
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.9366076191388201,0.0005845635033495961,1764628347.3312507
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.9064792354967954,0.0017223444442847362,1764628414.251698
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.922141465545805,0.0012881020645934668,1764628475.7576954
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.929207458690548,0.0008237696763290891,1764628531.2795472
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.9386272579812373,0.0003723721976177745,1764628736.7679632
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.9389893233185751,0.00020373891344195526,1764629023.5958157
820,12,0.01,0.9889455478474501,0.9672430765504935,4.568170728916693,0.0,0.931588721222137,0.000685732555334923,1764629602.083116
308,12,0.3,0.8358790789992522,0.6460699126861186,0.5594794598977744,3.842765031024653,0.9363568441427574,0.0006766407842686067,1764629784.9556339
717,8,0.27316091237098516,1.0,0.7381735843827519,0.07834388135655922,0.0,0.9381291987163316,0.00041884582190625263,1764629984.453795
1000,12,0.3,0.8993805522058578,0.9968342150701957,0.8237097349475753,8.79034688176706,0.9401131414589416,0.00022813040566806088,1764630467.7420945
1000,3,0.3,0.8044398119656005,0.7487648993713059,2.470688136369186,0.28467078756424785,0.9286623844842523,0.0008513754419612604,1764630614.0697615
143,6,0.2998947476497335,0.7664971966387907,0.9730090361532842,1.7351738405205186,6.0777008908757395,0.9264359868068807,0.000494887352374704,1764630653.7549949
997,12,0.16307516558314156,0.9501090710918719,0.9479880407252137,1.4473097283706613,1.3926843420066817,0.941525617791152,0.000398983204221499,1764631129.6588707
677,12,0.3,0.6,0.9547026635826275,3.7898743334154483,6.023363778812236,0.9323399918837006,0.0007250230554584763,1764631424.9116614
1000,12,0.01,1.0,0.8098009727703522,0.0,9.232156031954826,0.9323733454516715,0.0007681764409728827,1764632076.125392
1000,9,0.19518076727125105,0.8655375708005608,0.7756149955089742,0.2803392092194229,3.0563397999909876,0.9409793682982917,0.0006672010328675706,1764632444.6039917
