decile_rank,n,positives,score_min,score_max,score_mean,negatives,precision,recall_incremental,recall_cumulative
1,7663,0,7.85361e-09,2.3044502e-06,1.075584e-06,7663,0.0,0.0,0.0
2,7663,0,2.3046744e-06,7.90489e-06,4.6440714e-06,7663,0.0,0.0,0.0
3,7662,0,7.9049205e-06,2.3724057e-05,1.4403358e-05,7662,0.0,0.0,0.0
4,7663,0,2.3724326e-05,7.079809e-05,4.3145727e-05,7663,0.0,0.0,0.0
5,7662,3,7.079856e-05,0.00021606908,0.00013027874,7659,0.00039154267815191856,5.852174082671713e-05,5.852174082671713e-05
6,7663,14,0.00021609441,0.0006618274,0.00039921424,7649,0.0018269607203445126,0.00027310145719134656,0.0003316231980180637
7,7663,86,0.0006619075,0.001924147,0.0011877512,7577,0.01122275871068772,0.0016776232370325577,0.0020092464350506215
8,7662,226,0.0019241944,0.005373465,0.0033743372,7436,0.02949621508744453,0.004408637808946024,0.006417884243996645
9,7663,458,0.0053742374,0.014515812,0.009240633,7205,0.05976771499412763,0.00893431909954548,0.015352203343542127
10,7662,890,0.0145170335,0.03819311,0.02455405,6772,0.11615766118506918,0.017361449778592747,0.032713653122134874
11,7663,1526,0.038202323,0.093117096,0.06232276,6137,0.19913871851755188,0.02976805883385678,0.062481711955991656
12,7663,2366,0.09311938,0.20487961,0.1429839,5297,0.30875636173822263,0.04615414626533757,0.10863585822132923
13,7662,3273,0.20488392,0.38845003,0.29162547,4389,0.42717306186374315,0.06384721924194839,0.17248307746327762
14,7663,4079,0.38847306,0.60164046,0.4952292,3584,0.5322980555918048,0.07957006027739305,0.2520531377406707
15,7662,4804,0.6016563,0.7857198,0.6987902,2858,0.6269903419472722,0.09371281431051635,0.34576595205118704
16,7663,5493,0.78574526,0.90595824,0.8519321,2170,0.7168210883466005,0.10715330745371905,0.4529192595049061
17,7663,6234,0.9059587,0.9673392,0.94097346,1429,0.8135195093305494,0.12160817743791819,0.5745274369428243
18,7662,6834,0.9673566,0.99218255,0.98186094,828,0.8919342208300705,0.13331252560326162,0.7078399625460858
19,7662,7350,0.9921864,0.9991066,0.9965414,312,0.9592795614722005,0.14337826502545695,0.8512182275715428
20,7663,7627,0.9991068,0.99999976,0.9997446,36,0.9953021010048284,0.14878177242845717,0.9999999999999999
