n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.6678431372549019,0.06776287014377862,1764616492.4529228
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.7283660130718954,0.028798545631848,1764616493.4143417
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.7091503267973855,0.03370927309340551,1764616494.862836
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.7162091503267973,0.06154406070802162,1764616495.6940155
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.7279738562091504,0.05193409928501972,1764616496.7570324
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.7432679738562091,0.035362799307526074,1764616497.8675437
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.7164705882352942,0.054093645019941336,1764616498.892439
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.7037908496732027,0.03338430039204159,1764616499.6706488
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.7128104575163399,0.04728269190720909,1764616500.8711457
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.650718954248366,0.08890195982328626,1764616502.6032457
983,8,0.10357208883037705,0.7701537319244913,0.6783453981718,1.4594844867067112,2.1389747384875424,0.6767320261437908,0.056741061296734306,1764616504.3792598
520,10,0.01,0.6,0.9179198107620655,4.025972481270454,1.475988301092717,0.7084967320261437,0.06358372029811926,1764616505.9700677
961,3,0.01,0.6,0.6,5.0,10.0,0.7134640522875817,0.04414663777566352,1764616507.8118293
50,3,0.28403694894622156,0.7767752410605046,0.6,3.1932021684965632,8.59243336842971,0.7261437908496731,0.05623954186744825,1764616508.8837757
50,3,0.13201947436432052,0.834404365256125,1.0,2.1902537420593586,9.771040431550533,0.7342483660130719,0.04356217730894868,1764616509.9224668
400,3,0.02434255778096174,0.6322421198556057,0.966780620374229,5.0,10.0,0.7232679738562091,0.037193160626689224,1764616511.28553
505,3,0.06627977122008617,0.7406144856341436,0.6,3.551215173725104,0.8303807526936275,0.7483660130718954,0.04794018515265944,1764616512.6639638
50,3,0.20181613855641534,0.9202159055419175,1.0,0.0,0.07541826143577499,0.6988235294117648,0.06658510966743675,1764616513.7016075
403,3,0.2793044964115816,0.6800738225679416,0.6,2.5094149315613516,0.6274439095810448,0.69359477124183,0.0611932271336722,1764616514.9932115
240,3,0.019572014789162984,1.0,0.6455272577958268,3.376416649034766,1.8934001731623165,0.7394771241830066,0.06624188649310309,1764616516.2453053
