,COEFFICIENTS,ENCODINGS
0,1,HEtuh|p
1,1,HW|_q^l
2,1,HIyYj]r
3,1,HbPuXz]
4,1,Hw[PKf}
5,1,HBy[Xz]
6,1,HBu^`Y`
