n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.8415286634294631,0.007407084120363822,1764618132.5346334
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.8475124284496001,0.0077196194551588816,1764618138.0960813
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.8402835716997155,0.007838103424081389,1764618158.3825934
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.8531700818057812,0.005374976845340511,1764618163.8947947
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.8442000162391811,0.008221061194348223,1764618175.6120872
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.8519959494579833,0.007027339590278807,1764618180.6964717
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.8608565493226832,0.006128484188829305,1764618185.768933
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.8530152032045585,0.006796320591501989,1764618190.118142
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.8446192102899621,0.009185490828100891,1764618202.6971788
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.8484217675816066,0.007848788216547846,1764618225.8175967
50,12,0.01,1.0,0.9960298851945295,3.4246068946700525,0.0,0.8332056968112249,0.004056808548019764,1764618230.2237232
915,11,0.04870314428487694,0.778602422857265,0.6003878218107414,0.6034043262122308,8.546388411125122,0.8529163959257945,0.007528736110517156,1764618263.8360908
767,9,0.05526835740695021,0.8318005631964493,0.9767543384036861,0.003443731943161277,9.74166876503985,0.8538104170011238,0.006715349036829818,1764618287.6112013
50,5,0.01,0.9137181995670918,0.8438322379494367,2.930505581400796,4.9756966419604804,0.8137917802543934,0.008103055932041366,1764618289.6559167
946,12,0.05967822499058759,0.7615812332336876,0.7870465226667629,2.76653761483796,0.0,0.8499836993017397,0.00881372198987303,1764618319.2667956
475,6,0.12386114324439076,0.8642479402343128,0.6466888615112638,1.6684160961834682,10.0,0.8525532839826621,0.008920930516711124,1764618328.3229682
50,3,0.15354942767667018,0.8177453143375754,0.761381216720645,4.465857177944953,8.687244178752454,0.8300104041348917,0.008822557026730802,1764618330.2313857
50,12,0.1156212781809854,0.7860997897658817,0.9896206005910232,4.339432244533784,7.604716085824727,0.8531689093507022,0.006487643450673746,1764618333.9534454
50,3,0.054530923991304124,0.8330044122927782,0.771003674349917,4.746074497982541,2.7446602627423933,0.8103851950768626,0.011682198143977368,1764618335.8422232
265,12,0.07847859557605871,0.6468105020248407,0.8182433070649083,3.9872850831187554,8.02385641278553,0.8514473864470269,0.007345911821138523,1764618346.8588266
