Motif_triangles,Motif_wedges,Motif_4_cycles,Motif_4_cliques,Motif_triangle_edge_incidence_mean,Motif_triangle_edge_incidence_std,Motif_square_clustering_proxy,Motif_triangle_edge_incidence_median,Motif_triangle_edge_incidence_q90,Motif_triangle_edge_frac_zero,Motif_triangle_edge_frac_ge2,Motif_induced_K1_3,Motif_induced_P4,Motif_induced_C4,Motif_induced_TailedTriangle,Motif_induced_Diamond,Motif_induced_K4,Motif_induced_connected_per_4set,Motif_triangles_per_Cn3,Motif_4_cycles_per_Cn4,Motif_4_cliques_per_Cn4,Motif_wedges_per_max,Motif_induced_K1_3_per_Cn4,Motif_induced_P4_per_Cn4,Motif_induced_C4_per_Cn4,Motif_induced_TailedTriangle_per_Cn4,Motif_induced_Diamond_per_Cn4,Motif_induced_K4_per_Cn4,Motif_5_cycles,Motif_5_cliques,Motif_induced_g_1_4,Motif_induced_g_2_4,Motif_induced_g_3_4,Motif_induced_g_4_4,Motif_induced_g_5_4,Motif_induced_g_6_4,Motif_induced5_g_0_5,Motif_induced5_g_1_5,Motif_induced5_g_2_5,Motif_induced5_g_3_5,Motif_induced5_g_4_5,Motif_induced5_g_5_5,Motif_induced5_g_6_5,Motif_induced5_g_7_5,Motif_induced5_g_8_5,Motif_induced5_g_9_5,Motif_induced5_g_10_5,Motif_induced5_g_11_5,Motif_induced5_g_12_5,Motif_induced5_g_13_5,Motif_induced5_g_14_5,Motif_induced5_g_15_5,Motif_induced5_g_16_5,Motif_induced5_g_17_5,Motif_induced5_g_18_5,Motif_induced5_g_20_5,Motif_induced_connected_per_5set,Motif_induced_g_1_4_per_Cn4,Motif_induced_g_2_4_per_Cn4,Motif_induced_g_3_4_per_Cn4,Motif_induced_g_4_4_per_Cn4,Motif_induced_g_5_4_per_Cn4,Motif_induced_g_6_4_per_Cn4,Motif_5_cycles_per_Cn5,Motif_5_cliques_per_Cn5,Motif_5_cycles_per_Kn,Motif_induced5_g_0_5_per_Cn5,Motif_induced5_g_1_5_per_Cn5,Motif_induced5_g_2_5_per_Cn5,Motif_induced5_g_3_5_per_Cn5,Motif_induced5_g_4_5_per_Cn5,Motif_induced5_g_5_5_per_Cn5,Motif_induced5_g_6_5_per_Cn5,Motif_induced5_g_7_5_per_Cn5,Motif_induced5_g_8_5_per_Cn5,Motif_induced5_g_9_5_per_Cn5,Motif_induced5_g_10_5_per_Cn5,Motif_induced5_g_11_5_per_Cn5,Motif_induced5_g_12_5_per_Cn5,Motif_induced5_g_13_5_per_Cn5,Motif_induced5_g_14_5_per_Cn5,Motif_induced5_g_15_5_per_Cn5,Motif_induced5_g_16_5_per_Cn5,Motif_induced5_g_17_5_per_Cn5,Motif_induced5_g_18_5_per_Cn5,Motif_induced5_g_20_5_per_Cn5,count
17,52,31,0,1.7586206896551724,0.5020765440883116,2.0,2.0,2.0,0.0344827586206896,0.7931034482758621,10.0,71.0,8.0,36.0,23.0,0.0,0.206993006993007,0.0594405594405594,0.0433566433566433,0.0,0.0606060606060606,0.0139860139860139,0.0993006993006993,0.0111888111888111,0.0503496503496503,0.0321678321678321,0.0,59,0,71.0,10.0,8.0,36.0,23.0,0.0,0.0,3.0,8.0,0.0,3.0,7.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0264180264180264,0.0993006993006993,0.0139860139860139,0.0111888111888111,0.0503496503496503,0.0321678321678321,0.0,0.0458430458430458,0.0,0.0458430458430458,0.0,0.0023310023310023,0.0062160062160062,0.0,0.0023310023310023,0.0054390054390054,0.0,0.0,0.0015540015540015,0.0031080031080031,0.0007770007770007,0.0007770007770007,0.0,0.0,0.0,0.0031080031080031,0.0007770007770007,0.0,0.0,0.0,2
17,52,31,0,1.7586206896551724,0.5020765440883116,2.0,2.0,2.0,0.0344827586206896,0.7931034482758621,10.0,71.0,8.0,36.0,23.0,0.0,0.206993006993007,0.0594405594405594,0.0433566433566433,0.0,0.0606060606060606,0.0139860139860139,0.0993006993006993,0.0111888111888111,0.0503496503496503,0.0321678321678321,0.0,60,0,71.0,10.0,8.0,36.0,23.0,0.0,0.0,1.0,4.0,2.0,4.0,8.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0209790209790209,0.0993006993006993,0.0139860139860139,0.0111888111888111,0.0503496503496503,0.0321678321678321,0.0,0.0466200466200466,0.0,0.0466200466200466,0.0,0.0007770007770007,0.0031080031080031,0.0015540015540015,0.0031080031080031,0.0062160062160062,0.0,0.0,0.0007770007770007,0.0031080031080031,0.0,0.0007770007770007,0.0,0.0,0.0,0.0,0.0007770007770007,0.0,0.0007770007770007,0.0,2
16,55,33,0,1.6551724137931034,0.6578891044254799,2.0,2.0,2.0,0.1034482758620689,0.7586206896551724,17.0,78.0,11.0,31.0,22.0,0.0,0.2223776223776223,0.0559440559440559,0.0461538461538461,0.0,0.0641025641025641,0.0237762237762237,0.109090909090909,0.0153846153846153,0.0433566433566433,0.0307692307692307,0.0,63,0,78.0,17.0,11.0,31.0,22.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0225330225330225,0.109090909090909,0.0237762237762237,0.0153846153846153,0.0433566433566433,0.0307692307692307,0.0,0.0489510489510489,0.0,0.0489510489510489,0.0,0.0046620046620046,0.0046620046620046,0.0,0.0,0.0046620046620046,0.0023310023310023,0.0,0.0015540015540015,0.0007770007770007,0.0,0.0007770007770007,0.0007770007770007,0.0,0.0,0.0023310023310023,0.0,0.0,0.0,0.0,2
17,51,33,0,1.7586206896551724,0.5666095422467236,2.0,2.0,2.0,0.0344827586206896,0.7586206896551724,9.0,67.0,9.0,31.0,24.0,0.0,0.1958041958041958,0.0594405594405594,0.0461538461538461,0.0,0.0594405594405594,0.0125874125874125,0.0937062937062937,0.0125874125874125,0.0433566433566433,0.0335664335664335,0.0,62,0,67.0,9.0,9.0,31.0,24.0,0.0,0.0,3.0,8.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0217560217560217,0.0937062937062937,0.0125874125874125,0.0125874125874125,0.0433566433566433,0.0335664335664335,0.0,0.0481740481740481,0.0,0.0481740481740481,0.0,0.0023310023310023,0.0062160062160062,0.0,0.0007770007770007,0.0038850038850038,0.0,0.0,0.0015540015540015,0.0015540015540015,0.0007770007770007,0.0,0.0,0.0,0.0007770007770007,0.0,0.0023310023310023,0.0,0.0015540015540015,0.0,2
17,61,31,0,1.7,0.4582575694955839,2.0,2.0,2.0,0.0,0.7,14.0,95.0,10.0,52.0,21.0,0.0,0.2685314685314685,0.0594405594405594,0.0433566433566433,0.0,0.071095571095571,0.0195804195804195,0.1328671328671328,0.0139860139860139,0.0727272727272727,0.0293706293706293,0.0,70,0,95.0,14.0,10.0,52.0,21.0,0.0,0.0,4.0,13.0,1.0,3.0,9.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0334110334110334,0.1328671328671328,0.0195804195804195,0.0139860139860139,0.0727272727272727,0.0293706293706293,0.0,0.0543900543900543,0.0,0.0543900543900543,0.0,0.0031080031080031,0.0101010101010101,0.0007770007770007,0.0023310023310023,0.0069930069930069,0.0015540015540015,0.0007770007770007,0.0015540015540015,0.0015540015540015,0.0007770007770007,0.0023310023310023,0.0,0.0,0.0,0.0007770007770007,0.0,0.0,0.0007770007770007,0.0,2
17,53,32,0,1.7586206896551724,0.5020765440883116,2.0,2.0,2.0,0.0344827586206896,0.7931034482758621,12.0,70.0,9.0,38.0,23.0,0.0,0.2125874125874126,0.0594405594405594,0.0447552447552447,0.0,0.0617715617715617,0.0167832167832167,0.0979020979020979,0.0125874125874125,0.0531468531468531,0.0321678321678321,0.0,62,0,70.0,12.0,9.0,38.0,23.0,0.0,0.0,2.0,2.0,0.0,5.0,10.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0225330225330225,0.0979020979020979,0.0167832167832167,0.0125874125874125,0.0531468531468531,0.0321678321678321,0.0,0.0481740481740481,0.0,0.0481740481740481,0.0,0.0015540015540015,0.0015540015540015,0.0,0.0038850038850038,0.0077700077700077,0.0015540015540015,0.0,0.0015540015540015,0.0023310023310023,0.0,0.0,0.0,0.0,0.0,0.0015540015540015,0.0,0.0,0.0007770007770007,0.0,2
18,48,36,0,1.862068965517241,0.5067909812654852,2.0,2.0,2.0,0.0689655172413793,0.9310344827586208,8.0,55.0,9.0,26.0,27.0,0.0,0.1748251748251748,0.0629370629370629,0.0503496503496503,0.0,0.0559440559440559,0.0111888111888111,0.0769230769230769,0.0125874125874125,0.0363636363636363,0.0377622377622377,0.0,69,0,55.0,8.0,9.0,26.0,27.0,0.0,0.0,6.0,10.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0271950271950271,0.0769230769230769,0.0111888111888111,0.0125874125874125,0.0363636363636363,0.0377622377622377,0.0,0.0536130536130536,0.0,0.0536130536130536,0.0,0.0046620046620046,0.0077700077700077,0.0,0.0,0.0046620046620046,0.0015540015540015,0.0,0.0015540015540015,0.0015540015540015,0.0,0.0015540015540015,0.0,0.0,0.0,0.0,0.0015540015540015,0.0,0.0023310023310023,0.0,2
17,63,29,0,1.7,0.4582575694955839,2.0,2.0,2.0,0.0,0.7,20.0,106.0,8.0,55.0,21.0,0.0,0.2937062937062937,0.0594405594405594,0.0405594405594405,0.0,0.0734265734265734,0.0279720279720279,0.1482517482517482,0.0111888111888111,0.0769230769230769,0.0293706293706293,0.0,69,0,106.0,20.0,8.0,55.0,21.0,0.0,1.0,6.0,15.0,3.0,3.0,5.0,4.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.038073038073038,0.1482517482517482,0.0279720279720279,0.0111888111888111,0.0769230769230769,0.0293706293706293,0.0,0.0536130536130536,0.0,0.0536130536130536,0.0007770007770007,0.0046620046620046,0.0116550116550116,0.0023310023310023,0.0023310023310023,0.0038850038850038,0.0031080031080031,0.0,0.0015540015540015,0.0023310023310023,0.0023310023310023,0.0007770007770007,0.0,0.0,0.0,0.0,0.0007770007770007,0.0,0.0015540015540015,0.0,2
18,49,36,0,1.862068965517241,0.5067909812654852,2.0,2.0,2.0,0.0689655172413793,0.9310344827586208,11.0,58.0,9.0,27.0,27.0,0.0,0.1846153846153846,0.0629370629370629,0.0503496503496503,0.0,0.0571095571095571,0.0153846153846153,0.0811188811188811,0.0125874125874125,0.0377622377622377,0.0377622377622377,0.0,69,0,58.0,11.0,9.0,27.0,27.0,0.0,0.0,2.0,5.0,1.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0209790209790209,0.0811188811188811,0.0153846153846153,0.0125874125874125,0.0377622377622377,0.0377622377622377,0.0,0.0536130536130536,0.0,0.0536130536130536,0.0,0.0015540015540015,0.0038850038850038,0.0007770007770007,0.0,0.0069930069930069,0.0031080031080031,0.0,0.0007770007770007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015540015540015,0.0,0.0023310023310023,0.0,2
18,49,36,0,1.862068965517241,0.5707912192154087,2.0,2.0,2.0,0.0344827586206896,0.8275862068965517,11.0,60.0,8.0,25.0,28.0,0.0,0.1846153846153846,0.0629370629370629,0.0503496503496503,0.0,0.0571095571095571,0.0153846153846153,0.0839160839160839,0.0111888111888111,0.0349650349650349,0.0391608391608391,0.0,64,0,60.0,11.0,8.0,25.0,28.0,0.0,0.0,3.0,3.0,1.0,1.0,8.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0202020202020202,0.0839160839160839,0.0153846153846153,0.0111888111888111,0.0349650349650349,0.0391608391608391,0.0,0.0497280497280497,0.0,0.0497280497280497,0.0,0.0023310023310023,0.0023310023310023,0.0007770007770007,0.0007770007770007,0.0062160062160062,0.0007770007770007,0.0,0.0015540015540015,0.0031080031080031,0.0,0.0007770007770007,0.0,0.0,0.0,0.0007770007770007,0.0,0.0,0.0007770007770007,0.0,2
18,58,33,0,1.8,0.4,2.0,2.0,2.0,0.0,0.8,11.0,84.0,9.0,49.0,24.0,0.0,0.2475524475524475,0.0629370629370629,0.0461538461538461,0.0,0.0675990675990676,0.0153846153846153,0.1174825174825174,0.0125874125874125,0.0685314685314685,0.0335664335664335,0.0,70,0,84.0,11.0,9.0,49.0,24.0,0.0,0.0,2.0,12.0,0.0,3.0,10.0,2.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0341880341880341,0.1174825174825174,0.0153846153846153,0.0125874125874125,0.0685314685314685,0.0335664335664335,0.0,0.0543900543900543,0.0,0.0543900543900543,0.0,0.0015540015540015,0.0093240093240093,0.0,0.0023310023310023,0.0077700077700077,0.0015540015540015,0.0,0.0031080031080031,0.0023310023310023,0.0,0.0015540015540015,0.0,0.0,0.0,0.0023310023310023,0.0007770007770007,0.0,0.0015540015540015,0.0,2
19,56,39,0,1.9,0.5385164807134504,2.0,2.0,2.0,0.0333333333333333,0.8666666666666667,15.0,76.0,9.0,37.0,30.0,0.0,0.2335664335664335,0.0664335664335664,0.0545454545454545,0.0,0.0652680652680652,0.0209790209790209,0.1062937062937063,0.0125874125874125,0.0517482517482517,0.0419580419580419,0.0,74,0,76.0,15.0,9.0,37.0,30.0,0.0,0.0,6.0,3.0,1.0,2.0,8.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0295260295260295,0.1062937062937063,0.0209790209790209,0.0125874125874125,0.0517482517482517,0.0419580419580419,0.0,0.0574980574980574,0.0,0.0574980574980574,0.0,0.0046620046620046,0.0023310023310023,0.0007770007770007,0.0015540015540015,0.0062160062160062,0.0038850038850038,0.0,0.0015540015540015,0.0023310023310023,0.0,0.0,0.0,0.0,0.0,0.0031080031080031,0.0,0.0,0.0031080031080031,0.0,2
