Spectral_algebraic_connectivity,Spectral_algebraic_connectivity_over_avgdeg,Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,Spectral_laplacian_heat_trace_t0.1,Spectral_laplacian_heat_trace_t0.1_per_node,Spectral_laplacian_heat_trace_t1.0,Spectral_laplacian_heat_trace_t1.0_per_node,Spectral_laplacian_heat_trace_t5.0,Spectral_laplacian_heat_trace_t5.0_per_node,Spectral_laplacian_mean,Spectral_laplacian_skew,Spectral_laplacian_std,Spectral_spectral_gap,Spectral_spectral_gap_rel,Spectral_adjacency_energy,Spectral_adjacency_estrada_index,Spectral_adjacency_moment_2,Spectral_adjacency_moment_3,Spectral_adjacency_moment_4,Spectral_kirchhoff_index,Spectral_laplacian_heat_trace_t0.5,Spectral_laplacian_heat_trace_t2.0,sample_index
0.15854491,0.5729483,-0.06567502,0.004895858,-0.3664453,-0.14141403,-0.46120596,-0.0034916315,-0.058423344,0.03181734,0.02183547,-0.13315773,-0.11115577,-0.058781203,0.018400375,-0.077540316,0.0006387825,0.06768369,-7.594278e-05,-0.14622968,-0.024755983,0.027332602,0.18989821,-0.61501604,-0.60825783,-7.013693e-05,0.013024671,-0.4932401,-0.13434339,-0.10854783,0.054550797,10
-0.319405,-0.9084455,-0.21922913,-0.05127321,0.35277587,-0.37325394,-0.3397676,-0.4873723,0.16643804,-0.89396936,-0.6854679,-0.79818666,-0.004704422,-0.027121192,0.045562845,0.017277548,-0.22585362,-0.15976453,-0.0048686983,0.07180827,-0.041572753,-0.027400965,-0.3353194,-0.16404879,0.048286993,-0.00082859944,-0.13760144,-0.26935446,-0.08360673,0.08242921,-0.18858002,11
-0.41338623,-2.1817946,0.5838493,-0.075880796,0.03557582,0.16836762,-0.48676613,0.0620958,-0.63888985,-0.15560555,0.51345414,0.2962633,-0.027452724,-0.02366793,-0.13417782,-0.04267996,-0.18286929,-0.08453754,3.899545e-05,-0.11240144,-0.032568976,-0.05619168,-0.77975863,0.060100637,-0.13393418,-6.5526736e-05,-0.07694852,-0.2893578,-0.07729365,-0.10774547,-0.19600265,12
0.4221706,0.9689269,-0.13135739,0.11367111,0.35074615,0.8331701,0.35064927,0.046319284,-0.12461314,-0.124445945,-0.17895631,0.006973632,0.035740715,0.01167985,-0.021501567,-0.0034288699,0.15004641,0.087685764,0.0005836366,0.024793738,0.02528283,0.059513595,0.37658823,0.48487887,1.2832977,-7.60938e-05,0.025187861,0.46144867,0.104211144,0.10733018,0.19568321,13
0.15239622,0.07444972,-0.033137646,0.029980855,0.083076835,0.15293467,0.32148236,0.39641994,-0.019855043,0.3033901,0.21085845,0.81514883,-0.14008802,-0.06676922,0.57976216,0.22536492,0.019760184,-0.018960688,-0.007087608,0.17305644,0.018638827,-0.006034975,0.04875505,-0.22953236,0.3921661,-7.3684714e-05,-0.520204,-0.08828155,0.266022,0.004355708,-0.111377314,14
-0.029465796,-0.41491678,0.38767648,-0.014306263,0.2615244,0.40243518,0.3074635,0.64204264,-0.1085411,0.49914637,0.16899265,0.5457115,-0.021000419,-0.013941459,0.09619658,0.024204196,-0.008832992,-0.0045331065,-0.0021485856,-0.098016374,0.028130343,0.0090605505,-0.14915688,0.043476082,-0.23581283,-7.409212e-05,-0.030771563,0.2514127,0.1877287,-0.011020001,-0.12061675,15
-0.29097292,-0.7602651,-0.3518882,-0.066284284,-0.03748927,-0.09676972,0.7480161,-0.31603822,-0.824015,-0.8692666,-0.15898286,-0.52429956,-0.08368087,-0.028821992,-0.17338462,-0.046860248,-0.17812084,-0.08199769,-0.0016484715,0.11464187,0.01059256,-0.04022228,-0.3257245,0.0053264815,-0.11711727,-7.58375e-05,0.01836031,-0.086997345,-0.16300741,-0.0027943547,-0.20591731,16
0.50285923,0.911917,0.056255143,0.10903081,0.077090494,0.006180772,0.021318752,-0.013113033,0.0025050258,0.10463531,0.37689388,0.5335299,0.12939209,0.023669526,0.5403282,0.14858085,0.35468766,0.11447799,8.898236e-06,1.1038287,0.07490849,0.07349009,0.34180585,-0.3126109,0.3146764,-5.7888363e-05,0.019601015,0.17145278,0.18408693,0.09406708,1.0267293,17
-0.20029694,-0.9159774,0.09421616,-0.030142926,-0.039813414,-0.26888102,-0.84292734,-0.035721745,-0.6274256,-1.5278269,-0.5648646,0.04241213,-0.17500205,-0.030507455,-0.11977989,-0.00873407,-0.16082932,-0.032285005,-0.0010701799,0.014783547,-0.0082100015,-0.027366713,-0.38258788,0.0698902,-0.23689115,-0.00061584316,-0.011575551,-0.43516684,-0.09377544,-0.22371468,-0.20724483,18
-0.32844844,-1.2235466,0.14788774,-0.054554366,0.019627372,-0.047826093,-0.5159151,0.16956888,-0.3807132,0.06437797,0.011495817,-0.03446584,-0.04620709,-0.015722198,-0.02613862,-0.026131961,-0.25587273,-0.102914974,-0.0008188321,-0.087833226,0.008957324,-0.038545333,-0.48451027,0.064782806,-0.32731706,-0.0008317308,-0.108847626,-0.2760497,-0.1270326,-0.078353286,-0.26644826,19
-0.2670398,-0.8739627,-0.10625525,-0.054316312,-0.12336973,-0.44287273,0.4815719,0.029314984,0.23369761,-0.6944589,-0.22546594,0.031314798,-0.00364664,0.011742778,-0.13136351,-0.021701684,-0.12298248,-0.07828241,-0.0012671317,0.101444446,-0.013282203,-0.027944075,-0.32384035,0.12931873,-0.23334882,-0.00045674643,0.11854625,-0.51477456,-0.15923485,-0.06898555,-0.13339312,20
-0.1424958,-0.6010995,-0.20264885,-0.06701575,0.09763454,-0.018319273,-0.009179194,-0.1771956,-0.12036899,0.23254022,-0.42662314,0.2510953,-0.09473637,-0.04671263,-0.021543043,-0.005540911,-0.17476279,-0.05249452,-0.0019296351,-0.05327837,-0.040702935,-0.017635878,-0.20962346,0.32115704,-0.2871807,-7.589344e-05,0.15287048,-0.5203848,-0.19625637,-0.19606562,-0.2680295,21
0.082678474,0.49002218,-0.41232273,0.014397047,-0.25671992,-0.1563467,-0.352931,-0.09082971,-0.24823628,-0.07779895,-0.3676768,-0.19159345,-0.0075563607,-0.037191793,-0.23625693,-0.12193749,-0.052348625,-0.047582068,-0.00084222504,0.18845686,-0.010169289,0.038943727,0.16919877,-0.04721338,-0.5824603,-7.676205e-05,0.06957296,-0.21912782,-0.16867013,-0.18816313,-0.220617,22
-0.12848078,-0.63840353,-0.18915056,-0.05109609,-0.11927929,-0.08966667,-0.52519625,-0.13877176,-0.20597725,-0.2422462,-0.04854192,0.08078434,-0.13455327,-0.065354176,-0.11902811,-0.027596146,-0.12959035,-0.016035913,-0.0010558828,0.19028449,-0.0818732,-0.004599487,-0.15569596,-0.016613033,-0.3869235,-0.0005925254,0.01785589,-0.27067652,-0.02411216,-0.1455303,-0.13594778,23
0.3797587,1.0780884,0.19257954,0.10072428,0.124803185,-0.04650136,0.14719723,0.3252031,0.23921691,0.46762374,0.4203851,-0.036190346,-0.076805584,-0.013552617,-0.04505322,0.00017480234,0.27810568,0.12123503,-0.0001695434,0.0634393,0.05255793,0.077684075,0.34191245,0.11219568,0.39903182,-7.016234e-05,0.0773675,0.12558088,0.023404999,-0.1312868,-0.13361354,24
-0.10010269,-0.9080432,0.011661358,-0.040162105,-0.46406445,-0.06680338,0.17070179,0.21576811,0.283451,0.32438937,-0.12880734,0.32199484,-0.31944692,-0.13339338,-0.489409,-0.17152506,-0.07348274,-0.052240595,-0.03445238,0.03322375,-0.007846413,-0.010548356,-0.3156223,-0.061881594,-0.11897684,-0.00056034053,-1.6091291,-0.31533134,-0.47694317,-0.105105035,-0.21899216,25
-0.14453685,-0.61056185,0.003133371,-0.023729326,-0.15222627,0.020982986,0.07213887,-0.3443784,-0.63178724,0.11390988,-0.013421919,-0.3757529,-0.049148206,-0.0042738193,-0.052297864,0.0055914107,-0.1544115,-0.0049424847,-0.0011002611,0.27723095,-0.0054315543,-0.027673053,-0.1656448,-0.17104238,-0.11692317,-7.828282e-05,0.013901316,-0.4946594,-0.018119147,-0.047745477,-0.113221675,26
-0.6613878,-1.2987704,-0.3285609,-0.24967347,0.6209324,-0.31939337,-0.6894578,0.015287042,-0.8359139,-0.86643445,-0.3008936,-0.45794111,-0.016191825,-0.0414886,-0.10853394,-0.04747135,-0.3123121,-0.124651305,-0.0012495673,0.015636986,0.0042671273,-0.0449797,-0.5167209,0.7234494,0.4392093,-0.0009221983,-0.015622586,-0.009318157,-0.2455195,0.0077591334,-0.102694005,27
-0.61401814,-3.1819484,-0.13583413,-0.14339048,-0.18708427,-0.24639127,-0.42079106,-0.15398271,-0.34620696,-0.49798054,-0.2054545,0.40216732,-0.036060087,-0.04816522,-0.29834968,-0.114707805,-0.22471496,-0.11607196,-0.00030930218,0.017152445,-0.0039228387,-0.07950456,-1.3646635,0.7124606,0.0026052946,-7.2255105e-05,-0.7885249,-0.4317103,-0.1870628,-0.052278865,-0.22259808,28
-0.0751123,-0.13216734,0.1755456,0.0028342938,-0.350213,0.15514785,-0.958834,-0.101539426,-0.5855975,0.10601763,0.025044154,0.07041798,0.16385606,0.047221534,-0.11597283,0.0017914099,-0.055827174,-0.03130116,-4.3045613e-05,0.18631184,0.051790442,-0.01747735,0.02830163,-0.2939068,-0.46689507,-6.538821e-05,0.034185417,-0.42602152,0.07558764,0.06314775,-0.0573689,29
0.21051909,0.39443988,-0.022384966,0.026311943,-0.08738819,-0.10493854,-0.24383181,-0.16932839,0.2226532,0.08536261,0.08800247,0.042008568,0.88010806,0.3235028,1.6171328,0.4918419,0.01587156,0.0123614,0.046871316,0.124578215,0.013891839,0.033338282,0.15335089,-0.077212095,0.661667,0.0046856566,-0.35536277,-0.018707456,1.4896817,0.17173646,1.2879542,30
-0.30765507,-0.714175,0.04355913,-0.11956334,-0.033791795,-0.19195122,-0.3029169,-0.3418504,-0.19093369,0.23053719,-0.28308558,-0.42934737,-0.073060036,-0.017183565,-0.43341365,-0.14274849,-0.22930251,-0.054353625,-0.0018558444,-0.04541569,-0.04807683,-0.04199145,-0.2381452,-0.025478419,-0.14307761,-7.884862e-05,0.11273187,0.32026005,-0.12560989,-0.13307497,-0.14549534,31
-0.15082121,0.1708705,0.2369903,-0.023535127,0.90689164,0.022965252,0.5606798,-0.021484515,0.07799676,0.3175942,-0.018529542,-0.21786697,0.06367189,0.0055526933,-0.06267802,0.018048126,-0.08004976,-0.025121681,-0.00022668575,-0.024094088,0.04070302,-0.044915833,0.10428343,0.48691282,0.1949135,-8.071266e-05,0.23304294,0.1853805,0.007957516,0.16488987,-0.12764257,32
0.29907843,0.7466102,0.016254136,0.063993536,-0.15560944,-0.051279277,0.26074153,0.03838092,0.14733735,-0.16321404,0.29362488,0.19739106,0.082193814,0.021871457,0.60616636,0.13967842,0.11797988,0.025467068,3.343487e-05,0.6466092,0.06848688,0.028113276,0.24580115,0.12119548,0.23779221,-5.7845966e-05,0.005230159,0.06882962,0.111963354,0.070537075,1.4340162,33
0.12220073,0.5728593,0.027437879,0.023626612,0.27986547,0.17646168,-0.032718696,0.35448074,0.25534832,0.33827567,-0.030074816,-0.184009,0.035591047,-0.020666733,-0.053937044,-0.023967983,0.17085472,0.091879666,-0.0008681113,0.074389525,-0.0025749458,-0.015266653,0.24097767,0.117090076,0.6894617,-6.468703e-05,0.01730832,0.35666034,-0.08926275,-0.03401197,0.19825064,34
-0.19704643,-0.16420747,-0.12450861,-0.058081865,-0.094511114,-0.28071085,0.43872574,-0.4769225,-0.067297116,-0.012972018,-0.040275443,-0.41850826,-0.017600391,-0.0005489852,-0.3123572,-0.06267268,-0.051131245,-0.03036858,-0.0010734722,-0.056007877,-0.014003088,-0.028102066,-0.024754258,0.07897573,-0.16864254,-8.0025435e-05,-0.004903064,0.1311929,-0.14155222,-0.1304559,-0.19816393,35
0.28871474,0.52369404,0.17448507,0.052778427,0.006019923,0.023813024,0.13006715,0.30607897,0.46671852,0.6693638,0.4279249,0.29518834,-0.036818,-0.0491054,-0.0988045,-0.04206883,0.15806928,0.08099492,3.536645e-05,-0.111241594,0.043726817,0.02337877,0.19329269,-0.22874732,-0.025799356,-6.83132e-05,0.056364603,-0.3046718,-0.08922021,-0.028420262,-0.057828322,36
-0.5237393,-3.4524968,0.37784123,-0.15365192,-0.4127258,0.025019068,0.08164083,0.025865883,0.11066964,-0.5613715,-0.1622166,-0.06581677,-0.049003836,-0.029357655,-0.27346718,-0.059200846,-0.17038052,-0.10782544,-0.00012754211,0.087815985,-0.028137127,-0.10363404,-1.46686,0.28388315,0.06700216,-5.9724956e-05,-0.11386321,-0.2856967,-0.024544856,-0.07985536,-0.16559076,37
-0.30650085,-0.045973707,0.27006194,-0.019016698,0.056702457,0.11588187,0.4694133,0.14514226,0.28437322,0.2200302,0.3314096,-0.35099933,0.014880969,0.002582683,-0.090861425,-0.05824602,-0.16748814,-0.07458715,-0.0007606232,-0.059123307,-0.03620661,-0.034637224,0.033599366,0.49238577,0.7767364,-8.0229845e-05,0.016487032,0.212905,-0.013485961,0.031334814,-0.026660541,38
-0.30066872,-1.4243757,-0.09519285,-0.07183264,-0.57277936,-0.00028036174,0.038689513,-0.056435525,0.17206417,0.0035756603,0.46636397,0.0062670833,-0.08181012,0.03756128,-0.49610522,-0.21546616,-0.23985633,-0.074913226,-0.015919894,-0.087452106,-0.05824858,-0.048830934,-0.48029453,-0.20412499,-0.13320011,-0.00089248276,-1.4750574,-0.16621855,-0.3174697,-0.08575264,-0.2410302,39
0.23219831,0.47693023,-0.06491084,0.068584554,0.15658092,0.23767138,-0.018055083,0.253679,0.29577532,0.2476686,0.27308357,0.75141656,-0.03889508,-0.014150246,-0.15358742,-0.0033084876,0.11152747,0.028198602,0.0006782692,-0.056519587,0.052316673,0.033340964,0.18282145,-0.046471674,-0.2548322,-6.480666e-05,0.06440334,-0.34611604,0.105248466,0.05390147,-0.09751476,40
0.37625802,0.63313055,0.1378222,0.06969777,-0.050864507,0.0042827353,0.1644925,0.25612685,0.6926599,0.05612889,0.5578958,0.4775898,-0.026710521,0.043494824,1.377079,0.5125126,0.25279546,0.12623604,-0.012042834,-0.047978785,-0.00064336084,0.03850023,0.16425906,0.36569417,0.086207286,-7.342219e-05,-0.38406998,-0.32165375,1.2883136,0.15841995,1.3180711,41
-0.14358646,-0.8547016,0.046571024,-0.047038175,-0.2711761,0.044110674,0.28559846,-0.24473956,-0.05931428,-0.7895155,0.08631664,-0.017504292,-0.11360705,-0.061849885,-0.007910085,0.014073288,-0.12302805,0.0045534284,-0.0021508064,-0.0094641885,0.006851746,-0.033259965,-0.33818778,0.14149296,-0.08901734,-7.661227e-05,0.14744304,-0.7680271,-0.17766525,-0.2157786,-0.17647491,42
-0.1400799,-0.9428626,0.31755632,-0.03016104,-0.081911765,0.010669247,0.38103008,0.63481855,-0.19278808,0.67979324,0.47043642,0.006729793,0.1665337,0.06555197,0.021973543,-0.015723078,-0.0020807257,-0.046897285,-0.00078117853,0.30953708,0.07849693,-0.03152249,-0.33380648,0.5122014,0.45307595,-0.00084202125,0.036938135,-0.06946047,-0.018887458,0.12516104,-0.043572,43
-0.31369027,-1.2553717,-0.07194426,-0.09875312,-0.119235605,-0.27798858,-0.029697958,0.21497779,-0.5845449,0.26653996,-0.099248946,-0.27317223,0.027689928,-0.004473734,-0.23051131,-0.09661098,-0.2279531,-0.18193285,-0.0016299463,-0.074202135,0.015174129,-0.042903133,-0.49480346,0.20881334,-0.6659299,-0.0009899556,0.14541022,-0.46763656,-0.116515286,-0.060110457,-0.14030722,44
0.28622442,0.51079464,-0.21107109,0.025193138,-0.46286744,-0.4868677,-0.86597353,0.2426824,-0.19535065,-0.2127576,-0.311205,0.06887056,-0.35042915,-0.11711056,0.55697906,0.14735183,0.014234493,-0.002647216,-0.011354709,-0.05782186,-0.08532413,0.020289956,0.14647669,-0.30782583,-0.17276168,-7.352852e-05,-0.6239713,-0.40521803,0.11281735,-0.17610519,1.07112,45
-0.7955458,-2.2184126,-0.05283106,-0.24478687,-0.17395431,0.21227568,0.08331695,-0.67205626,-0.45749545,-0.13319148,-0.17331396,-0.32421228,-0.0047974917,-0.035525125,-0.14554429,-0.070185594,-0.37786207,-0.2207283,-0.0007800591,-0.13181502,0.00978067,-0.06537728,-0.89769155,0.12998758,-0.10039575,-0.0010062305,0.11350788,-0.30067313,-0.119700015,-0.011419768,-0.14264221,46
-0.040606093,0.25344917,0.03370814,0.012151139,0.24532978,0.14767493,-0.16222142,0.43626845,0.57319313,-0.12596397,-0.5010291,-0.1949825,0.100900084,0.06357187,-0.1939278,-0.04416027,0.025394632,-0.015743362,-0.0011688648,0.011706459,0.0027988597,0.018703753,0.14362934,0.8242042,0.25023267,-6.397884e-05,0.06558377,-0.004120938,0.010382289,0.1613511,0.0018056408,47
-0.24584903,-0.7076767,0.08222353,-0.0978203,0.06932132,0.554649,0.026091333,0.12313771,0.056805436,-0.14416407,-0.31742507,-0.30849653,0.073349915,0.0029266693,-0.08639513,-0.04301237,-0.12180543,-0.08890957,-0.00088167196,-0.12907594,0.021147445,-0.045911368,-0.236422,-0.27474084,-0.31513155,-0.0003662654,0.03915072,-0.36013767,0.006098694,0.050172176,-0.17072386,48
-0.67989266,-1.484447,-0.3040781,-0.20972113,-0.33621827,-0.09558744,-0.500235,-0.31171793,-0.552545,-0.6840346,0.089702636,-0.025608264,-0.035983622,0.0029806753,-0.25320503,-0.047304682,-0.39614215,-0.16206361,-0.0018193582,-0.099546,0.025910905,-0.048170425,-0.6309266,0.27546895,0.22500412,-0.0010157967,-0.027092462,-0.01832654,-0.056989063,-0.015878353,-0.10092627,49
-0.22493085,0.019252166,0.1887171,-0.06393975,-0.13031904,-0.71531844,-0.34705558,-0.22834976,0.054414053,-0.49764296,-0.7602748,-0.31396624,-0.020173948,-0.049288645,-0.2647382,-0.026546309,-0.087457046,-0.0628871,-0.000732474,0.025644388,0.0025826904,-0.052458655,-0.0016394191,0.18330283,-0.17659442,-6.6087494e-05,-0.08439927,-0.20432404,-0.06557018,0.041973814,-0.26335528,50
-0.15932101,-0.57557714,-0.14701626,-0.04645987,-0.62695414,0.5105277,-0.21358198,0.19968325,-0.81860065,0.4382943,-0.023139762,0.24334623,-0.0035044646,-0.015338617,-0.10710827,-0.0011768129,-0.088561915,-0.025044048,-0.000550118,-0.039307274,0.037672963,-0.033031292,-0.20875466,-0.2681638,-0.33705923,-0.0006450389,0.039784994,-0.50352514,0.028401693,-0.0143179335,-0.13591856,51
0.38501328,0.44777733,0.32668927,0.013467659,-0.11590809,-0.27358872,0.16455792,0.10773139,-0.122067906,0.23602368,-0.14755215,0.7442397,-0.1931134,-0.104360566,0.90708774,0.27000165,0.05057487,-0.012400407,-0.011357762,0.14530402,-0.09202491,0.050642222,0.16114037,-0.21719374,0.11718832,-7.352852e-05,-0.6926921,-0.129632,0.34804535,-0.12832361,0.80275893,52
-0.16887535,-0.59750134,-0.21685761,-0.0701724,-0.42458466,0.21080838,-0.17297393,-0.073002025,0.14563267,-0.3617944,-0.014364938,-0.15201457,0.012935375,0.0056183576,-0.005227347,-0.048434418,-0.09718599,-0.0541025,-0.00071135693,-0.043120164,0.0064699603,-0.018676655,-0.22362638,-0.5391715,-0.36653313,-6.5044005e-05,0.05180381,-0.41387323,0.0070720958,0.054880787,-0.14233762,53
0.26088208,0.59247637,0.1936969,0.066253975,0.07972111,0.19653115,0.43557477,-0.5494312,-0.17313999,0.5746058,0.32402068,-0.23861465,0.08157951,-0.005384571,0.057433143,-0.053604946,0.17463028,0.068521515,-0.0004470999,0.3089496,0.042705756,0.03417861,0.23555027,-0.30236617,-0.108686395,-6.554431e-05,0.10713753,0.40705284,-0.092626646,-0.02706051,0.16454986,54
0.38106048,0.641586,0.031223275,0.07020364,-0.028009575,0.028139452,0.3091115,-0.084708415,0.32270154,0.25648144,0.4208113,0.37572378,0.6025795,0.18810259,1.3322943,0.41833347,0.17622764,0.086932,-0.009264048,-0.0040158536,0.005421383,0.04511746,0.17953953,0.31053975,-0.010640845,-6.734942e-05,-0.30617988,-0.25611764,1.3098253,0.15137951,1.6349254,55
0.06697891,0.31439176,0.079377666,-0.0026491657,-0.23505116,0.34953496,0.35824147,0.27682996,-0.16526759,0.22584172,0.05605349,0.6221571,0.095951945,0.040890668,-0.05656688,0.012307466,0.0648722,0.030725393,0.0008795966,0.55258876,0.07171609,-0.008433748,0.179969,-0.028128706,0.4662404,-6.668187e-05,0.079876065,0.16213442,0.11960478,0.045370225,0.005827032,56
-0.29077744,-0.3008021,-0.03336427,-0.055768475,-0.42662418,-0.18702653,0.13016097,-0.034882545,0.04762791,-0.086110525,0.2964385,0.019484797,-0.13813849,-0.03907103,-0.12905166,-0.068401605,-0.20608042,-0.040337853,-0.0012222205,-0.24447687,-0.031670257,-0.038984448,-0.059676107,-0.08165427,-0.21813305,-7.029775e-05,0.12165106,0.3170461,-0.04020832,-0.23664507,-0.1544281,57
0.46728486,0.87547135,0.1998999,0.100519896,-0.015988702,-0.08311365,0.12587959,0.22651036,0.029309401,0.2172926,-0.08505418,0.17404039,-0.18891603,-0.058124565,1.3953326,0.48395488,0.33604467,0.108340755,-0.010271037,0.12888981,-0.036913708,0.056109097,0.2721659,0.120847404,0.115655854,-7.357092e-05,-0.4777156,-0.06325986,0.5637329,-0.09901977,2.4732842,58
0.3596948,0.9105394,0.22921507,0.11656827,0.3056298,-0.07265971,-0.13886136,0.44886425,-0.03679707,-0.04984896,0.5565747,0.5858261,-0.013807199,-0.048428025,-0.058085628,-0.072567165,0.16715094,0.11519503,-0.00080229033,-0.13057843,0.02277599,0.04912625,0.30093294,-0.21802902,0.099350154,-7.033535e-05,0.096887074,0.34648073,-0.0019738688,-0.042553473,0.03340614,59
-0.93356144,-3.6588004,0.21589583,-0.2182419,-0.19980809,0.12292305,-0.14666484,-0.3332048,-0.5843505,-0.13539104,0.043993454,-0.40596017,0.017352987,-0.025637478,-0.122215755,-0.05374796,-0.3890851,-0.19823387,0.003748081,-0.05785294,-0.02043976,-0.07785459,-1.5202392,-0.06574006,0.60381025,-6.24419e-05,-0.014722337,0.11346501,-0.18610416,0.0026190253,-0.20102994,60
