Spectral_algebraic_connectivity,Spectral_spectral_gap,Spectral_laplacian_mean,Spectral_laplacian_std,Spectral_laplacian_skew,Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,Spectral_laplacian_heat_trace_t0.1,Spectral_laplacian_heat_trace_t1.0,Spectral_laplacian_heat_trace_t5.0,Spectral_algebraic_connectivity_over_avgdeg,Spectral_spectral_gap_rel,Spectral_laplacian_heat_trace_t0.1_per_node,Spectral_laplacian_heat_trace_t1.0_per_node,Spectral_laplacian_heat_trace_t5.0_per_node,Spectral_kirchhoff_index,Spectral_laplacian_heat_trace_t0.5,Spectral_laplacian_heat_trace_t2.0,Spectral_adjacency_energy,Spectral_adjacency_estrada_index,Spectral_adjacency_moment_2,Spectral_adjacency_moment_3,Spectral_adjacency_moment_4,count
0.4317033250403567,0.4317033250403559,4.307692307692308,2.126196147859269,-0.6932678155419534,7.31130173223982e-16,0.4317033250403567,2.967599778831,3.539214897501906,4.0,4.286033058699251,4.411293755399579,4.695469715890127,5.621732154621115,5.728178123197889,8.65255237380058,1.7938413823167303,1.1154967015803032,0.1002168433129399,0.1002168433129397,0.6655809518308138,0.1379877986397485,0.0858074385831002,60.52952372291225,2.882481019658825,1.4259955047509705,20.379994695231144,133.03594016725833,4.307692307692305,7.384615384615369,51.6923076923076,4
0.286415338128907,0.286415338128907,4.307692307692308,2.126196147859269,-0.7893024555637487,-3.797288553908198e-17,0.286415338128907,2.885092458523244,3.9999999999999982,4.0,4.381966011250104,4.381966011250107,4.482859238375049,5.254101688365052,6.230725423496049,8.65389747020553,1.8906483678226769,1.2388130156120565,0.0664892749227819,0.066489274922782,0.6656844207850408,0.1454344898325135,0.0952933088932351,75.61206896551714,2.925621731411164,1.568193093617159,19.260459475734084,141.62661359614094,4.307692307692307,8.307692307692305,54.153846153846125,3
0.6489065536039448,0.648906553603944,4.615384615384615,2.3382591005493327,-0.4708199791205612,8.280973822435593e-16,0.6489065536039448,2.885092458523242,4.0,4.000000000000002,4.381966011250104,4.697224362268004,5.102195516955159,5.254101688365052,6.618033988749894,8.429013240847862,1.651371460589086,1.0389873238509844,0.1405964199475214,0.1405964199475212,0.648385633911374,0.1270285738914681,0.0799221018346911,49.014367816091976,2.69884636652532,1.277225771767249,21.146301067406696,172.70912819709628,4.6153846153846185,9.230769230769242,63.69230769230776,3
0.2082065869746409,0.20820658697464,4.153846153846153,2.0697883149344163,-0.7786108846876392,9.560915910038884e-16,0.2082065869746409,2.9499485577311018,3.3819660112501038,3.9999999999999982,4.000000000000002,4.381966011250101,4.446605423273231,5.618033988749893,5.622653001742132,8.776701840124357,1.971418906843451,1.3530902176299158,0.0501238079753765,0.0501238079753763,0.6751309107787967,0.151647608218727,0.1040838628946089,93.7555958862674,3.045545804440586,1.664302180957615,19.77172456417567,126.03606787237491,4.153846153846156,7.38461538461539,48.46153846153852,2
0.4609642449887332,0.4609642449887325,4.461538461538461,2.2054263364356084,-0.6369873818433286,6.545986216351506e-16,0.4609642449887332,3.381966011250099,3.55151611594714,3.999999999999998,4.25414044368277,4.457480165522836,5.389051496235201,5.618033988749891,5.826580813521081,8.535343295096137,1.7518524213078894,1.0997767041986313,0.103319572152647,0.1033195721526469,0.656564868853549,0.1347578785621453,0.0845982080152793,57.49100664681401,2.786756765101203,1.400447400999133,20.95195809464548,152.25850508850476,4.461538461538464,8.307692307692319,58.30769230769238,2
0.4920177788568236,0.4920177788568232,4.153846153846154,2.069788314934417,-0.6224575150133391,4.278238840841459e-16,0.4920177788568236,2.710377775133749,3.3080234908603527,3.738872687054691,3.9999999999999982,4.3595505481750525,4.858341554912438,5.254964421777956,5.687763581575671,8.774622746551639,1.7908514425047404,1.0854287338747972,0.1184487245396056,0.1184487245396055,0.6749709805039722,0.1377578032695954,0.083494517990369,58.31080372005485,2.971574301603397,1.3807365563440726,20.82854856709645,113.76431756485889,4.153846153846154,6.0,45.384615384615394,2
0.5023657001363022,0.502365700136302,4.461538461538462,2.2054263364356084,-0.6369873818433278,2.6390972796099555e-16,0.5023657001363022,2.9403642366852525,4.000000000000002,4.195347323440609,4.381966011250103,4.424475226639208,4.866598874069231,5.290585840027888,6.236503758212712,8.535300848694675,1.7334394354562603,1.0811201915772983,0.1125992086512401,0.1125992086512401,0.6565616037457442,0.1333414950350969,0.0831630916597921,55.32535164358523,2.781316564480178,1.3698898376284856,20.28899337900727,151.4772381947997,4.461538461538457,8.307692307692285,58.30769230769215,2
0.4481048160547971,0.4481048160547979,4.461538461538463,2.1702670737947525,-0.737913274459683,-7.684414673784869e-16,0.4481048160547971,3.491518800819331,3.613305516934874,4.000000000000003,4.320356814437879,4.688690672568928,5.000000000000002,5.694247926817476,5.825784551885356,8.529825208268093,1.7532955481606542,1.106402769198931,0.1004372863571097,0.1004372863571098,0.6561404006360072,0.1348688883200503,0.0851079053229947,58.09925770763852,2.773574156023624,1.410434639742498,20.36650010164048,151.35040799226655,4.461538461538461,8.307692307692305,57.99999999999999,2
0.5404313561983948,0.5404313561983942,4.153846153846154,2.069788314934417,-0.6745086382381059,5.643561559609206e-16,0.5404313561983948,2.3413574860714568,3.42183931460579,3.647840263469487,4.319119462691736,4.403940174141537,4.806492818686845,5.204297280085928,5.796757643055796,8.775208690344815,1.784443014144374,1.0670690089212036,0.1301038450107246,0.1301038450107245,0.6750160531034474,0.1372648472418749,0.0820822314554772,56.39067664850606,2.97900917087577,1.3507430215913594,21.00193059880076,114.4784727966654,4.153846153846152,6.461538461538453,44.1538461538461,2
0.5650432951094904,0.5650432951094954,4.461538461538462,2.170267073794753,-0.6927621725828955,-4.952725563345055e-15,0.5650432951094904,3.2539547441392784,3.5487895499107034,4.278413254946175,4.381966011250103,4.41916742564752,4.87078824607477,5.72811995943478,6.000000000000004,8.52911444814279,1.6905488124292922,1.059295926043949,0.1266476351107478,0.1266476351107489,0.6560857267802146,0.1300422163407147,0.0814843020033807,52.32235807726941,2.747059438614296,1.3258965068375,20.791106704427104,145.81068183629247,4.461538461538462,7.84615384615384,56.15384615384614,2
0.619776774399335,0.6197767743993348,4.461538461538461,2.205426336435608,-0.5939614555717364,1.92602149811977e-16,0.619776774399335,2.967612350466643,3.708043595879744,3.999999999999997,4.352933709595591,4.527734597804449,4.898147998058294,5.727177012731267,5.9999999999999964,8.534580969777284,1.6722530999084022,1.0450998822746156,0.1389154839170923,0.1389154839170923,0.6565062284444065,0.1286348538391078,0.0803922986365088,50.61877205456359,2.754429483592724,1.2934540227383002,21.304514499753093,144.88294290543712,4.461538461538462,7.846153846153841,55.23076923076921,2
0.6123080080566773,0.6123080080566801,4.461538461538462,2.2400338120863137,-0.5036823981113778,-2.7562010650831088e-15,0.6123080080566773,2.976221465265999,3.5735132545677644,4.000000000000001,4.196481595104811,4.645441474047274,4.896455997872009,5.62501739183174,5.999999999999998,8.540121020493716,1.6805712228353793,1.0468159067018177,0.137241450081669,0.1372414500816696,0.6569323861918244,0.1292747094488753,0.0805243005155244,51.01571667489167,2.7706148920813405,1.2979901606032918,21.48192337642751,147.1735966651804,4.461538461538462,7.846153846153848,56.153846153846175,2
0.6273395155357022,0.6273395155357013,4.461538461538464,2.2054263364356066,-0.5509355293001467,9.3027130518335e-16,0.6273395155357022,3.165352650479472,3.542523145863832,4.0,4.370017484491249,4.465175147849529,5.134941270814349,5.621789223983735,5.748644042633875,8.534009010862817,1.663292568996906,1.0434261289770108,0.140610581068347,0.1406105810683467,0.6564622316048321,0.1279455822305312,0.0802635483828469,50.27618803716158,2.745280427587244,1.2884751302191704,21.271205057513967,143.93906925619046,4.461538461538461,7.384615384615386,56.46153846153846,2
