n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.8006780385213403,0.02635176796344498,1764616711.7617552
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.799396471615727,0.030130857618277208,1764616713.2872145
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.8024022463143611,0.02684326214976254,1764616716.363068
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.8055918884458709,0.02915049773353366,1764616717.6889062
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.8066904774945666,0.027865050573699174,1764616719.6829846
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.8023414850161876,0.025954298541830633,1764616721.2196145
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.8104910673532888,0.024676163160212216,1764616723.1342256
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.8093997858683547,0.024775320494631214,1764616724.352894
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.8053320856914082,0.025620261547166106,1764616726.4355385
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.8041876206050758,0.02629947702651531,1764616730.3843362
123,12,0.020907471276535708,0.9979681677156362,0.9818907030015841,0.8117451089205997,4.268598811931174,0.8090489110286182,0.021030525104509094,1764616732.61927
993,11,0.022124148354910965,0.9956519114181526,0.8993725870292741,3.746978064594939,8.320098290254538,0.8070117029073393,0.02606174497397525,1764616738.8863559
53,12,0.23676038156489881,0.9992991020809446,0.7080613783188741,1.296782799229351,4.987349557264983,0.8048903623247534,0.024717366831371684,1764616740.2003424
180,3,0.018162325679907672,0.9901421305845975,0.948643792393405,1.9813620804080627,7.074251131613995,0.8044711484900681,0.024291518142532973,1764616741.4806817
301,9,0.01657318364966826,0.7544679873841383,0.897717597491307,1.6786349219425953,0.19665809434676,0.8145801592704247,0.026447829919430295,1764616744.625386
58,9,0.011059911353825204,0.721840001671372,0.6538049220071523,2.8878182287331304,9.281539535858851,0.7907895354569141,0.03626356582622899,1764616745.9372056
973,7,0.08479274170389409,0.6169880583858736,0.9517053273591269,2.7201619672230204,0.09785669699973744,0.8040960920881579,0.02682959412498839,1764616749.8799112
210,10,0.18585223222193556,0.758201156767984,0.9846042045710237,0.24407235950744544,0.04277053987487865,0.8009672391996163,0.02579643869827164,1764616751.7650862
262,10,0.03590374858676215,0.9907663676900124,0.8741878568605146,2.765395260617931,0.09897972228342797,0.8090561254430648,0.023326194174366092,1764616754.6479282
333,12,0.01499529616830355,0.8345290218430521,0.8126018498191748,3.1835048140839866,0.15540531583775777,0.813588547552539,0.026188886727580445,1764616757.8591697
