Motif_4_cliques,Motif_4_cliques_per_Cn4,Motif_4_cycles,Motif_4_cycles_per_Cn4,Motif_induced_connected_per_4set,Motif_square_clustering_proxy,Motif_triangle_edge_frac_ge2,Motif_triangle_edge_frac_zero,Motif_triangle_edge_incidence_mean,Motif_triangle_edge_incidence_median,Motif_triangle_edge_incidence_q90,Motif_triangle_edge_incidence_std,Motif_triangles,Motif_triangles_per_Cn3,Motif_wedges,Motif_wedges_per_max,Motif_5_cliques,Motif_5_cliques_per_Cn5,Motif_5_cycles,Motif_5_cycles_per_Cn5,Motif_5_cycles_per_Kn,Motif_induced5_g_0_5,Motif_induced5_g_0_5_per_Cn5,Motif_induced5_g_10_5,Motif_induced5_g_10_5_per_Cn5,Motif_induced5_g_11_5,Motif_induced5_g_11_5_per_Cn5,Motif_induced5_g_12_5,Motif_induced5_g_12_5_per_Cn5,Motif_induced5_g_13_5,Motif_induced5_g_13_5_per_Cn5,Motif_induced5_g_14_5,Motif_induced5_g_14_5_per_Cn5,Motif_induced5_g_15_5,Motif_induced5_g_15_5_per_Cn5,Motif_induced5_g_16_5,Motif_induced5_g_16_5_per_Cn5,Motif_induced5_g_17_5,Motif_induced5_g_17_5_per_Cn5,Motif_induced5_g_18_5,Motif_induced5_g_18_5_per_Cn5,Motif_induced5_g_1_5,Motif_induced5_g_1_5_per_Cn5,Motif_induced5_g_20_5,Motif_induced5_g_20_5_per_Cn5,Motif_induced5_g_2_5,Motif_induced5_g_2_5_per_Cn5,Motif_induced5_g_3_5,Motif_induced5_g_3_5_per_Cn5,Motif_induced5_g_4_5,Motif_induced5_g_4_5_per_Cn5,Motif_induced5_g_5_5,Motif_induced5_g_5_5_per_Cn5,Motif_induced5_g_6_5,Motif_induced5_g_6_5_per_Cn5,Motif_induced5_g_7_5,Motif_induced5_g_7_5_per_Cn5,Motif_induced5_g_8_5,Motif_induced5_g_8_5_per_Cn5,Motif_induced5_g_9_5,Motif_induced5_g_9_5_per_Cn5,Motif_induced_connected_per_5set,Motif_induced_g_1_4,Motif_induced_g_1_4_per_Cn4,Motif_induced_g_2_4,Motif_induced_g_2_4_per_Cn4,Motif_induced_g_3_4,Motif_induced_g_3_4_per_Cn4,Motif_induced_g_4_4,Motif_induced_g_4_4_per_Cn4,Motif_induced_g_5_4,Motif_induced_g_5_4_per_Cn4,Motif_induced_g_6_4,Motif_induced_g_6_4_per_Cn4,count
0,0.0,32,0.0319680319680319,0.1248751248751248,2.0,0.6666666666666666,0.0666666666666666,1.6,2.0,2.0,0.6110100926607787,16,0.0439560439560439,52,0.0476190476190476,0,0.0,59,0.0294705294705294,0.0294705294705294,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,1.0,0.0004995004995004,0.0,0.0,1.0,0.0004995004995004,4.0,0.0019980019980019,0.0,0.0,8.0,0.0039960039960039,1.0,0.0004995004995004,0.0,0.0,3.0,0.0014985014985014,3.0,0.0014985014985014,0.0,0.0,1.0,0.0004995004995004,3.0,0.0014985014985014,0.0134865134865134,53.0,0.0529470529470529,9.0,0.0089910089910089,12.0,0.0119880119880119,31.0,0.0309690309690309,20.0,0.0199800199800199,0.0,0.0,2
0,0.0,32,0.0319680319680319,0.1638361638361638,2.0,0.6774193548387096,0.032258064516129,1.6451612903225807,2.0,2.0,0.5417050201208602,17,0.0467032967032967,59,0.054029304029304,0,0.0,65,0.0324675324675324,0.0324675324675324,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,4.0,0.0019980019980019,0.0,0.0,8.0,0.0039960039960039,0.0,0.0,7.0,0.0034965034965034,3.0,0.0014985014985014,1.0,0.0004995004995004,1.0,0.0004995004995004,2.0,0.0009990009990009,2.0,0.0009990009990009,0.0169830169830169,74.0,0.0739260739260739,13.0,0.0129870129870129,11.0,0.0109890109890109,45.0,0.0449550449550449,21.0,0.0209790209790209,0.0,0.0,2
0,0.0,32,0.0319680319680319,0.1648351648351648,2.0,0.7096774193548387,0.064516129032258,1.6451612903225807,2.0,2.0,0.5982979674513358,17,0.0467032967032967,58,0.0531135531135531,0,0.0,58,0.0289710289710289,0.0289710289710289,0.0,0.0,1.0,0.0004995004995004,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,6.0,0.0029970029970029,0.0,0.0,11.0,0.0054945054945054,0.0,0.0,3.0,0.0014985014985014,7.0,0.0034965034965034,2.0,0.0009990009990009,0.0,0.0,2.0,0.0009990009990009,6.0,0.0029970029970029,0.0204795204795204,81.0,0.0809190809190809,14.0,0.0139860139860139,10.0,0.0099900099900099,38.0,0.0379620379620379,22.0,0.0219780219780219,0.0,0.0,2
0,0.0,32,0.0319680319680319,0.1678321678321678,2.0,0.7741935483870968,0.032258064516129,1.7419354838709675,2.0,2.0,0.5059479723018749,18,0.0494505494505494,57,0.0521978021978022,0,0.0,62,0.0309690309690309,0.0309690309690309,1.0,0.0004995004995004,0.0,0.0,3.0,0.0014985014985014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,1.0,0.0004995004995004,0.0,0.0,8.0,0.0039960039960039,2.0,0.0009990009990009,3.0,0.0014985014985014,6.0,0.0029970029970029,2.0,0.0009990009990009,2.0,0.0009990009990009,1.0,0.0004995004995004,2.0,0.0009990009990009,0.0164835164835164,79.0,0.0789210789210789,17.0,0.0169830169830169,8.0,0.0079920079920079,40.0,0.0399600399600399,24.0,0.0239760239760239,0.0,0.0,2
0,0.0,32,0.0319680319680319,0.1688311688311688,2.0,0.6451612903225806,0.0967741935483871,1.5483870967741935,2.0,2.0,0.6642342026443228,16,0.0439560439560439,60,0.0549450549450549,0,0.0,64,0.0319680319680319,0.0319680319680319,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,3.0,0.0014985014985014,0.0,0.0,13.0,0.0064935064935064,0.0,0.0,1.0,0.0004995004995004,6.0,0.0029970029970029,6.0,0.0029970029970029,0.0,0.0,1.0,0.0004995004995004,3.0,0.0014985014985014,0.0189810189810189,85.0,0.0849150849150849,14.0,0.0139860139860139,12.0,0.0119880119880119,38.0,0.0379620379620379,20.0,0.0199800199800199,0.0,0.0,2
0,0.0,32,0.0319680319680319,0.1698301698301698,2.0,0.6451612903225806,0.032258064516129,1.6451612903225807,2.0,2.0,0.5982979674513357,17,0.0467032967032967,59,0.054029304029304,0,0.0,63,0.0314685314685314,0.0314685314685314,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0019980019980019,1.0,0.0004995004995004,0.0,0.0,1.0,0.0004995004995004,6.0,0.0029970029970029,0.0,0.0,9.0,0.0044955044955044,2.0,0.0009990009990009,3.0,0.0014985014985014,8.0,0.0039960039960039,5.0,0.0024975024975024,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,0.0214785214785214,82.0,0.0819180819180819,14.0,0.0139860139860139,10.0,0.0099900099900099,42.0,0.0419580419580419,22.0,0.0219780219780219,0.0,0.0,2
0,0.0,32,0.0319680319680319,0.1708291708291708,2.0,0.6451612903225806,0.0967741935483871,1.5483870967741935,2.0,2.0,0.6642342026443228,16,0.0439560439560439,60,0.0549450549450549,0,0.0,65,0.0324675324675324,0.0324675324675324,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,1.0,0.0004995004995004,0.0,0.0,1.0,0.0004995004995004,8.0,0.0039960039960039,0.0,0.0,9.0,0.0044955044955044,0.0,0.0,3.0,0.0014985014985014,3.0,0.0014985014985014,2.0,0.0009990009990009,2.0,0.0009990009990009,1.0,0.0004995004995004,3.0,0.0014985014985014,0.0189810189810189,87.0,0.0869130869130869,15.0,0.0149850149850149,12.0,0.0119880119880119,37.0,0.0369630369630369,20.0,0.0199800199800199,0.0,0.0,2
0,0.0,32,0.0319680319680319,0.1718281718281718,2.0,0.7096774193548387,0.064516129032258,1.6451612903225807,2.0,2.0,0.5982979674513357,17,0.0467032967032967,59,0.054029304029304,0,0.0,60,0.0299700299700299,0.0299700299700299,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,4.0,0.0019980019980019,0.0,0.0,13.0,0.0064935064935064,0.0,0.0,1.0,0.0004995004995004,12.0,0.0059940059940059,3.0,0.0014985014985014,0.0,0.0,1.0,0.0004995004995004,3.0,0.0014985014985014,0.0199800199800199,84.0,0.0839160839160839,16.0,0.0159840159840159,10.0,0.0099900099900099,40.0,0.0399600399600399,22.0,0.0219780219780219,0.0,0.0,2
0,0.0,32,0.0319680319680319,0.1758241758241758,2.0,0.6451612903225806,0.0967741935483871,1.5483870967741935,2.0,2.0,0.6642342026443226,16,0.0439560439560439,61,0.0558608058608058,0,0.0,66,0.0329670329670329,0.0329670329670329,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,6.0,0.0029970029970029,0.0,0.0,8.0,0.0039960039960039,1.0,0.0004995004995004,2.0,0.0009990009990009,6.0,0.0029970029970029,4.0,0.0019980019980019,0.0,0.0,1.0,0.0004995004995004,1.0,0.0004995004995004,0.0179820179820179,88.0,0.0879120879120879,17.0,0.0169830169830169,12.0,0.0119880119880119,39.0,0.0389610389610389,20.0,0.0199800199800199,0.0,0.0,2
0,0.0,32,0.0319680319680319,0.1778221778221778,2.0,0.6774193548387096,0.1290322580645161,1.5483870967741935,2.0,2.0,0.7111421833886648,16,0.0439560439560439,61,0.0558608058608058,0,0.0,61,0.0304695304695304,0.0304695304695304,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,5.0,0.0024975024975024,0.0,0.0,9.0,0.0044955044955044,0.0,0.0,0.0,0.0,9.0,0.0044955044955044,3.0,0.0014985014985014,1.0,0.0004995004995004,2.0,0.0009990009990009,4.0,0.0019980019980019,0.0184815184815184,92.0,0.0919080919080919,19.0,0.0189810189810189,11.0,0.0109890109890109,35.0,0.0349650349650349,21.0,0.0209790209790209,0.0,0.0,2
0,0.0,31,0.0309690309690309,0.2197802197802197,2.0,0.625,0.03125,1.59375,2.0,2.0,0.5510997527671374,17,0.0467032967032967,68,0.0622710622710622,0,0.0,70,0.0349650349650349,0.0349650349650349,1.0,0.0004995004995004,0.0,0.0,3.0,0.0014985014985014,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,5.0,0.0024975024975024,0.0,0.0,7.0,0.0034965034965034,3.0,0.0014985014985014,4.0,0.0019980019980019,11.0,0.0054945054945054,6.0,0.0029970029970029,1.0,0.0004995004995004,4.0,0.0019980019980019,2.0,0.0009990009990009,0.0254745254745254,113.0,0.1128871128871128,21.0,0.0209790209790209,11.0,0.0109890109890109,55.0,0.0549450549450549,20.0,0.0199800199800199,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2037962037962038,2.0,0.65625,0.0625,1.59375,2.0,2.0,0.6051536478449089,17,0.0467032967032967,66,0.0604395604395604,0,0.0,74,0.0369630369630369,0.0369630369630369,1.0,0.0004995004995004,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,1.0,0.0004995004995004,0.0,0.0,2.0,0.0009990009990009,5.0,0.0024975024975024,0.0,0.0,12.0,0.0059940059940059,1.0,0.0004995004995004,3.0,0.0014985014985014,8.0,0.0039960039960039,1.0,0.0004995004995004,2.0,0.0009990009990009,2.0,0.0009990009990009,2.0,0.0009990009990009,0.0219780219780219,105.0,0.1048951048951049,17.0,0.0169830169830169,12.0,0.0119880119880119,49.0,0.0489510489510489,21.0,0.0209790209790209,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2047952047952048,2.0,0.65625,0.0625,1.59375,2.0,2.0,0.6051536478449089,17,0.0467032967032967,66,0.0604395604395604,0,0.0,74,0.0369630369630369,0.0369630369630369,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,2.0,0.0009990009990009,0.0,0.0,0.0,0.0,4.0,0.0019980019980019,0.0,0.0,14.0,0.0069930069930069,1.0,0.0004995004995004,1.0,0.0004995004995004,9.0,0.0044955044955044,6.0,0.0029970029970029,1.0,0.0004995004995004,2.0,0.0009990009990009,5.0,0.0024975024975024,0.0239760239760239,106.0,0.1058941058941058,18.0,0.0179820179820179,12.0,0.0119880119880119,48.0,0.0479520479520479,21.0,0.0209790209790209,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2057942057942058,2.0,0.6875,0.0,1.6875,2.0,2.0,0.4635124054434789,18,0.0494505494505494,66,0.0604395604395604,0,0.0,69,0.0344655344655344,0.0344655344655344,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,2.0,0.0009990009990009,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,0.0,0.0,12.0,0.0059940059940059,2.0,0.0009990009990009,2.0,0.0009990009990009,10.0,0.0049950049950049,3.0,0.0014985014985014,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,0.0194805194805194,96.0,0.0959040959040959,19.0,0.0189810189810189,11.0,0.0109890109890109,58.0,0.0579420579420579,22.0,0.0219780219780219,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2057942057942058,2.0,0.75,0.0625,1.6875,2.0,2.0,0.582961190818051,18,0.0494505494505494,65,0.0595238095238095,0,0.0,67,0.0334665334665334,0.0334665334665334,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,7.0,0.0034965034965034,0.0,0.0,10.0,0.0049950049950049,0.0,0.0,3.0,0.0014985014985014,11.0,0.0054945054945054,7.0,0.0034965034965034,1.0,0.0004995004995004,1.0,0.0004995004995004,5.0,0.0024975024975024,0.0239760239760239,105.0,0.1048951048951049,19.0,0.0189810189810189,9.0,0.0089910089910089,49.0,0.0489510489510489,24.0,0.0239760239760239,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2057942057942058,2.0,0.75,0.0625,1.6875,2.0,2.0,0.582961190818051,18,0.0494505494505494,65,0.0595238095238095,0,0.0,67,0.0334665334665334,0.0334665334665334,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,1.0,0.0004995004995004,0.0,0.0,2.0,0.0009990009990009,9.0,0.0044955044955044,0.0,0.0,15.0,0.0074925074925074,1.0,0.0004995004995004,3.0,0.0014985014985014,6.0,0.0029970029970029,3.0,0.0014985014985014,1.0,0.0004995004995004,0.0,0.0,4.0,0.0019980019980019,0.0244755244755244,105.0,0.1048951048951049,19.0,0.0189810189810189,9.0,0.0089910089910089,49.0,0.0489510489510489,24.0,0.0239760239760239,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2087912087912088,2.0,0.71875,0.03125,1.6875,2.0,2.0,0.5266343608235224,18,0.0494505494505494,66,0.0604395604395604,0,0.0,71,0.0354645354645354,0.0354645354645354,1.0,0.0004995004995004,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,1.0,0.0004995004995004,0.0,0.0,2.0,0.0009990009990009,7.0,0.0034965034965034,0.0,0.0,10.0,0.0049950049950049,2.0,0.0009990009990009,4.0,0.0019980019980019,7.0,0.0034965034965034,1.0,0.0004995004995004,2.0,0.0009990009990009,6.0,0.0029970029970029,1.0,0.0004995004995004,0.0229770229770229,101.0,0.1008991008991009,20.0,0.0199800199800199,10.0,0.0099900099900099,55.0,0.0549450549450549,23.0,0.0229770229770229,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2107892107892107,2.0,0.65625,0.0625,1.59375,2.0,2.0,0.6051536478449089,17,0.0467032967032967,67,0.0613553113553113,0,0.0,71,0.0354645354645354,0.0354645354645354,1.0,0.0004995004995004,0.0,0.0,2.0,0.0009990009990009,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,6.0,0.0029970029970029,0.0,0.0,10.0,0.0049950049950049,1.0,0.0004995004995004,6.0,0.0029970029970029,9.0,0.0044955044955044,1.0,0.0004995004995004,1.0,0.0004995004995004,1.0,0.0004995004995004,3.0,0.0014985014985014,0.0224775224775224,108.0,0.1078921078921078,21.0,0.0209790209790209,12.0,0.0119880119880119,49.0,0.0489510489510489,21.0,0.0209790209790209,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2107892107892107,2.0,0.65625,0.0625,1.59375,2.0,2.0,0.6051536478449089,17,0.0467032967032967,67,0.0613553113553113,0,0.0,73,0.0364635364635364,0.0364635364635364,0.0,0.0,1.0,0.0004995004995004,3.0,0.0014985014985014,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,4.0,0.0019980019980019,2.0,0.0009990009990009,0.0,0.0,0.0,0.0,8.0,0.0039960039960039,0.0,0.0,10.0,0.0049950049950049,5.0,0.0024975024975024,3.0,0.0014985014985014,8.0,0.0039960039960039,2.0,0.0009990009990009,1.0,0.0004995004995004,2.0,0.0009990009990009,2.0,0.0009990009990009,0.0259740259740259,108.0,0.1078921078921078,21.0,0.0209790209790209,12.0,0.0119880119880119,49.0,0.0489510489510489,21.0,0.0209790209790209,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2107892107892107,2.0,0.75,0.0625,1.6875,2.0,2.0,0.582961190818051,18,0.0494505494505494,65,0.0595238095238095,0,0.0,68,0.0339660339660339,0.0339660339660339,1.0,0.0004995004995004,0.0,0.0,2.0,0.0009990009990009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0029970029970029,0.0,0.0,13.0,0.0064935064935064,4.0,0.0019980019980019,1.0,0.0004995004995004,11.0,0.0054945054945054,4.0,0.0019980019980019,1.0,0.0004995004995004,3.0,0.0014985014985014,5.0,0.0024975024975024,0.0254745254745254,109.0,0.1088911088911089,22.0,0.0219780219780219,9.0,0.0089910089910089,47.0,0.0469530469530469,24.0,0.0239760239760239,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2187812187812187,2.0,0.75,0.0625,1.6875,2.0,2.0,0.582961190818051,18,0.0494505494505494,66,0.0604395604395604,0,0.0,70,0.0349650349650349,0.0349650349650349,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,9.0,0.0044955044955044,0.0,0.0,11.0,0.0054945054945054,2.0,0.0009990009990009,1.0,0.0004995004995004,9.0,0.0044955044955044,4.0,0.0019980019980019,0.0,0.0,2.0,0.0009990009990009,3.0,0.0014985014985014,0.0229770229770229,113.0,0.1128871128871128,25.0,0.0249750249750249,9.0,0.0089910089910089,48.0,0.0479520479520479,24.0,0.0239760239760239,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2247752247752247,2.0,0.59375,0.09375,1.5,2.0,2.0,0.6614378277661477,16,0.0439560439560439,70,0.0641025641025641,0,0.0,76,0.0379620379620379,0.0379620379620379,0.0,0.0,0.0,0.0,4.0,0.0019980019980019,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,10.0,0.0049950049950049,0.0,0.0,19.0,0.0094905094905094,3.0,0.0014985014985014,1.0,0.0004995004995004,6.0,0.0029970029970029,6.0,0.0029970029970029,2.0,0.0009990009990009,1.0,0.0004995004995004,3.0,0.0014985014985014,0.0284715284715284,118.0,0.1178821178821178,25.0,0.0249750249750249,14.0,0.0139860139860139,49.0,0.0489510489510489,19.0,0.0189810189810189,0.0,0.0,2
0,0.0,32,0.0319680319680319,0.2847152847152847,2.0,0.6363636363636364,0.0,1.6363636363636365,2.0,2.0,0.4810456929208346,18,0.0494505494505494,79,0.0723443223443223,0,0.0,87,0.0434565434565434,0.0434565434565434,2.0,0.0009990009990009,1.0,0.0004995004995004,2.0,0.0009990009990009,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0049950049950049,0.0,0.0,9.0,0.0044955044955044,7.0,0.0034965034965034,4.0,0.0019980019980019,12.0,0.0059940059940059,3.0,0.0014985014985014,2.0,0.0009990009990009,2.0,0.0009990009990009,5.0,0.0024975024975024,0.0309690309690309,138.0,0.1378621378621378,38.0,0.0379620379620379,11.0,0.0109890109890109,77.0,0.0769230769230769,21.0,0.0209790209790209,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2307692307692307,2.0,0.8181818181818182,0.0,1.818181818181818,2.0,2.0,0.385694607919935,20,0.0549450549450549,68,0.0622710622710622,0,0.0,74,0.0369630369630369,0.0369630369630369,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0039960039960039,0.0,0.0,11.0,0.0054945054945054,2.0,0.0009990009990009,4.0,0.0019980019980019,13.0,0.0064935064935064,3.0,0.0014985014985014,3.0,0.0014985014985014,3.0,0.0014985014985014,11.0,0.0054945054945054,0.0314685314685314,119.0,0.1188811188811188,16.0,0.0159840159840159,6.0,0.0059940059940059,63.0,0.0629370629370629,27.0,0.0269730269730269,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2377622377622377,2.0,0.7272727272727273,0.0,1.7272727272727273,2.0,2.0,0.4453617714151233,19,0.0521978021978022,70,0.0641025641025641,0,0.0,80,0.0399600399600399,0.0399600399600399,0.0,0.0,0.0,0.0,3.0,0.0014985014985014,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0019980019980019,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0024975024975024,0.0,0.0,15.0,0.0074925074925074,1.0,0.0004995004995004,4.0,0.0019980019980019,15.0,0.0074925074925074,5.0,0.0024975024975024,1.0,0.0004995004995004,4.0,0.0019980019980019,6.0,0.0029970029970029,0.0314685314685314,124.0,0.1238761238761238,18.0,0.0179820179820179,9.0,0.0089910089910089,63.0,0.0629370629370629,24.0,0.0239760239760239,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2417582417582417,2.0,0.7272727272727273,0.0,1.7272727272727273,2.0,2.0,0.4453617714151233,19,0.0521978021978022,71,0.065018315018315,0,0.0,77,0.0384615384615384,0.0384615384615384,0.0,0.0,3.0,0.0014985014985014,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0019980019980019,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,10.0,0.0049950049950049,0.0,0.0,13.0,0.0064935064935064,1.0,0.0004995004995004,4.0,0.0019980019980019,9.0,0.0044955044955044,6.0,0.0029970029970029,0.0,0.0,0.0,0.0,7.0,0.0034965034965034,0.0294705294705294,124.0,0.1238761238761238,21.0,0.0209790209790209,9.0,0.0089910089910089,64.0,0.0639360639360639,24.0,0.0239760239760239,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2417582417582417,2.0,0.7272727272727273,0.0,1.7272727272727273,2.0,2.0,0.4453617714151233,19,0.0521978021978022,71,0.065018315018315,0,0.0,83,0.0414585414585414,0.0414585414585414,0.0,0.0,1.0,0.0004995004995004,4.0,0.0019980019980019,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,12.0,0.0059940059940059,0.0,0.0,16.0,0.0079920079920079,0.0,0.0,6.0,0.0029970029970029,10.0,0.0049950049950049,2.0,0.0009990009990009,2.0,0.0009990009990009,2.0,0.0009990009990009,6.0,0.0029970029970029,0.0319680319680319,124.0,0.1238761238761238,21.0,0.0209790209790209,9.0,0.0089910089910089,64.0,0.0639360639360639,24.0,0.0239760239760239,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2607392607392607,2.0,0.7272727272727273,0.0,1.7272727272727273,2.0,2.0,0.4453617714151233,19,0.0521978021978022,74,0.0677655677655677,0,0.0,81,0.0404595404595404,0.0404595404595404,2.0,0.0009990009990009,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0019980019980019,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,8.0,0.0039960039960039,0.0,0.0,18.0,0.0089910089910089,6.0,0.0029970029970029,2.0,0.0009990009990009,12.0,0.0059940059940059,4.0,0.0019980019980019,1.0,0.0004995004995004,2.0,0.0009990009990009,4.0,0.0019980019980019,0.0324675324675324,128.0,0.1278721278721278,31.0,0.0309690309690309,9.0,0.0089910089910089,69.0,0.0689310689310689,24.0,0.0239760239760239,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2607392607392607,2.0,0.7272727272727273,0.0,1.7272727272727273,2.0,2.0,0.4453617714151233,19,0.0521978021978022,74,0.0677655677655677,0,0.0,83,0.0414585414585414,0.0414585414585414,1.0,0.0004995004995004,2.0,0.0009990009990009,5.0,0.0024975024975024,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0009990009990009,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,10.0,0.0049950049950049,0.0,0.0,16.0,0.0079920079920079,2.0,0.0009990009990009,2.0,0.0009990009990009,9.0,0.0044955044955044,7.0,0.0034965034965034,1.0,0.0004995004995004,2.0,0.0009990009990009,8.0,0.0039960039960039,0.0339660339660339,128.0,0.1278721278721278,31.0,0.0309690309690309,9.0,0.0089910089910089,69.0,0.0689310689310689,24.0,0.0239760239760239,0.0,0.0,2
0,0.0,33,0.0329670329670329,0.2687312687312687,2.0,0.6666666666666666,0.0303030303030303,1.6363636363636365,2.0,2.0,0.5403804393977881,18,0.0494505494505494,76,0.0695970695970696,0,0.0,87,0.0434565434565434,0.0434565434565434,0.0,0.0,1.0,0.0004995004995004,5.0,0.0024975024975024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004995004995004,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0039960039960039,0.0,0.0,14.0,0.0069930069930069,1.0,0.0004995004995004,4.0,0.0019980019980019,14.0,0.0069930069930069,3.0,0.0014985014985014,2.0,0.0009990009990009,4.0,0.0019980019980019,8.0,0.0039960039960039,0.0324675324675324,138.0,0.1378621378621378,32.0,0.0319680319680319,11.0,0.0109890109890109,66.0,0.0659340659340659,22.0,0.0219780219780219,0.0,0.0,2
