n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.8782660782676658,0.0006090855098997648,1764624630.5503051
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.8770588078496975,0.000592830556034529,1764624678.0109751
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.8672832125233416,0.001624248705785321,1764624875.1634974
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.8804251702645374,0.0006940905560723501,1764624907.3320565
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.8719072939777446,0.0010050285546648243,1764625027.448702
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.8670681554726756,0.0007309295719305406,1764625067.799768
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.8780767505441421,0.0005667923667120312,1764625102.3870106
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.8804739017930234,0.0008123626765790216,1764625127.4518936
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.871737188352186,0.0008170786511873351,1764625229.255711
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.8786566552179004,0.00031304534473866136,1764625375.581948
459,6,0.08885217287643322,0.989246674403753,0.6812944879180575,3.9376413255388556,0.019844484585710424,0.8819902110451142,0.0002956096107210262,1764625435.358021
945,7,0.18853257931097753,0.6051169117335788,0.9098534560452611,4.0718684234708,0.4788066547364557,0.8689278363442006,0.0016985303065533209,1764625598.9852781
277,11,0.2579228216683566,0.9999018903468502,0.8523336072617484,3.6908736611365116,4.721356598703316,0.8755106043909107,0.0005388195342625954,1764625677.1670942
757,3,0.06797705263754943,0.9860497422947142,0.8156781691814429,2.2692893658641293,3.5676040327234744,0.8717152996496672,0.0006415022485016498,1764625744.6563559
57,10,0.1734649156610462,0.6745420127869567,0.7984371245334727,1.7763228576901682,0.43896381438858667,0.878732369810556,0.0004614761377951658,1764625762.0760112
459,7,0.05291162520309016,0.7989027616776401,0.8596623715965844,0.0452214876078011,0.09535361549733447,0.881680274697661,0.0008291831419960295,1764625830.613675
190,11,0.0390649539187631,0.7305007029279774,0.8910762363379856,0.0,9.43791125995726,0.8819435766771548,0.000730468770082963,1764625882.3212025
75,4,0.11863328240404383,0.9707108546928593,0.9919324532732443,4.949328094730046,0.19795838052162337,0.858512107784656,0.0010627596735255282,1764625895.704358
805,12,0.28986000317148286,1.0,0.6,0.0,7.426420906732454,0.8750212665966377,0.0005355356144004431,1764626065.7027733
626,12,0.16412318013052954,0.9322017604796466,1.0,0.0,1.8145232139369314,0.8772392110416393,0.0005910588534688721,1764626219.8326354
