n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.8324645518196956,0.006141142059021168,1764618410.4223754
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.8383010799355587,0.007986809081187733,1764618413.7360473
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.8342424154298074,0.006328621214192656,1764618427.557206
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.8472271197336247,0.006781138793965162,1764618432.1335106
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.8402185375025845,0.005148800241455449,1764618440.8649702
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.8432943642486984,0.008238380332013295,1764618443.808759
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.84762588066147,0.006678079075514702,1764618447.4279008
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.8445944446974556,0.005893882337741206,1764618451.1522768
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.8366914376403145,0.00716223195298326,1764618460.175385
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.8404261234262422,0.005341923162164692,1764618475.2406518
67,3,0.01240505973697853,0.8237906380441219,0.7402648518185037,1.065060019948659,9.115417438707857,0.8281437931428467,0.005823058582283437,1764618476.622371
71,8,0.11203941287119061,0.6695827883534347,0.6767309544938012,4.862880081010801,0.07994743899906177,0.8441606497629163,0.007252859394239584,1764618478.7251394
63,11,0.12416574319556051,0.7441264452303027,0.8405499660709829,0.01050591280214175,2.1123204657234234,0.8444975551398783,0.004218744789419225,1764618482.0466025
974,3,0.13258177014389366,0.9562502502216259,0.6464182686616258,3.320924308141949,1.754926845156132,0.8413628306885317,0.007151217259807055,1764618487.6715229
952,12,0.05040893426753737,0.797887561447782,0.8458686460455567,0.5358135188065195,6.47408054324098,0.8455394515868975,0.005796295062814226,1764618521.4731128
69,4,0.16292043108382917,0.7639957531335637,0.6092999648282855,2.759958397588001,3.9915143798892028,0.8411218770693025,0.008191537933806196,1764618522.9505951
76,12,0.043479081403089356,0.8091235336479877,0.9308558950101293,0.294958668186669,0.8977527224109251,0.847632636555297,0.005961372355731483,1764618528.3591945
73,12,0.2631722473542395,0.9703265197272973,0.7711976744583209,1.0677078562843854,6.871079786897594,0.8447236667002034,0.00691037626030935,1764618532.3772986
430,12,0.01,0.6926439536644179,0.9616733120577783,4.741749227212563,2.9926602142832253,0.8482201258665792,0.006551777689369996,1764618548.951013
972,4,0.0140087773131891,0.6572634203413782,0.7708882227831568,4.713361529808494,2.7476900463112464,0.8450400826998873,0.00846720707074838,1764618556.0741644
