Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,sample_index
-0.027178256,-0.73093724,-0.26738307,0.07109385,0.67409074,-0.08044064,-0.14034083,-0.18810277,-0.06217386,-0.2257487,16
0.02518357,1.9110419,0.030403683,0.018347144,0.026685447,0.054954257,0.12526675,0.17663777,0.2343119,0.14113878,17
0.022265173,-0.7534207,-0.088230416,-0.19915196,-0.30077553,-0.050068397,-0.24492005,-0.30509722,-0.091024436,0.042188484,18
0.01669516,-1.2827146,-0.11148358,-0.14112143,-0.23714799,-0.009674454,-0.22163193,0.0148625355,-0.046609655,0.01227502,19
-0.017625744,-1.0643816,-0.2202288,-0.3014216,0.33799395,0.08490519,-0.02266039,-0.10493056,-0.09559214,-0.05780672,20
-0.011904305,-0.57476723,-0.1038243,-0.03208845,0.114527404,-0.03713942,-0.051699325,0.023547245,-0.087193556,0.15772676,21
-0.107977405,0.6259798,-0.31814405,0.22458611,-0.048368104,-0.014579317,-0.10511556,-0.0023403126,-0.14870048,-0.13214782,22
-0.015927382,-0.46904328,-0.077723786,-0.097233616,-0.2851957,-0.030168729,-0.069568515,0.016041901,-0.021515561,0.11642919,23
0.04531324,1.3140191,-0.0608338,0.039162166,0.065260924,0.067935206,0.19570126,0.20083664,0.10431024,0.007465737,24
-0.02104967,-0.6095201,-0.58749527,-0.028768217,-0.06595996,0.11696756,0.2061783,0.061933775,-0.07444786,0.0861131,25
-0.035911754,-0.56118244,-0.21101594,-0.019595245,-0.14766428,-0.057839938,-0.16477357,0.09074814,-0.017802093,-0.11335471,26
-0.037163634,-1.522682,1.1611954,-0.22219431,-0.251798,-0.027317114,-0.15226856,-0.17624538,-0.15631594,-0.1303149,27
-0.016378587,-2.9131527,-0.20034021,-0.12066054,-0.12453826,-0.052641153,-0.13631625,-0.13690352,-0.08398863,0.07678008,28
0.03423605,-0.042198677,-0.25231743,-0.024929967,-0.33604783,-0.03408457,-0.15556677,0.063397914,-0.0010994688,0.028360106,29
0.023588255,1.1080217,-0.0073693343,-0.023064211,-0.0418159,0.0329648,0.13912627,0.35083157,0.03504753,-0.037050597,30
0.00640908,-1.0094047,-0.0894868,0.01138251,-0.25849804,-0.081288874,-0.14557858,0.10887021,-0.08188906,-0.21554819,31
0.008172327,-0.11273579,0.9825217,-0.17190063,0.28816137,-0.02959604,-0.045616046,0.049535558,0.086324155,-0.03862496,32
0.036381193,1.7202691,0.08202822,0.027132042,0.017292192,0.07224179,0.2524831,-0.21004131,0.40460044,0.11102758,33
0.004492412,0.4890941,0.2902467,0.2808234,0.06076425,-0.0047106124,-0.010615032,0.0633515,-0.066886745,-0.10604055,34
-0.009390819,-0.35297203,-0.1429216,0.043457437,0.35437357,-0.08790041,-0.024530707,0.009765,0.013928726,-0.18249364,35
0.04657654,0.83567846,-0.09465077,0.023331836,-0.14295338,0.02746314,-0.034243688,0.2048791,0.08117617,0.005073364,36
0.031202277,-2.6396062,-0.27252784,-0.08563977,-0.00019953518,0.1337081,-0.009875708,-0.117922164,-0.035820886,-0.056774613,37
0.028056633,-1.0316552,-0.07642695,0.64485776,0.1787556,0.121894926,-0.025777288,-0.060927507,-0.027490146,-0.18767588,38
-0.02240247,-1.5191374,-0.15559006,-0.058351945,-0.064559504,0.00048616473,0.123955175,-0.032199383,0.5717232,0.023346357,39
-0.042993445,0.66890526,-0.12384095,0.024851333,-0.13054995,0.016272178,-0.048003335,0.090223394,-0.09187844,0.16719803,40
0.04444597,1.6978285,0.13786182,-0.005317509,-0.02428222,0.029900467,0.55521274,0.07941376,0.69006926,0.18972942,41
-0.02204502,-0.5815186,-0.2608641,-0.07958365,0.18020706,-0.049455304,-0.09770692,-0.2319501,-0.043809623,-0.041032594,42
-0.0034157317,-1.3632778,-0.34407094,-0.26130038,-0.14673086,0.03975265,-0.21354426,0.041880727,-0.037652068,-0.047596842,43
-0.04838461,-1.5716513,-0.27567637,-0.28604743,-0.12966697,-0.01422494,-0.19831489,0.056438394,-0.05715044,-0.19619286,44
-0.0517185,1.5919755,-0.024756987,-0.17898464,-0.16471402,0.014643434,0.08736264,0.14009719,0.0021329126,0.024366198,45
-0.013133044,-2.338864,0.09776038,-0.20662394,0.016571887,-0.0769434,-0.09369286,-0.06447057,-0.077578895,-0.12027819,46
0.003855137,-0.1413126,0.05381964,0.26085177,-0.30110866,0.0067994357,0.047671955,-0.20546713,-0.09861889,-0.14935677,47
0.20793673,-0.67983603,-0.07206084,0.005119462,0.01985461,0.008579703,0.047629077,0.010374954,-0.099020205,-0.12069056,48
-0.035687134,-2.056976,-0.2758897,-0.076982774,-0.24212572,-0.05414923,-0.13218683,-0.20868409,-0.035715103,-0.016742757,49
0.013317872,-0.40187725,0.16992904,-0.41447648,-0.10789486,0.04657045,-0.098759614,-0.13532087,-0.23599553,-0.08637261,50
-0.03137112,-0.8912202,-0.43078202,-0.17389221,-0.17247084,-0.01014602,-0.3229463,0.075577244,0.004753474,0.1484836,51
0.049033992,1.0956824,-0.14604278,-0.19389455,-0.035677347,0.05387258,-0.1169067,0.13757777,-0.085563175,0.10261358,52
-0.04878807,-0.4607308,-0.1766509,-0.13317926,0.018031867,-0.0073863203,-0.052129366,-0.062473573,-0.08428443,-0.000846103,53
0.018613605,0.7484279,0.081782274,-0.058338754,0.1799458,-0.15030679,0.01728375,0.10782911,0.08042271,-0.09620107,54
0.041621327,2.058867,0.08631417,-0.010375579,0.0070969258,0.046516106,0.33655104,0.31483734,0.56902856,0.17197378,55
0.0176419,0.346679,-0.14553578,0.08681059,0.16355652,0.07452242,-0.04150994,-0.0031921363,0.017831335,0.21425378,56
-0.0046773283,-0.51641136,-0.3867537,-0.03424943,0.16281708,-0.011384419,0.052418947,-0.009884577,0.03900827,0.07241594,57
0.031057479,1.9176506,0.09122027,-0.02748226,-0.04702806,0.057668623,0.120118745,0.1640084,-0.0074563054,0.053011455,58
0.04367354,1.0303873,0.16940624,-0.0146062765,-0.031913783,0.02972912,-0.09597154,-0.0232628,0.18004823,0.15922663,59
0.137421,-3.0494475,-0.08026388,0.0041775843,-0.020339185,-0.027653268,-0.06874823,-0.09913048,-0.02995008,-0.10142395,60
-0.043062367,-0.15372895,0.24597704,0.09987845,-0.0027449448,0.12103281,0.043839723,-0.13922957,-0.2695645,-0.109350085,61
0.02578988,-0.85815907,-0.4393092,-0.22340657,-0.13660525,-0.076126225,-0.1169592,0.11589425,-0.087733544,0.23411557,62
-0.021309568,-3.1558878,-0.25664753,-0.1764254,0.021545708,-0.05391706,-0.01837939,-0.021781351,-0.061112925,-0.09155882,63
-0.034961272,-0.306915,-0.24967948,-0.016450334,-0.077395886,0.0016116713,0.033905804,0.09255054,-0.081319585,0.025034297,64
-0.15964814,0.7868226,-0.06815051,-0.055907402,-0.12717532,0.102514334,0.0789913,-0.10959983,0.45741314,-0.016439373,65
0.026694668,0.97912943,0.3447197,0.42924577,-0.18324824,0.0007064948,-0.057446856,-0.13943703,0.007523454,0.24857219,66
-0.045112763,0.55421764,-0.18987106,0.014500428,-0.068485625,0.048981994,0.39504462,0.16599739,-0.061330874,-0.08827482,67
0.013903389,-0.8660817,-0.060897756,-0.190198,0.07852202,0.04178197,-0.07274665,-0.06797051,-0.17610869,-0.18358348,68
-0.034222677,-0.119844116,-0.019921893,0.08888727,-0.4115967,-0.11975911,-0.00080148026,-0.3225629,-0.061087567,-0.20427,69
0.009529412,0.9604879,-0.10106483,0.14510852,-0.061973855,0.057246633,-0.054243576,-0.2459993,0.11895232,0.11152531,70
-0.001431368,-2.5341072,-0.24701792,-0.16971092,0.02160584,-0.027673276,0.15392594,0.015522862,-0.08125228,-0.16738261,71
-0.031999636,-0.00928398,-0.27471992,-0.04635535,-0.12603027,-0.03846816,-0.09833598,-0.031042421,0.12825121,-0.04799717,72
0.046347156,0.8680495,0.15610221,-0.26400983,0.20738633,0.03511797,-0.13212708,0.006399561,-0.046075642,0.085012175,73
0.07489214,-1.8925364,-0.09415411,-0.03298844,-0.025103994,-0.04757304,0.09842911,-0.010984472,-0.065927364,0.12127616,74
0.032350954,0.32160482,-0.1149234,0.101485714,-0.011130359,0.12332503,0.047417726,0.09142287,-0.06808915,0.10350083,75
0.013187089,1.084869,0.1637799,0.035901558,0.11102905,-0.028025955,0.055132832,0.13760526,0.00219823,0.006691873,76
-0.015375691,0.10880866,0.069271855,-0.23047215,-0.051164437,0.040440805,0.31652048,0.091935225,-0.006144917,-0.09177224,77
0.03513426,-0.3071854,-0.0888,-0.10643903,-0.03195109,-0.07237511,0.02829396,-0.066795304,-0.12964,-0.035814434,78
0.011872719,0.91858983,0.4221486,-0.10571693,-0.06980368,0.06988721,-0.052352127,-0.05035662,0.12120849,-0.15378222,79
0.08035661,1.5075316,0.09771056,-0.01349858,-0.14625476,0.021548502,-0.031606797,-0.07708926,0.39334643,0.14501236,80
0.0050525037,-2.5792873,-0.2713475,-0.15110302,-0.1398599,-0.07806589,-0.0029758224,-0.17963497,-0.094870545,0.010142007,81
-0.024223309,-1.5963631,-0.3471226,-0.033171717,-0.07815196,0.099719994,0.1726645,0.018974515,0.107277185,-0.024591558,82
0.02774081,-0.7872395,-0.04899038,-0.126462,-0.34862253,-0.038173184,-0.21599136,0.03962991,-0.027284607,-0.15767603,83
0.023200478,-2.8573253,-0.042425074,0.12746301,0.2477414,-0.07648272,-0.045467306,-0.0065040425,-0.08709274,0.020314189,84
0.055276513,0.45475325,0.134147,-0.025427055,-0.14573182,0.04433864,0.029584847,-0.015808519,0.009594825,0.2009352,85
-0.014908117,-0.19416703,0.9893619,0.056456678,0.28009725,-0.020459464,-0.022565981,-0.078405134,0.16941774,-0.102973156,86
0.022073213,1.5209174,0.15626219,0.12176848,-0.12249162,0.0022344375,-0.3084076,0.02200547,0.18394925,0.12236674,87
-0.042228248,-1.1413357,0.004402595,0.24041371,0.48162287,-0.097086444,-0.09597083,-0.11200677,-0.08850163,-0.1965556,88
-0.08555194,-0.18523346,-0.5996684,-0.056173906,-0.0036655557,-0.030543862,0.064422935,-0.024700755,-0.14467221,-0.02608154,89
-0.003748263,0.39399943,-0.15290475,0.017628482,-0.07428994,0.02486163,0.31991047,0.001409245,-0.026923057,0.016368829,90
0.002526963,0.85439944,0.24756843,0.74647856,0.08342219,-0.03482712,-0.0555438,-0.017261885,0.07377675,-0.05110256,91
-0.0107819615,-1.3579435,-0.15522,-0.10403907,0.11762223,0.022181675,-0.05179911,-0.0029483621,-0.050294828,-0.21310443,92
-0.0013285148,-0.56864524,-0.43840355,-0.099082306,-0.1712766,-0.013826823,-0.16424155,0.06693079,-0.005823525,-0.1490586,93
0.0069167316,-0.19346778,-0.20437773,0.015648069,0.10082038,-0.01582799,0.32405835,0.056941994,-0.01372077,-0.12099252,94
0.056632485,1.5343285,0.26207194,-0.0052202414,0.067188114,0.048978116,0.19912381,0.09567328,0.6700114,0.046667755,95
-0.08008829,-0.20380187,-0.33326885,-0.3174518,-0.109891295,-0.024555065,-0.15711896,0.057511926,-0.024842441,0.1157987,96
-0.052450012,0.38135555,0.08288593,0.17267513,0.2387029,-0.013532554,-0.053332034,-0.15145119,-0.09751832,-0.215945,97
-0.020932252,-2.7795162,0.3687085,-0.12950769,-0.16828057,-0.058304098,-0.12596917,-0.12508194,-0.023570057,-0.058483604,98
0.015744107,-0.38086727,0.29408172,-0.35756138,0.46924037,0.006279909,-0.020118983,-0.009227117,-0.09700961,0.12788652,99
-0.017322142,-2.5801888,-0.124382325,-0.08992432,-0.24467836,-0.08114884,-0.10987191,-0.17561671,-0.10485858,-0.14601299,100
-0.051437985,0.58436143,-0.041328426,-0.091160975,0.18029706,-0.09050288,-0.05129615,-0.14782627,-0.082164906,0.021928595,101
0.38778636,-2.7796416,-0.19089088,-0.15625244,-0.106439866,-0.065385744,-0.11291417,-0.024663597,-0.02882929,-0.074415185,102
-0.08015543,0.7419685,0.10980975,0.6663561,0.1286265,-0.04225674,0.01681838,0.045620535,0.046221852,0.009067921,103
0.030766996,-0.5526502,-0.0421717,0.33968887,-0.07299814,-0.16869502,-0.0049823495,-0.23216608,0.012214529,-0.1717471,104
-0.056789882,-0.13792636,-0.46925753,-0.038624804,-0.10731498,-0.0017465404,0.081707045,0.068328604,-0.10588555,-0.05025916,105
0.10207406,-0.3694492,-0.06428767,0.021084948,0.12378278,-0.051268186,-0.034247834,0.097059995,0.112800986,-0.042888578,106
0.09199213,-2.9618335,-0.22228473,-0.029937923,0.22151391,-0.058964904,-0.11256233,-0.065624736,-0.10455014,-0.12881024,107
-0.07509816,0.84481734,-0.095529206,-0.13694018,-0.06447109,0.12298743,-0.06763782,-0.24847771,0.2250054,-0.008620321,108
0.05831995,1.4233409,0.020356435,0.19741258,-0.10497601,0.11364402,0.090448506,-0.09818894,0.13932623,0.15141897,109
-0.024943443,-2.7881074,-0.33240625,-0.15617247,-0.021623459,-0.055578552,0.13564746,-0.016506134,-0.10884783,-0.04116537,110
-0.011609164,0.29553422,-0.0007324991,-0.3938767,-0.0745202,-0.02312172,-0.065283515,0.07214903,-0.06769559,-0.014546074,111
-0.014567704,-1.0375957,-0.024014737,-0.26001638,0.015733624,-0.014868461,-0.07612079,0.041159138,-0.057482593,-0.1272945,112
0.064380564,-2.0486884,-0.26589507,-0.005697694,-0.24438272,-0.06428747,-0.093346655,-0.0018820219,0.041982125,-0.07576207,113
-0.018832099,-2.0439036,-0.33605313,-0.18474929,-0.19626151,-0.067701675,-0.18613854,-0.003889807,-0.07810482,0.014235824,114
0.0024101431,0.4517775,0.15910403,0.28801027,0.287426,0.034204796,0.0024771946,0.012991628,0.016431578,-0.11682559,115
-0.053669613,-0.65199727,-0.2040695,0.20163657,-0.055337667,-0.04777304,-0.13655785,-0.01687231,-0.06823091,-0.28752556,116
0.03495094,0.4640873,0.30759788,0.72738826,0.22350377,0.01669193,-0.101971984,0.043073323,0.0942902,0.028984513,117
0.032976188,1.456998,0.023251621,-0.14751458,0.09629138,0.04995981,-0.13979928,-0.027460111,-0.30340305,0.021339979,118
-0.057322297,0.36066553,0.18057606,-0.012886601,0.021333242,0.024800895,0.20751111,0.032370057,0.024292257,-0.059194032,119
-0.04274924,-0.5109693,-0.48143265,0.0012099769,-0.03384005,-0.0683948,-0.008335493,-0.07919479,-0.050448786,-0.1067112,120
0.023627972,0.85880697,0.124739245,-0.20672204,0.30442163,-0.10799902,0.032013338,0.08470763,0.011806574,-0.022760522,121
0.0005496396,0.8756607,-0.2312847,-0.12158794,-0.12274194,0.023908146,-0.08018855,-0.111258514,0.46767804,-0.0046926076,122
-0.014604574,-0.5648365,-0.15215187,-0.07619959,-0.24026614,-0.013196262,-0.15630555,0.10929964,-0.019023601,-0.18878418,123
-0.00290641,1.9672444,0.059839945,0.029742397,-0.10007029,0.054553974,0.0830327,0.4239058,0.22365195,0.07703873,124
0.026206821,1.900791,0.10763774,0.3180875,-0.080574796,-0.12148115,-0.053368654,-0.06254314,0.22124346,0.16962805,125
0.019307666,0.9179367,0.45296147,0.12312023,0.043700777,-0.12787284,-0.07509244,-0.10881257,-0.021930803,-0.032785412,126
0.06638893,0.7676496,0.029725267,-0.07302172,0.01590351,0.114894345,-0.11711143,0.034252174,-0.084516875,0.10484961,127
0.041522678,1.3659424,0.047897995,0.020706164,0.043826174,0.04881873,0.5495609,0.33189854,-0.042851716,0.19136381,128
0.044467263,0.87357503,0.049794946,-0.040571094,0.11497872,0.024039712,-0.17260824,-0.10841363,-0.09515345,0.01631058,129
0.010670489,-0.06672782,-0.17235297,0.32261786,0.063142546,-0.009833618,-0.019578155,0.069361195,-0.084417365,-0.0033678915,130
-0.03381589,-2.2506428,-0.3013332,-0.17314075,0.04853631,-0.053892415,-0.19714513,0.0067499443,0.051248837,-0.12401559,131
-0.0116090225,-1.7642356,0.52532285,-0.12707329,-0.08435055,0.003548097,-0.07004383,-0.120355025,-0.25628722,0.010641471,132
-0.056078617,-0.38203478,-0.6272094,-0.09098181,-0.030426271,-0.01452057,0.24179924,-0.058815487,-0.1324773,-0.06765526,133
-0.004542629,-0.7225318,-0.14278267,-0.25991488,-0.012415141,-0.07425342,0.22882842,0.01981812,-0.09344269,-0.2045035,134
-0.021828728,0.865309,-0.095578656,0.021664437,-0.040175196,0.051750652,0.14164956,0.16994654,0.44459325,0.08977466,135
0.027741047,1.6611811,0.082361564,0.017385233,0.06880042,-0.056021195,0.43634224,0.082277544,0.23602982,-0.08499352,136
0.05427143,1.4730092,0.0148372,0.025375655,-0.041592546,0.07464693,0.29751378,0.39483818,-0.028142247,0.0122039905,137
-0.017763585,-3.0225666,-0.28381422,-0.115283914,-0.087728105,0.037499063,-0.13660912,0.046605296,-0.08390334,-0.08196704,138
0.041004583,-1.1211908,-0.16235338,0.043673396,-0.09222261,-0.00674662,0.48001716,0.045360196,-0.021731708,0.05485886,139
-0.03143504,-1.625286,-0.37412405,-0.07739329,-0.08874679,-0.025755709,0.13544089,-0.0070469724,0.107076146,-0.008319926,140
0.05345694,1.8317436,0.1694573,0.018902626,-0.0016972772,0.039109685,-0.020572243,-0.010945173,0.6475819,0.1459215,141
0.0021998608,-1.5383995,-0.41462842,-0.04625787,-0.15932229,-0.10615229,-0.05163759,0.00019002051,-0.079831034,-0.219625,142
0.0006603507,-3.1071756,-0.32143173,-0.15756105,0.03193186,-0.064081,-0.0951945,-0.0021047194,-0.05607796,-0.099655434,143
-0.043759905,-0.32743087,0.23433045,0.20674103,0.13717277,-0.0102783125,-0.10333102,-0.1883779,-0.27740332,-0.120889105,144
0.030406468,0.86022156,0.35603735,0.1744325,-0.09069425,0.022406641,0.008936856,-0.09193921,-0.07234018,0.22500914,145
0.03401101,0.9625595,0.008676913,-0.031718392,0.05144651,-0.07374832,0.1963608,0.12126101,0.13158362,-0.024687698,146
0.03765226,1.3819255,0.10760807,-0.067277834,-0.022109011,-0.110002555,0.65590006,0.12992655,0.24368154,0.34732297,147
0.08588327,-0.7080586,-0.11339893,-0.08790323,-0.007338246,0.0058391136,-0.09416728,0.10513761,-0.015756201,-0.12343377,148
0.06649598,1.1185559,0.03127528,0.4622661,-0.2186016,0.005775038,-0.045520905,-0.035950225,-0.16477315,0.11933222,149
0.02868003,-0.0024889275,-0.3816998,-0.17614204,-0.12509032,0.06731217,-0.23015875,0.0815191,0.024607683,-0.061381493,150
-0.035974238,-2.7143595,-0.29818955,-0.19890527,0.006649442,-0.018932857,-0.08234265,-0.0015631791,-0.070630684,-0.08486186,151
-0.046758767,0.042452786,0.5047981,-0.0695657,-0.20019698,0.035797402,-0.12821423,-0.23610276,0.03980206,0.090090856,152
-0.03606079,1.4560972,0.10220372,0.09676253,-0.083688766,0.057160646,-0.077828795,0.067553595,0.222384,0.0014412582,153
-0.05944321,1.8342242,0.12822033,-0.023341144,-0.10184125,0.047482118,0.54850686,0.1591457,0.046542462,0.02071915,154
0.086567126,-0.07992098,-0.06959354,0.47042075,0.33023304,0.15315314,0.012745567,0.04365847,-0.08641625,0.18176468,155
-0.043822583,-0.42399216,-0.016497774,-0.32194364,0.39516953,-0.09001944,-0.06854714,0.011368314,-0.16367826,-0.120343715,156
-0.06893673,0.75479597,-0.07778485,0.0020982123,0.2912614,0.057670735,-0.052388903,-0.2064129,-0.08865602,0.1402921,157
0.041139714,1.0086905,0.13355128,-0.03450893,0.012578349,0.026554994,0.15678398,-0.13119051,0.64679027,0.3279884,158
0.00045430806,-2.222362,-0.069937564,-0.079810746,0.013981133,-0.07211905,0.06949703,0.00917893,-0.14488807,-0.054769654,159
-0.013434335,-3.2080817,-0.2542629,-0.043255694,0.24395342,-0.008653388,-0.09505951,-0.06692834,-0.093833454,-0.04983798,160
-0.037113857,-2.1154711,-0.40836692,-0.061041646,0.03671312,-0.06826095,-0.09208906,0.0029116387,-0.042526778,-0.15574247,161
-0.01345596,-2.986739,-0.27743462,-0.1426324,-0.023218889,-0.069504924,-0.02498612,-0.1433154,-0.05525169,-0.090978496,162
-0.029599482,-2.1197014,-0.21925093,-0.10775671,0.059335753,-0.035512015,-0.115915395,0.053134806,-0.006480119,-0.09141821,163
0.039762378,0.9678447,0.42297,-0.010569368,-0.31508502,0.027860718,-0.07304728,-0.17136866,0.022586174,0.02350182,164
-0.013015206,-2.6973274,-0.20127285,0.040297754,0.05125897,-0.022058627,-0.054048747,-0.0695995,-0.03759457,-0.027930269,165
0.029004088,1.9194831,0.07617904,-0.004143648,-0.14446922,-0.04184942,0.4298263,0.17014208,0.024631076,0.17399706,166
-0.040466942,-0.3531774,-0.10910579,-0.37468627,0.07666864,-0.040699698,-0.09663689,-0.00616482,-0.14850882,-0.0005273104,167
0.015010464,0.5194177,0.16970697,0.23853403,0.1618691,0.03187436,-0.0032538667,0.13922146,0.011259226,-0.061596807,168
0.0077065043,0.6387192,0.4992002,0.117646724,-0.118115924,-0.0508229,-0.01876711,0.023172066,0.09764249,0.097284295,169
-0.016534895,-3.150152,-0.20955236,0.15399949,-0.049351413,-0.052923776,-0.08941116,-0.09015297,-0.033217974,-0.0677494,170
-0.05877654,-0.24942702,-0.10408823,-0.25693998,0.20326358,-0.0237582,-0.060797364,-0.33243564,-0.07787988,-0.08256323,171
-0.03338449,1.2691697,0.04362558,0.1461451,-0.105851136,0.031587586,-0.52618545,0.2304006,0.09260445,0.07087264,172
-0.031548638,-0.12998019,-0.43539953,-0.043197043,-0.09579464,0.10355986,0.17918749,-0.03354585,-0.10383829,-0.13711745,173
-0.041180316,-2.238912,-0.27023217,-0.10497657,-0.16418308,-0.06313706,-0.25724846,0.10876461,-0.06369202,-0.07941545,174
0.013009633,0.5229256,0.16363874,0.7158418,0.19417863,0.060005493,-0.12451233,0.021773754,0.016498813,-0.004093098,175
-0.013006678,-3.186845,-0.3013511,-0.0921635,0.13467602,-0.05604944,-0.11747757,-0.018183319,-0.102156505,-0.070332445,176
0.04852619,0.3062234,0.15213951,0.08934678,0.42417854,0.029474765,0.003095754,-0.055608094,-0.03869671,-0.094393164,177
-0.05310336,-0.2004015,-0.39898834,-0.16108693,-0.12326221,0.10634664,-0.327416,0.055478092,-0.037884735,0.011503181,178
-0.06631759,-0.4611556,-0.036236484,0.07107423,-0.050999843,-0.12712333,-0.094903275,0.02239674,-0.06884993,-0.11415263,179
0.06960746,0.3905555,0.05170633,0.36861634,0.0030038322,-0.0908927,-0.05443081,-0.035269625,-0.07406673,0.18701111,180
-0.006375432,-1.5942576,-0.24330328,0.70075583,-0.16490695,0.038538728,-0.0976072,-0.11380252,-0.095777676,-0.20567375,181
0.062625915,-0.21422595,0.053431313,0.07758115,-0.26194215,0.013440107,-0.013066918,0.14239751,-0.007265387,0.061924268,182
-0.017862922,0.15329845,0.47769675,-0.050270487,-0.348126,-0.046671756,-0.13463995,-0.31675345,-0.0063331146,-0.18994488,183
0.016154906,1.9370878,-0.06698452,-0.015964298,0.07139708,-0.062175326,-0.044280313,0.2957347,0.22661148,-0.09421318,184
0.068333335,-0.028014055,0.5410444,-0.046712928,0.42993537,-0.024217112,0.013987883,-0.0072551696,-0.25463837,0.011486825,185
-0.124905325,1.2153293,0.07095801,0.024554426,0.021814132,0.080488384,0.3727746,-0.12108185,-0.46547627,0.09632111,186
-0.023757067,-0.8040833,-0.66031003,-0.17259891,-0.0071627325,-0.051690847,0.22759871,-0.07674382,-0.09264979,-0.13722178,187
0.10471,-0.15786289,-0.044575978,0.08182168,0.05059299,-0.049579468,-0.0074750464,0.11928423,0.005993637,-0.1480944,188
-0.00092404406,0.6168654,-0.17271589,-0.029653598,0.20381047,-0.0009446149,-0.11866671,-0.08000208,-0.13629468,-0.08327785,189
-0.00883244,-2.567617,-0.09814045,-0.26777834,-0.17737451,-0.06607549,-0.13353175,0.03959617,-0.036525443,-0.106178805,190
0.0060097002,-0.6722828,-0.49523374,-0.053825658,-0.22425367,-0.043091465,-0.19168408,0.089332335,-0.04828944,-0.113086425,191
0.008527223,-0.49619865,-0.26386648,0.03688263,-0.10754764,-0.030037943,0.32279205,-0.020871375,0.12686852,0.23331739,192
-0.039188586,-1.6126229,-0.3140999,-0.29678684,0.06553482,-0.05196417,-0.16737135,-0.012800954,-0.059738606,-0.061885875,193
-0.050500236,-0.44601515,-0.08737797,-0.19474122,-0.02675231,-0.05082141,-0.22157566,0.11050591,-0.055596214,0.1394559,194
0.016155837,0.47391522,0.42856297,0.27175766,0.22102883,-0.022139965,-0.013687322,0.023339828,0.060304027,-0.07273431,195
0.045489617,1.969919,0.10018038,0.079341136,-0.056745246,0.07062587,0.44887722,0.13783818,0.33713555,0.018472288,196
-0.026587466,-2.4209569,-0.3488289,-0.089751974,-0.074585415,-0.06857855,0.012447567,-0.053733878,-0.09716595,-0.14352651,197
0.005801977,0.66243297,0.14765342,0.027160654,0.58767176,0.008675208,0.020602088,-0.13148071,0.0047360156,0.020440886,198
0.0060783452,-2.5068574,-0.043340918,0.25505248,0.39566526,-0.09409215,-0.07921958,-0.00091562717,-0.0796639,-0.1418385,199
0.066358455,-0.72396946,-0.06435311,0.51147366,0.1192478,-0.061162587,-0.028976906,-0.19402531,0.015230999,-0.119622655,200
