n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,6,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.9997491581800291,4.592488919658672,0.795,0.30182776545573137,1761419402.7252638
367,5,0.19875765715516736,0.6225646316108401,0.88879950890673,9.385527090157504,0.007787658410143285,0.5,0.0,1761419403.021514
993,13,0.18737941654160148,0.6028265220878869,0.6092249700165663,5.247746602583892,3.998609717152556,0.5,0.0,1761419403.817842
94,20,0.07750368872478823,0.6362425738131283,0.847354403733235,3.8246199126716283,9.832308858067885,0.6799999999999999,0.2227105745132009,1761419403.915521
493,18,0.20728918619045614,0.7801997007878172,0.6053059844639466,9.42201755684853,5.632882178455394,0.5,0.0,1761419404.3286772
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,6.09996657782621,8.331949117361646,0.5,0.0,1761419404.67245
215,10,0.06284846545853807,0.9021445641270611,0.7700623497964979,2.079416628681889,5.677003278199916,0.79,0.2615339366124404,1761419404.97792
80,17,0.14042869867723207,0.7580600944007259,0.9706635463175177,7.27271995856421,3.2654076880583545,0.5,0.0,1761419405.063348
592,12,0.2887398870613113,0.9378135394712607,0.8989280440549523,5.3969213238907985,5.8675116566384835,0.5,0.0,1761419405.555017
967,13,0.09003976278653758,0.718509402281633,0.666106775625201,0.15636406741193934,4.234014807063698,0.73,0.37629775444453556,1761419406.503529
50,9,0.14644161550468357,0.7995949923219614,1.0,1.4121162006182544,10.0,0.79,0.2615339366124404,1761419406.677359
1000,9,0.3,1.0,0.7680593600325797,1.5687410775424901,0.0,0.845,0.18330302779823363,1761419407.458019
441,17,0.3,1.0,0.6713805037517648,2.2463114144268075,0.0,0.805,0.26000000000000006,1761419407.9773052
1000,20,0.3,0.6,0.9912697909529272,1.8580678768422194,8.509212646138648,0.75,0.2932575659723036,1761419408.982375
838,17,0.09820355952634706,0.9947300617617788,0.6576303202844764,1.1979474681308775,1.7128213482904653,0.8425,0.18500000000000003,1761419409.920235
195,12,0.15862061171050826,1.0,0.8627507158029137,1.3450280394183955,0.0,0.82,0.18601075237738274,1761419410.184911
50,20,0.2823805888072343,1.0,0.8468674291385152,0.0,9.450344993088036,0.78,0.2580697580112788,1761419410.376935
1000,20,0.3,1.0,0.8501397247666893,1.3042866430226958,10.0,0.82,0.18601075237738274,1761419411.372962
653,11,0.1390333429588914,0.9936685735373305,0.8649355464908703,0.20414064595326273,0.02931010784438019,0.76,0.2956349099818897,1761419412.1548538
1000,9,0.056748649484033395,1.0,0.6,1.5794589519405031,0.0,0.82,0.18601075237738274,1761419413.07123
