loop,colset,n_features,auc,auc_mean,oof_auc_train,oof_auc_train_mean,average_precision,uniqueness_ratio,n_rows,n_unique_rows,duplicate_rows,holdout_auc
9,motifs_eig_centrality,98,0.9273598872960455,0.9275102824753952,0.92075806296048,0.9208022554370737,0.8940639631792283,1.0,13972,13972,0,0.9252139158445398
9,motifs_eig,84,0.8997185801881209,0.8997799850528893,0.8927372111109604,0.892671207145343,0.8570986334302851,0.9974234182651016,13972,13936,36,0.898460358371456
9,motifs,74,0.8622329039494101,0.8623435143767184,0.8608116194100381,0.8608565493226832,0.8110731200951324,0.9974234182651016,13972,13936,36,0.8566891330538493
9,eig,10,0.8519240467473497,0.8519272872195087,0.84804591296788,0.8482201258665792,0.7940429130856419,0.9974234182651016,13972,13936,36,0.8471109940101438
