Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,sample_index
0.07801036,0.31374958,0.36639383,-0.0008179665,-0.028639883,-0.27166915,-0.07558795,-0.0061288727,-0.019418959,-0.09289064,16
0.0046990328,0.38564017,-0.10354106,0.07624074,-0.009237961,0.1781832,-0.13501133,0.25312462,0.0060373754,-0.0148840835,17
0.050174743,-0.4403816,0.34664443,-0.021120187,0.097691916,-0.19841179,-0.092609994,-0.15016423,-0.000648709,0.049509753,18
0.0675255,0.3516602,0.38287747,0.09597078,0.008631067,0.16140285,-0.11178029,0.011330967,0.03622553,-0.0048208246,19
-0.21601413,0.26793316,-0.35896778,0.03669015,0.017173111,0.12034695,0.20722923,0.1558319,0.119398765,-0.0013453967,20
-0.21064217,0.056069493,-0.44671816,0.035881963,-0.039078984,0.13342367,-0.073994845,0.14404899,0.15013033,0.022126995,21
0.008529445,0.07490492,-0.119057834,0.058762867,0.016123379,0.18485862,-0.12619744,-0.006567195,0.030667862,0.051924095,22
-0.05431976,-0.63585544,-0.28600973,0.03882445,-0.016697403,-0.27912077,-0.08189753,-0.027052946,0.00787502,-0.0039278558,23
-0.080590956,-0.5267321,0.015222343,-0.056543622,-0.04644159,-0.24276312,-0.110587016,-0.1870967,-0.042293377,0.03384574,24
0.041290402,-0.47284105,0.054269176,0.052085783,0.010460379,0.19420458,-0.1107172,-0.00471035,-0.0008701645,0.02020245,25
-0.009958707,-0.68485594,0.34797433,0.056536242,-0.056218807,-0.24416932,-0.0911673,-0.18959667,-0.005435029,-0.123242036,26
0.047436435,0.06358096,-0.42346036,0.030345751,0.038774934,0.15102397,0.21873173,0.22341894,0.102386296,0.0061914558,27
-0.06351518,-0.48516604,-0.44537616,-0.0067477305,0.022782214,-0.080550045,0.13256127,0.05454395,-0.024207486,-0.030901935,28
-0.040714018,-0.2179077,-0.48641503,0.005899708,0.019243073,0.13795042,-0.13421646,-0.060577355,0.11179337,-0.02222384,29
0.018997215,-0.520657,-0.19865105,0.022351786,-0.048528094,-0.061461966,-0.11317967,-0.018563427,-0.008621778,-0.12318674,30
-0.11172282,-0.46330124,-0.19694413,0.074914925,-0.05611498,-0.07406963,-0.11804539,-0.017574951,-0.03675902,0.0063848477,31
-0.009467024,-0.5104566,-0.19933479,0.08739097,-0.047137495,-0.05779696,-0.10484516,0.139684,0.022330608,0.025358506,32
0.049487542,0.34246683,-0.14552319,-0.016728088,0.017680157,0.15307489,0.20548704,-0.030656409,0.10704705,0.005962977,33
0.026720088,-0.41634977,0.33791652,-0.032031223,0.07419007,0.14438395,-0.0965598,-0.18648012,0.00091804005,-0.14449334,34
0.03697746,0.53394413,-0.33708227,0.012050858,0.044213492,0.1263461,0.20842786,0.042062696,0.093737975,0.017852033,35
0.0023156563,0.55765903,-0.2900985,-0.005288126,0.06751694,0.1725408,0.25954974,-0.03858717,-0.018776074,0.051881243,36
0.029086478,0.32058844,-0.14962393,-0.009132515,0.038512107,0.1975489,-0.10767437,0.006253766,0.022666113,0.0717092,37
0.045362268,0.2649772,0.35048953,-0.017805098,-0.034405753,0.16126029,-0.11954236,-0.13099098,0.017932829,-0.14682107,38
0.09979329,0.34016922,0.32629308,0.019580208,-0.018464625,0.13328102,0.1459823,0.016430091,0.046569545,0.044418663,39
0.04753052,0.3880256,-0.08507696,-0.023701563,0.012341048,0.12641247,0.20089199,-0.039618935,-0.061245576,0.045951962,40
0.023452353,0.3238638,-0.4529258,-0.045434635,0.031754572,0.18396637,-0.1462309,-0.040787928,0.11757108,0.04788557,41
0.061173946,0.38468096,-0.17359197,0.0049551744,0.057500444,0.1424886,0.26981226,-0.0145881735,0.019574232,0.05115752,42
0.07288584,0.55684,-0.15370904,0.0034574617,0.046108734,0.16487746,0.25667518,0.049717292,0.091594234,0.054050725,43
0.10745584,0.35508516,0.35376242,-0.006981871,-0.031144507,-0.09606989,-0.09419195,0.044467848,0.052717086,0.08291855,44
0.031868704,0.34773773,0.33834407,-0.02068861,0.011582566,-0.03792411,-0.09909231,0.039333,0.036475956,-0.12295266,45
0.0535213,0.069545284,-0.41680598,0.050244544,0.03961626,0.14452924,0.21078366,0.2142415,0.09078629,0.023009982,46
0.029614996,-0.31269747,-0.008597956,0.1002663,0.01761518,0.013562482,0.2456477,-0.019578066,-0.014757939,0.041034017,47
0.008825089,-0.35064596,-0.4690342,0.017737973,0.029965103,-0.009440803,0.18489823,0.20282726,0.017781848,0.039251383,48
-0.0008220896,0.51593333,-0.028797653,0.011434061,0.04023827,0.1268669,0.20565337,0.17558771,0.06599132,0.026494958,49
-0.05432601,0.49804157,-0.0044518067,0.0028251347,0.06100679,0.15232618,0.23908053,0.17930926,-0.025454216,0.06251379,50
0.05578568,0.5107837,-0.02239706,-0.07654977,-0.026205106,0.23361225,-0.092493035,0.23139365,0.019173142,0.069719635,51
0.015720364,0.308914,0.26671013,-0.025419252,0.018098159,0.11815328,-0.046295498,0.025133966,-0.031750463,-0.13633339,52
-0.15401162,0.4211323,0.15517311,-0.03687955,-0.018403554,0.12819532,0.17648016,0.07974798,-0.039611816,0.032902803,53
-0.029956855,0.44047436,0.17702596,0.016934153,-0.017532434,0.12992287,0.15251994,0.09336447,0.053800263,0.034928754,54
0.03864542,0.32982713,-0.3750956,0.0054924414,0.027657494,0.13639992,0.02566424,0.15404731,0.10429679,0.06130111,55
0.032142457,0.31018335,-0.45772088,-0.039243154,0.026446015,0.122072734,0.03065541,0.18141371,-0.034535445,-0.08895233,56
0.019554049,0.2642483,-0.15595241,-0.048019223,-0.044607233,0.13790558,-0.14775014,-0.011818759,-0.029195962,-0.11410631,57
0.080340825,0.5256236,-0.38152063,0.02016382,0.027428214,0.153651,0.22100005,0.14522256,0.09740451,0.066309005,58
-0.04488478,0.5099962,-0.026558928,0.040827416,0.016771898,0.17166178,0.2372117,0.14251487,0.089250766,0.068607375,59
0.028756764,-0.33248854,-0.12982416,0.0889729,-0.05799413,-0.082465716,-0.116191305,0.2672603,0.039253537,0.04516633,60
0.10253868,0.34447846,0.12166298,0.09868445,-0.004582852,0.20326613,0.15424396,-0.002749644,0.049383715,0.04721513,61
0.07763561,0.5404102,-0.07020824,0.023749333,0.046108734,0.148226,0.23268168,0.18991064,0.06599132,0.058618065,62
0.0788035,0.55296475,-0.03525991,-0.013672678,0.06604366,0.15448678,0.20900859,0.21320352,-0.010886201,0.058202192,63
0.011327831,0.31723055,-0.13490339,-0.047899935,0.04688394,0.16536199,-0.013939077,-0.16846012,-0.013142256,-0.100740016,64
-0.11351727,0.4543464,0.27972877,-0.005099908,0.060148723,0.16878156,-0.04232648,0.013979091,0.038298868,0.06543149,65
0.097200066,0.30195397,0.42678228,0.008922146,0.030602317,0.09712944,-0.09818575,-0.13417658,0.028843254,0.06616439,66
-0.07589388,0.337269,-0.11311051,-0.05959102,0.058251735,0.091021836,-0.111898676,-0.0087961145,0.016297653,0.04937329,67
0.08323238,0.50549805,0.030557275,-0.009350887,0.05642885,0.16538374,0.21929461,0.18808118,-0.036189325,0.058647726,68
0.0692222,0.56654733,-0.08045644,-0.0058524916,0.02351274,0.17899753,0.29078385,0.21246873,-0.015111399,0.08051825,69
0.0877476,0.32138512,0.4096517,0.0060319947,-0.00033491733,0.17918953,-0.10007027,-0.11342258,0.06231051,0.087677255,70
-0.0099149635,0.40161413,0.011888003,-0.13614973,-0.037320144,0.1846963,-0.1668781,-0.0026422816,-0.03969544,0.061475925,71
0.04657919,0.5484634,-0.032284,0.0021696268,0.044213492,0.130438,0.20009042,0.06561938,0.08851123,0.014261084,72
0.020943038,0.5404621,-0.033669416,0.017208429,0.04758201,0.12959656,0.26766694,0.0015411044,0.10806901,0.013555678,73
-0.054611422,-0.39122495,0.31863713,-0.05028209,0.0018890906,0.11912302,-0.082035445,-0.1808946,-0.007837022,-0.08369279,74
0.0561401,0.36378706,0.35492483,0.024626482,0.009684449,0.102909066,-0.027024783,0.03121126,0.03554474,-0.14929113,75
0.07288584,0.5483589,-0.013683756,0.019889345,0.021971978,0.13286258,0.24833778,0.068313524,0.09721554,0.054976564,76
-0.20950705,0.4615042,-0.112942174,-0.079533115,0.009183013,0.06788402,-0.15806349,-0.017687416,-0.069814175,0.028120093,77
-0.102357455,0.3168076,0.28488523,-0.091605596,-0.017108072,0.16764057,-0.10435349,-0.15391845,0.07524172,0.06859122,78
0.050003998,-0.3733309,0.32709104,-0.07136649,-0.03394135,-0.24555045,-0.05589609,-0.16595954,0.00025706366,-0.03419663,79
0.043701995,-0.3147173,-0.37845916,0.062183283,0.07829883,-0.18512769,0.19378865,0.19953135,0.13872425,-0.0034752374,80
0.012744747,-0.52715284,-0.17256574,0.027718855,0.058278482,-0.19385207,0.19917883,-0.029359683,-0.01516627,-0.023477592,81
0.035378717,0.574982,-0.04945356,0.08487966,0.05862529,0.16437446,0.25946975,0.07332506,-0.038848937,-0.016850345,82
0.057602372,0.5394541,0.14166014,0.021274602,-0.0038779688,0.19375315,0.27225828,-0.010611063,-0.059386194,-0.0067659556,83
0.029623501,0.11782177,0.28293166,-0.056449145,0.046111632,-0.2594369,-0.0958041,-0.15614615,0.029529553,0.054637026,84
-0.06200542,0.46178955,0.081367716,-0.025771635,-0.059425734,-0.3618962,0.15837833,-0.0065279915,0.010114276,-0.0030118565,85
-0.011106838,-0.6563051,0.26934168,-0.06644697,-0.059937365,-0.28696218,-0.08390659,-0.17609099,-0.1009736,-0.108162135,86
-0.07832365,0.44013184,0.21678138,0.0916967,-0.012215361,0.1699488,0.18199174,0.015747925,0.034732297,-0.004098003,87
0.036915958,-0.5104574,0.5388478,0.07606142,-0.0165147,-0.19897757,-0.06579682,-0.1330461,-0.09602427,-0.014693841,88
0.006717777,0.31101215,0.3525705,0.10202107,-0.023290023,0.18785655,0.1552053,0.017982591,0.05257602,0.08934325,89
0.019663764,-0.50113547,-0.13933773,0.081404544,0.07841868,-0.21961679,-0.101785004,0.15650131,-0.004636515,-0.057542406,90
-0.18945539,0.48071495,-0.032583352,0.025851086,0.025780022,0.13809516,0.25913087,0.07446917,0.04027933,-0.027355215,91
0.06912506,0.46715313,0.33069992,-0.036205713,0.022385135,-0.2909094,-0.106735915,0.015992997,0.044622235,0.027583754,92
0.03930503,0.29883963,-0.40266636,0.04265894,0.013398967,0.14482488,-0.13211231,0.19071719,0.14289494,0.020787882,93
0.009831479,-0.4839268,-0.13708833,-0.026960801,-0.028972797,0.07600925,-0.105634846,-0.010601016,0.20433637,0.047491994,94
-0.03898807,-0.62946206,-0.197078,-0.07298565,-0.050552223,-0.2930522,-0.10205251,-0.2078636,-0.10549444,-0.021524668,95
0.07771401,0.4758331,0.1979314,0.065875314,-0.017188776,0.19106713,0.12305829,0.15699229,0.042140312,0.0009466666,96
0.073244505,0.33615077,0.25163755,0.079761185,-0.0055602146,0.18462108,-0.123770766,0.005989896,0.043923892,-0.0120068975,97
-0.12572391,0.2830451,0.2114582,-0.04607585,-0.041167837,0.029975858,-0.100590736,0.02624527,0.033314027,-0.11923025,98
0.02069317,-0.26525384,0.5159214,-0.03260039,-0.03587992,-0.26260203,-0.08159664,-0.14069763,-0.09218759,-0.09689302,99
0.029986884,0.40625682,0.27798545,0.089267485,-0.035280082,-0.26979262,-0.13038525,0.11694315,0.052889768,0.05323419,100
-0.0746174,0.5571355,-0.054682583,0.032286596,-0.040581893,-0.27926713,0.23593207,-0.01085223,0.028039565,-0.007271679,101
-0.05587065,0.2957573,0.3501412,0.08677832,0.03817455,-0.27166706,-0.10047409,-0.15785713,0.026148874,-0.013646929,102
0.032810006,0.48040667,0.32514685,0.010074128,0.030651785,0.1565915,-0.13179503,0.025560126,-0.01635421,-0.022424627,103
-0.010973507,0.35614148,-0.046002455,0.05055578,-0.030446395,0.1875214,0.20242146,0.20787783,0.089250766,-0.013186361,104
-0.09622775,0.3214229,-0.077983476,-0.047821753,-0.030017374,0.15803447,-0.06510851,0.09278741,-0.054318607,-0.14774741,105
-0.21251073,0.29509205,0.23787433,0.08375966,0.0025935504,0.1526512,-0.11649788,0.0016426959,0.0045298124,0.032352246,106
-0.018988231,-0.17183784,0.34807017,0.069345646,-0.044874888,-0.2081409,-0.0728376,0.0908116,0.062482003,0.056428313,107
0.06326189,0.37439877,0.31870967,0.10650071,-0.022946367,0.20172384,0.12935853,0.024704473,0.037675798,0.069910824,108
-0.0805016,0.30766624,-0.10142845,0.00043455043,-0.03358485,0.17951629,0.1921267,0.033434235,0.0006820187,-0.015412447,109
0.04253624,-0.16009182,0.46641153,0.06267532,-0.0165147,-0.2268435,-0.06807701,0.021614838,0.019522324,-0.052389696,110
0.01642794,-0.51881474,0.49015558,0.06504567,-0.024321748,-0.2671887,-0.07260754,-0.13136473,-0.092801146,-0.03506051,111
-0.0004366266,-0.68307805,-0.49937385,-0.062076848,-0.07077545,-0.09638247,-0.10656866,-0.06596464,0.02004221,-0.093399234,112
0.01510204,-0.66107243,-0.26454931,0.04318131,0.081358254,-0.14826095,-0.09702454,0.009052884,-0.024157487,-0.03098786,113
0.0007124264,-0.6481727,-0.51364326,0.017807016,0.051990096,-0.19042131,-0.12809779,-0.0676232,-0.036303855,0.0037758034,114
0.033289082,-0.41821796,-0.52065384,-0.047156524,0.07564826,0.13007402,-0.13002324,-0.041629028,-0.0068040546,-0.12129149,115
0.05579118,0.34667587,-0.3715728,-0.011595944,0.023043573,0.13058974,0.24846761,0.16656028,0.09740451,0.04974586,116
-0.040503822,-0.33552924,-0.16554162,-0.044486027,-0.03698864,0.16792627,-0.112903394,-0.2045848,-0.015901081,-0.15315086,117
0.00664186,-0.5406336,-0.19415075,-0.008179117,-0.06974372,-0.25534567,-0.103991926,-0.20026869,-0.102062054,-0.014211629,118
-0.1716616,0.23049462,-0.122911125,-0.03353058,-0.03909648,0.14736053,-0.15441106,0.009086067,-0.04210314,-0.022768592,119
-0.011811796,0.36132666,-0.09760168,-0.01616204,-0.037320144,0.1875968,-0.080950476,0.08574896,0.029309988,0.0652753,120
0.047489047,-0.22724852,0.39468268,0.016899774,-0.018039584,0.15757489,-0.09291086,-0.15494171,0.08509949,-0.14156282,121
-0.007813311,-0.48175097,0.25139776,-0.051023144,-0.037011515,-0.20011689,-0.08268028,-0.18115911,-0.09935994,-0.049617603,122
0.05765061,0.09991329,-0.15239355,0.0007087106,-0.042574022,0.18671364,-0.14885178,0.11437649,-0.023903104,0.06606551,123
0.037768014,-0.60173994,-0.18164477,-0.048458606,-0.05605128,-0.29679963,-0.11624572,-0.162053,0.06353305,0.05873376,124
0.032565497,-0.6234885,0.3076113,-0.058898263,-0.03718168,-0.27889225,-0.065339096,-0.1829624,-0.10481028,-0.03488061,125
-0.04200532,0.4409375,0.21680431,0.054611187,0.053727668,0.1572848,0.20631205,0.13394137,-0.011486308,0.006986553,126
0.09656775,0.29209483,0.39057854,-0.027162502,0.03897415,0.14779064,-0.098681636,-0.1409445,-0.07065287,-0.084101446,127
0.021546192,0.42489898,0.25169152,-0.021576377,0.027824573,0.14248586,-0.12539671,0.17263624,-0.022890164,-0.14669143,128
0.049761456,0.27955833,0.35526657,-0.07851236,-0.0022658983,0.1432461,-0.09672071,-0.14409699,-0.07500452,-0.14941509,129
-0.024300385,0.47512728,0.19936752,-0.011296004,0.061659776,0.15835162,0.12801343,-0.13221319,0.057683002,0.061211124,130
-0.08017206,0.49561197,-0.008764696,-0.0073387013,0.06100679,0.17009944,0.23908053,0.19315264,-0.025454216,0.030520624,131
0.06919024,0.5376744,-0.018602494,-0.0043900553,0.017002588,0.1737199,0.25282216,0.20986304,-0.041928172,0.017031955,132
-0.05199838,0.40549335,0.15109754,-0.04709492,0.032503825,0.15078454,0.18398154,0.055492423,-0.05181703,-0.07597711,133
0.03193416,0.293321,0.27857983,-0.12465751,-0.0048643295,0.15812136,-0.10825219,0.01748007,0.03707289,-0.16013934,134
0.06567666,-0.25372875,0.2648095,0.02230897,-0.05842143,-0.1577926,-0.07646696,0.029628124,0.059327647,-0.0599756,135
0.05740393,0.5057934,-0.013430275,-0.14265038,-0.027799292,0.19347967,0.22516817,0.21509644,0.038020648,0.06966291,136
0.070652895,-0.19166239,0.37924042,-0.07764759,0.11201996,-0.13145152,-0.06276934,0.0028331687,0.053158443,-0.0050515817,137
-0.22072849,0.4320546,-0.02483461,-0.1012551,-0.014856469,0.16234834,0.21188927,0.20633464,-0.038515657,-0.0723246,138
-0.041788504,0.47893286,0.24627538,-0.011311572,0.04825522,0.15030584,-0.052095693,0.00011564442,-0.051294543,0.03751244,139
0.0006406759,-0.7409836,-0.2789469,-0.064694606,-0.057202082,-0.3441922,-0.11612499,-0.19481112,-0.089653455,0.037762575,140
0.04918047,-0.6200714,0.25529453,-0.052566465,0.08855232,-0.2060475,-0.07718319,-0.18631312,-0.005435029,-0.014020003,141
-0.037334923,-0.6288651,-0.42389202,0.007516255,-0.041039012,-0.24285924,-0.12092557,-0.13623314,0.03170652,-0.007006944,142
-0.04634813,-0.6090505,-0.44536617,0.01019419,0.06305614,-0.26029003,-0.1181178,-0.16103974,-0.065825135,-0.010929853,143
0.003899726,-0.676585,-0.2968684,-0.044739462,0.10251078,-0.15909827,-0.118028395,-0.2125677,0.002585989,-0.09279086,144
0.0017181338,-0.64380765,-0.51085865,0.014326802,0.05768204,-0.19618233,-0.11889051,-0.1610961,-0.0035264227,-0.000206355,145
-0.014733205,-0.6565459,-0.48069152,-0.052227605,-0.060948577,-0.29207513,-0.13002327,-0.15566644,-0.048478637,0.023941971,146
-0.027693238,-0.6732987,-0.4769889,-0.045129124,-0.06353208,-0.25259387,-0.10313774,-0.16901547,-0.004993928,-0.05444026,147
-0.00088391826,-0.5442794,-0.20600826,-0.046231195,-0.07298404,-0.25742036,-0.12433377,-0.18272406,0.05151262,-0.09408961,148
0.051170707,-0.42653152,0.3500624,-0.03190016,-0.02759973,0.063100114,-0.09065401,0.02619581,0.019461166,-0.11818362,149
-0.014062315,-0.7300328,-0.06637069,-0.003670924,-0.05114385,-0.29897925,-0.14161243,-0.0108432155,-0.0003624186,0.017072333,150
-0.010574974,-0.5457326,-0.19093871,-0.004580174,-0.05611498,0.054107398,-0.1057696,-0.016484182,-0.0053133555,-0.012802149,151
0.01135249,-0.40407053,0.36916152,-0.054505423,0.07112757,-0.22078551,-0.06040771,0.03810874,0.016540598,-0.0030654315,152
-0.0252647,0.22782114,-0.44534785,0.08633685,-0.032371454,0.1697026,-0.12532866,0.21785428,0.115013964,-0.0009282816,153
0.006186295,-0.53174317,-0.2200153,0.025416454,-0.059573554,-0.29377165,-0.13141972,0.020799888,0.037841056,-0.050079327,154
0.013377201,-0.5111829,-0.17236409,0.07360003,0.010440448,0.23339207,-0.13534877,-0.01996633,0.03695277,-0.0015741163,155
-0.050953716,-0.62821937,0.018523183,-0.05925459,0.092966385,-0.26197955,-0.09910957,-0.19645563,-0.09723376,0.0064820945,156
0.014216886,-0.46068954,0.55206513,-0.008971987,-0.030174784,-0.26878825,-0.07171727,-0.13518189,0.003350988,-0.010843283,157
0.026834076,-0.46240884,0.07556227,0.02242079,0.10978872,-0.17391342,-0.08362481,-0.0041510947,0.0033229832,0.016112037,158
0.0117845135,-0.53434664,-0.170205,0.0035020183,-0.01575562,0.23413722,-0.13534877,-0.034659483,0.03652925,-0.049711972,159
0.006959427,-0.56598276,-0.5203355,0.053273305,-0.032006983,-0.27384806,-0.12148011,-0.047671765,0.019580286,-0.03244522,160
0.011155412,-0.7233821,-0.31057867,-0.055077698,-0.046612155,-0.32529336,-0.12446946,-0.19170968,-0.04362863,-0.0006174892,161
-0.0130255995,-0.653507,-0.5334645,0.08280196,-0.06643424,-0.20029366,-0.103190556,-0.039977126,0.013106884,-0.07084201,162
0.013045666,-0.67061067,-0.24437986,0.021723976,0.07860316,-0.20597543,-0.10727931,-0.20840344,-0.04509613,-0.0004843301,163
