n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,6,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.9997491581800291,4.592488919658672,0.8162862390135117,0.03998317572818767,1761423493.4491231
367,5,0.19875765715516736,0.6225646316108401,0.88879950890673,9.385527090157504,0.007787658410143285,0.799163715072806,0.03924446802958377,1761423493.81024
993,13,0.18737941654160148,0.6028265220878869,0.6092249700165663,5.247746602583892,3.998609717152556,0.8418863964318509,0.050960846046121895,1761423494.840959
94,20,0.07750368872478823,0.6362425738131283,0.847354403733235,3.8246199126716283,9.832308858067885,0.8297651843106388,0.02780845694748774,1761423495.1229272
493,18,0.20728918619045614,0.7801997007878172,0.6053059844639466,9.42201755684853,5.632882178455394,0.8006952643316281,0.04380853262747382,1761423495.619534
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,6.09996657782621,8.331949117361646,0.8226420044601863,0.03191551282228499,1761423496.207663
215,10,0.06284846545853807,0.9021445641270611,0.7700623497964979,2.079416628681889,5.677003278199916,0.8285583103764921,0.02867981850041148,1761423496.904759
80,17,0.14042869867723207,0.7580600944007259,0.9706635463175177,7.27271995856421,3.2654076880583545,0.812081857536403,0.034362209575950535,1761423497.07785
592,12,0.2887398870613113,0.9378135394712607,0.8989280440549523,5.3969213238907985,5.8675116566384835,0.841014036468582,0.037070835170060844,1761423497.670142
967,13,0.09003976278653758,0.718509402281633,0.666106775625201,0.15636406741193934,4.234014807063698,0.8111111111111111,0.031125378605902396,1761423499.752568
447,4,0.0832680145562792,0.841318395471352,0.7474015673143595,2.9686963960140473,7.474032223775165,0.8319690410599501,0.03616899264504559,1761423500.747581
1000,14,0.3,0.6479325432616236,0.6083879277366493,4.266267907432055,1.8771208281667084,0.8507346189164371,0.05104044035893146,1761423501.803733
86,7,0.298745338878477,0.8803642715617885,0.6076472896415481,3.381936963207766,7.755596479827419,0.8394529712711529,0.039610223976268885,1761423502.168789
986,12,0.2919600435189685,0.6611844136601035,0.8529146500800301,6.860987170882656,3.277032087927951,0.834848484848485,0.04933138325377293,1761423503.143507
85,15,0.274453858186581,0.8038980501974763,0.874338346665186,0.034807191669774536,3.1523888763590717,0.8329725829725829,0.04130565266528988,1761423503.455186
143,14,0.013276165392100107,0.8621002023913686,0.7972483461959411,0.10010006998352307,8.806173458911674,0.8443001443001442,0.034395538140698616,1761423504.115148
996,7,0.012954089912513409,0.624433351626026,0.8264013528475798,4.0362027030391845,2.6544701317519133,0.8317985045257773,0.04243688110285261,1761423506.461697
969,17,0.012258321455858241,0.7611699211576041,0.7736357243824531,7.761112305375693,2.5647789703369632,0.8162075298438936,0.033116612255838396,1761423508.200205
924,14,0.29778686634877444,0.9182517669695689,0.7058941427866094,3.2872483801704337,8.02458238888285,0.8409222091040274,0.0415763572007416,1761423509.2458591
68,15,0.2961306365485439,0.6101740443044767,0.8299632366539894,5.278692450218835,8.945307326481197,0.8231995277449823,0.03330619017916349,1761423509.549263
