n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.6166666666666667,0.23333333333333334,1764616418.8450677
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.5,0.0,1764616419.7377524
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.5,0.0,1764616420.9222121
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.6583333333333333,0.16541194367732673,1764616421.6592977
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.5,0.0,1764616422.602859
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.5,0.0,1764616423.5018597
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.7333333333333333,0.1615893285805443,1764616424.2946467
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.5,0.0,1764616424.971326
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.5,0.0,1764616425.9622562
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.6166666666666667,0.23333333333333334,1764616427.1699
50,11,0.01,0.6514909138247991,0.6,0.17157068221107033,6.401595500966569,0.7833333333333333,0.19436506316151003,1764616428.0688138
50,3,0.3,0.6099547450824562,1.0,0.28630050855486006,1.1392286483526963,0.6833333333333333,0.1855921454276674,1764616428.977819
50,3,0.01,0.701656031247285,1.0,0.5807627668564039,8.234555671813403,0.7833333333333333,0.19436506316151003,1764616429.8630497
267,9,0.014207735980609558,0.9636221240607007,0.9915870440466569,0.2687197468921438,1.6360752241926693,0.6666666666666667,0.22973414586817037,1764616430.83911
50,12,0.3,1.0,0.6,0.0,9.974940159096846,0.7,0.18708286933869706,1764616431.7040668
50,11,0.01,0.6,0.6,0.5965913437506196,6.639959500232969,0.8083333333333333,0.16158932858054434,1764616432.6157672
50,3,0.01,0.6,0.6,0.6213890390046001,10.0,0.8083333333333333,0.16158932858054434,1764616433.5400257
50,9,0.08187855080242362,0.6,0.6,0.6287345251552389,7.431153636142126,0.7833333333333333,0.19436506316151003,1764616434.4617748
50,12,0.01,1.0,0.6,0.9602790475583336,2.7411695664848725,0.7416666666666666,0.25873624493766706,1764616435.345866
166,8,0.013559446771988408,0.6025193444345744,0.9130831093783516,0.9426264529333322,6.054661352653543,0.7333333333333333,0.2758824226207808,1764616436.3277016
