n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,6,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.9997491581800291,4.592488919658672,0.74,0.24979991993593592,1761419349.766935
367,5,0.19875765715516736,0.6225646316108401,0.88879950890673,9.385527090157504,0.007787658410143285,0.5,0.0,1761419350.117627
993,13,0.18737941654160148,0.6028265220878869,0.6092249700165663,5.247746602583892,3.998609717152556,0.5,0.0,1761419350.909408
94,20,0.07750368872478823,0.6362425738131283,0.847354403733235,3.8246199126716283,9.832308858067885,0.6,0.12649110640673517,1761419351.008008
493,18,0.20728918619045614,0.7801997007878172,0.6053059844639466,9.42201755684853,5.632882178455394,0.5,0.0,1761419351.4191601
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,6.09996657782621,8.331949117361646,0.5,0.0,1761419351.7712588
215,10,0.06284846545853807,0.9021445641270611,0.7700623497964979,2.079416628681889,5.677003278199916,0.64,0.22449944320643647,1761419352.088265
80,17,0.14042869867723207,0.7580600944007259,0.9706635463175177,7.27271995856421,3.2654076880583545,0.5,0.0,1761419352.164036
592,12,0.2887398870613113,0.9378135394712607,0.8989280440549523,5.3969213238907985,5.8675116566384835,0.5,0.0,1761419352.651057
967,13,0.09003976278653758,0.718509402281633,0.666106775625201,0.15636406741193934,4.234014807063698,0.635,0.2981610303175115,1761419353.773431
116,12,0.3,0.9063261742300492,0.9562520072126759,0.9402870542693899,6.088202441567127,0.735,0.2861817604250837,1761419354.092342
50,16,0.27322233980901883,0.824187760049649,0.784434463744085,1.263985630107232,2.2964470319043553,0.6875,0.23157072353818822,1761419354.242089
1000,14,0.0269878268931796,0.729921099838746,0.6252594767990236,0.8091125708368423,8.227183007524207,0.675,0.24596747752497686,1761419355.704376
1000,4,0.3,0.9161871765555379,0.8312815397836253,0.7692274441083697,2.286951889186762,0.6900000000000001,0.31048349392520047,1761419356.779607
147,10,0.2973884979270058,0.7823784791914747,0.880621308499909,2.80428049939885,3.7594734654341995,0.6675,0.18634645153584223,1761419357.060224
966,7,0.3,0.7328897514314812,0.7136293638007473,1.0395130312874465,10.0,0.7150000000000001,0.27730849247724093,1761419358.195596
441,14,0.3,0.8827990117476552,1.0,0.7830402204006943,8.794848142321095,0.73,0.3340658617698013,1761419358.859251
145,6,0.3,0.8977195793140398,0.7681367622149394,0.0,10.0,0.6900000000000001,0.31048349392520047,1761419359.16413
138,17,0.3,0.9690341464829514,0.9026114044067635,1.5359627605668544,10.0,0.6675000000000001,0.20670026608594388,1761419359.4887118
456,3,0.3,1.0,1.0,1.0044280627231226,10.0,0.7875,0.21005951537600007,1761419360.221667
