n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.5166666666666667,0.20682789409984761,1764616439.9390647
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.5,0.0,1764616440.854582
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.5,0.0,1764616442.1144724
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.6833333333333333,0.25630927498716166,1764616442.9093513
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.5,0.0,1764616443.9410152
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.5,0.0,1764616444.9051855
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.6833333333333333,0.2438123139721299,1764616445.7776763
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.5,0.0,1764616446.534233
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.5,0.0,1764616447.5569654
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.5666666666666667,0.27588242262078083,1764616448.806277
87,6,0.01670831758335557,0.6371648656146571,0.9020124131075836,1.5139648869142184,7.782664175464252,0.6333333333333333,0.2505549396395485,1764616449.71637
349,11,0.08413731382395735,0.8063346912944528,0.757522554114996,1.4713451153328296,5.113088804419227,0.5,0.31622776601683794,1764616450.8012624
154,12,0.15095742381173513,0.8820142476913972,0.8971195088069679,1.0114525429452539,5.76613129732814,0.6833333333333333,0.2438123139721299,1764616451.774764
163,11,0.23689853881687714,0.6792654167205505,0.8693301027671674,1.070955601138984,9.888453161498,0.6333333333333333,0.19436506316151003,1764616452.7931437
97,9,0.09077739228225573,0.9242907861386918,0.8532552355012435,0.9650145806955737,6.239541941835679,0.6833333333333333,0.2438123139721299,1764616453.7198558
233,6,0.07380701698594465,1.0,0.6006201096578716,0.8992164083240575,5.417058291716525,0.6333333333333333,0.2505549396395485,1764616454.765675
786,9,0.26067744744355675,0.6083003064527548,0.8183530996266061,1.0771945894452648,7.030661980739669,0.6833333333333333,0.2438123139721299,1764616456.0817835
372,3,0.1848165505168704,0.8313241325720315,0.7771698673456044,1.6816054438420451,10.0,0.6833333333333333,0.2438123139721299,1764616457.2350655
50,11,0.05004624175445699,0.7435347214497157,0.7299724135208983,1.4422699545953899,10.0,0.6166666666666667,0.2818589087547961,1764616458.2026079
228,3,0.13977910036411464,0.8813343878000672,0.8099288238804481,1.7832248805963444,8.939916865681747,0.6833333333333333,0.2438123139721299,1764616459.2422943
