n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.9141322992879557,0.006960888204043148,1764618922.5456762
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.9048395919296572,0.006356562814164849,1764618931.546246
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.911243133869904,0.006802468218807886,1764618965.5917726
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.9060405317145372,0.00643620169002239,1764618980.3129244
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.9106474155854771,0.004649355278402305,1764619003.1470304
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.8980385520773833,0.007433785160229976,1764619011.0769958
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.9132200235018711,0.0059440692455672,1764619022.5753605
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.9098930544943011,0.005562592138235111,1764619033.9987996
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.9144091496818969,0.005993820732912409,1764619055.5047293
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.9176206970377565,0.007281996757049349,1764619099.7478867
94,6,0.0956726654925106,0.6000382666769715,0.8157730183935767,4.190406757224723,6.357582593832538,0.899585874335175,0.006369123964947237,1764619104.7393405
1000,12,0.015698331422461617,1.0,0.6,0.0,0.0,0.9208022554370737,0.005273612154396861,1764619204.8523896
848,12,0.13335630057881698,0.9995421163628243,0.9603000144472125,0.27718661856472654,7.184599453040619,0.9192564231658489,0.005542569010611312,1764619268.9575121
265,4,0.1109408845034194,0.9936332141551809,0.613159395289703,0.16134817077858413,0.22787398015311602,0.9064831965076593,0.0068869853373215275,1764619275.0737348
681,11,0.2988061691231358,0.6125470675699062,0.6031442199068384,0.23527030429011558,0.022555433255728733,0.9049695310095525,0.005678504861167394,1764619297.1369734
1000,8,0.03501979386418167,1.0,0.8687933092225167,0.6020201304267262,3.457354366472382,0.9195398125085104,0.006042560140657505,1764619362.3408577
131,12,0.05516659259316487,0.9926041899521806,0.8834147264562102,2.874590291108822,8.502261096477353,0.9108451398381625,0.004346053891813488,1764619384.983549
993,12,0.16693218423266995,0.8710557332134968,0.6088077872488377,2.5107894352480002,2.770972294144241,0.9146518097150264,0.005357933664306146,1764619422.5056102
666,3,0.29914516191270385,0.9891357658677158,0.6925850918772026,4.975883623624316,5.534614233524757,0.908218564960977,0.00681670621240294,1764619434.3147411
779,10,0.011741846711217798,0.9545606908814918,0.9485340524738323,0.6904173571966183,9.442518331935236,0.9151040386371632,0.00524602945325413,1764619527.32072
